sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Ladina/Mestiza,ethnicity_Maya,ethnicity_Xinca,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2
1.656424,Ladina/Mestiza,poorer,-64576,525,27,1,0,0,0,1,0,0,0,2.0,3.312848,-0.0,-0.0,-0.00017062535393681222
1.656424,Ladina/Mestiza,richer,71360,525,27,1,0,0,0,0,0,1,0,4.0,6.625696,0.0,0.0,4.254381371124712e-05
1.656424,Ladina/Mestiza,richer,71360,525,27,1,0,0,0,0,0,1,0,4.0,6.625696,0.0,0.0,4.254381371124712e-05
1.656424,Ladina/Mestiza,richer,40992,525,27,1,0,0,0,0,0,1,0,4.0,6.625696,0.0,0.0,4.254381371124712e-05
1.656424,Maya,poorest,-109137,525,27,0,1,0,1,0,0,0,0,1.0,1.656424,-0.0,-0.0002305355658984486,-0.0
1.656424,Ladina/Mestiza,poorest,-132529,525,27,1,0,0,1,0,0,0,0,1.0,1.656424,-0.0,-0.0,-0.0002772099377608419
1.656424,Ladina/Mestiza,poorest,-132529,525,27,1,0,0,1,0,0,0,0,1.0,1.656424,-0.0,-0.0,-0.0002772099377608419
1.656424,Maya,poorest,-120990,525,27,0,1,0,1,0,0,0,0,1.0,1.656424,-0.0,-0.0002305355658984486,-0.0
1.656424,Maya,poorest,-121938,525,27,0,1,0,1,0,0,0,0,1.0,1.656424,-0.0,-0.0002305355658984486,-0.0
1.656424,Maya,poorest,-121938,525,27,0,1,0,1,0,0,0,0,1.0,1.656424,-0.0,-0.0002305355658984486,-0.0
1.656424,Maya,middle,-26382,525,27,0,1,0,0,0,1,0,0,3.0,4.969272,0.0,9.541078893898482e-05,-0.0
1.656424,Ladina/Mestiza,poorest,-117890,525,27,1,0,0,1,0,0,0,0,1.0,1.656424,-0.0,-0.0,-0.0002772099377608419
1.656424,Ladina/Mestiza,poorer,-77175,525,27,1,0,0,0,1,0,0,0,2.0,3.312848,-0.0,-0.0,-0.00017062535393681222
1.557628,Maya,richer,18135,526,27,0,1,0,0,0,0,1,0,4.0,6.230512,0.0,0.0002429728745477088,0.0
1.557628,Maya,richer,18135,526,27,0,1,0,0,0,0,1,0,4.0,6.230512,0.0,0.0002429728745477088,0.0
1.557628,Maya,richer,18135,526,27,0,1,0,0,0,0,1,0,4.0,6.230512,0.0,0.0002429728745477088,0.0
1.557628,Maya,middle,-33866,526,27,0,1,0,0,0,1,0,0,3.0,4.672884,0.0,8.972009361941935e-05,-0.0
1.557628,Maya,poorest,-108459,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.557628,Maya,poorer,-99208,526,27,0,1,0,0,1,0,0,0,2.0,3.115256,-0.0,-6.35326873088701e-05,-0.0
1.557628,Maya,poorer,-99208,526,27,0,1,0,0,1,0,0,0,2.0,3.115256,-0.0,-6.35326873088701e-05,-0.0
1.557628,Maya,poorer,-99208,526,27,0,1,0,0,1,0,0,0,2.0,3.115256,-0.0,-6.35326873088701e-05,-0.0
1.557628,Maya,poorer,-103852,526,27,0,1,0,0,1,0,0,0,2.0,3.115256,-0.0,-6.35326873088701e-05,-0.0
1.557628,Maya,poorer,-53060,526,27,0,1,0,0,1,0,0,0,2.0,3.115256,-0.0,-6.35326873088701e-05,-0.0
1.557628,Maya,poorer,-98858,526,27,0,1,0,0,1,0,0,0,2.0,3.115256,-0.0,-6.35326873088701e-05,-0.0
1.557628,Maya,poorest,-141836,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.557628,Maya,poorest,-141836,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.557628,Maya,poorest,-118938,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.557628,Maya,poorest,-118938,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.557628,Maya,middle,-31733,526,27,0,1,0,0,0,1,0,0,3.0,4.672884,0.0,8.972009361941935e-05,-0.0
1.557628,Maya,middle,-31733,526,27,0,1,0,0,0,1,0,0,3.0,4.672884,0.0,8.972009361941935e-05,-0.0
1.557628,Maya,poorest,-152111,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.557628,Maya,middle,-15963,526,27,0,1,0,0,0,1,0,0,3.0,4.672884,0.0,8.972009361941935e-05,-0.0
1.557628,Maya,poorest,-128526,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.557628,Maya,poorest,-128526,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.557628,Maya,poorest,-128526,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.557628,Maya,poorest,-119143,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.557628,Maya,poorest,-165152,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.557628,Maya,poorer,-57884,526,27,0,1,0,0,1,0,0,0,2.0,3.115256,-0.0,-6.35326873088701e-05,-0.0
1.557628,Maya,poorer,-53300,526,27,0,1,0,0,1,0,0,0,2.0,3.115256,-0.0,-6.35326873088701e-05,-0.0
1.557628,Maya,poorer,-53300,526,27,0,1,0,0,1,0,0,0,2.0,3.115256,-0.0,-6.35326873088701e-05,-0.0
1.557628,Maya,poorer,-53300,526,27,0,1,0,0,1,0,0,0,2.0,3.115256,-0.0,-6.35326873088701e-05,-0.0
1.557628,Maya,poorest,-118162,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.557628,Maya,poorest,-118162,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.557628,Maya,poorest,-118162,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.557628,Maya,poorest,-118162,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.557628,Maya,poorest,-153260,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.557628,Maya,poorest,-153260,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.557628,Maya,poorest,-153260,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.557628,Maya,poorer,-98113,526,27,0,1,0,0,1,0,0,0,2.0,3.115256,-0.0,-6.35326873088701e-05,-0.0
1.557628,Maya,poorer,-98113,526,27,0,1,0,0,1,0,0,0,2.0,3.115256,-0.0,-6.35326873088701e-05,-0.0
1.557628,Maya,poorer,-80932,526,27,0,1,0,0,1,0,0,0,2.0,3.115256,-0.0,-6.35326873088701e-05,-0.0
1.557628,Maya,poorer,-96766,526,27,0,1,0,0,1,0,0,0,2.0,3.115256,-0.0,-6.35326873088701e-05,-0.0
1.557628,Maya,poorest,-128815,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.557628,Maya,poorer,-86194,526,27,0,1,0,0,1,0,0,0,2.0,3.115256,-0.0,-6.35326873088701e-05,-0.0
1.557628,Maya,poorest,-116038,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.557628,Maya,poorest,-116038,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.557628,Maya,poorest,-116038,526,27,0,1,0,1,0,0,0,0,1.0,1.557628,-0.0,-0.00021678546823715954,-0.0
1.548213,Ladina/Mestiza,middle,-27587,527,27,1,0,0,0,0,1,0,0,3.0,4.644639,0.0,0.0,-5.98571095435839e-05
1.548213,Ladina/Mestiza,middle,-45860,527,27,1,0,0,0,0,1,0,0,3.0,4.644639,0.0,0.0,-5.98571095435839e-05
1.548213,Ladina/Mestiza,middle,-45860,527,27,1,0,0,0,0,1,0,0,3.0,4.644639,0.0,0.0,-5.98571095435839e-05
1.548213,Ladina/Mestiza,middle,-45860,527,27,1,0,0,0,0,1,0,0,3.0,4.644639,0.0,0.0,-5.98571095435839e-05
1.548213,Ladina/Mestiza,middle,-45860,527,27,1,0,0,0,0,1,0,0,3.0,4.644639,0.0,0.0,-5.98571095435839e-05
1.548213,Ladina/Mestiza,poorer,-55084,527,27,1,0,0,0,1,0,0,0,2.0,3.096426,-0.0,-0.0,-0.0001594787271221462
1.548213,Ladina/Mestiza,middle,-19673,527,27,1,0,0,0,0,1,0,0,3.0,4.644639,0.0,0.0,-5.98571095435839e-05
1.548213,Ladina/Mestiza,poorer,-70055,527,27,1,0,0,0,1,0,0,0,2.0,3.096426,-0.0,-0.0,-0.0001594787271221462
1.548213,Ladina/Mestiza,middle,-29138,527,27,1,0,0,0,0,1,0,0,3.0,4.644639,0.0,0.0,-5.98571095435839e-05
1.548213,Ladina/Mestiza,middle,-29138,527,27,1,0,0,0,0,1,0,0,3.0,4.644639,0.0,0.0,-5.98571095435839e-05
1.548213,Ladina/Mestiza,poorest,-126414,527,27,1,0,0,1,0,0,0,0,1.0,1.548213,-0.0,-0.0,-0.00025910034470070847
1.548213,Ladina/Mestiza,poorest,-130272,527,27,1,0,0,1,0,0,0,0,1.0,1.548213,-0.0,-0.0,-0.00025910034470070847
1.548213,Ladina/Mestiza,poorest,-130272,527,27,1,0,0,1,0,0,0,0,1.0,1.548213,-0.0,-0.0,-0.00025910034470070847
1.548213,Ladina/Mestiza,poorest,-130272,527,27,1,0,0,1,0,0,0,0,1.0,1.548213,-0.0,-0.0,-0.00025910034470070847
1.548213,Ladina/Mestiza,poorer,-91635,527,27,1,0,0,0,1,0,0,0,2.0,3.096426,-0.0,-0.0,-0.0001594787271221462
1.548213,Ladina/Mestiza,middle,-26207,527,27,1,0,0,0,0,1,0,0,3.0,4.644639,0.0,0.0,-5.98571095435839e-05
1.548213,Ladina/Mestiza,middle,-26207,527,27,1,0,0,0,0,1,0,0,3.0,4.644639,0.0,0.0,-5.98571095435839e-05
1.548213,Ladina/Mestiza,middle,-26207,527,27,1,0,0,0,0,1,0,0,3.0,4.644639,0.0,0.0,-5.98571095435839e-05
1.548213,Maya,middle,-39397,527,27,0,1,0,0,0,1,0,0,3.0,4.644639,0.0,8.917778526246451e-05,-0.0
1.548213,Maya,middle,-39397,527,27,0,1,0,0,0,1,0,0,3.0,4.644639,0.0,8.917778526246451e-05,-0.0
1.548213,Maya,middle,-39397,527,27,0,1,0,0,0,1,0,0,3.0,4.644639,0.0,8.917778526246451e-05,-0.0
1.548213,Maya,poorer,-100415,527,27,0,1,0,0,1,0,0,0,2.0,3.096426,-0.0,-6.314866734324735e-05,-0.0
1.548213,Ladina/Mestiza,poorer,-55247,527,27,1,0,0,0,1,0,0,0,2.0,3.096426,-0.0,-0.0,-0.0001594787271221462
1.548213,Ladina/Mestiza,poorer,-103222,527,27,1,0,0,0,1,0,0,0,2.0,3.096426,-0.0,-0.0,-0.0001594787271221462
1.548213,Ladina/Mestiza,poorer,-67638,527,27,1,0,0,0,1,0,0,0,2.0,3.096426,-0.0,-0.0,-0.0001594787271221462
1.548213,Ladina/Mestiza,middle,-25797,527,27,1,0,0,0,0,1,0,0,3.0,4.644639,0.0,0.0,-5.98571095435839e-05
1.548213,Ladina/Mestiza,middle,-25797,527,27,1,0,0,0,0,1,0,0,3.0,4.644639,0.0,0.0,-5.98571095435839e-05
1.548213,Ladina/Mestiza,middle,-25797,527,27,1,0,0,0,0,1,0,0,3.0,4.644639,0.0,0.0,-5.98571095435839e-05
1.548213,Ladina/Mestiza,poorest,-119064,527,27,1,0,0,1,0,0,0,0,1.0,1.548213,-0.0,-0.0,-0.00025910034470070847
1.548213,Maya,poorer,-62579,527,27,0,1,0,0,1,0,0,0,2.0,3.096426,-0.0,-6.314866734324735e-05,-0.0
1.548213,Maya,poorer,-62579,527,27,0,1,0,0,1,0,0,0,2.0,3.096426,-0.0,-6.314866734324735e-05,-0.0
1.548213,Maya,middle,-29463,527,27,0,1,0,0,0,1,0,0,3.0,4.644639,0.0,8.917778526246451e-05,-0.0
1.548213,Maya,poorer,-81119,527,27,0,1,0,0,1,0,0,0,2.0,3.096426,-0.0,-6.314866734324735e-05,-0.0
1.548213,Maya,poorer,-81119,527,27,0,1,0,0,1,0,0,0,2.0,3.096426,-0.0,-6.314866734324735e-05,-0.0
1.548213,Maya,poorer,-52964,527,27,0,1,0,0,1,0,0,0,2.0,3.096426,-0.0,-6.314866734324735e-05,-0.0
1.548213,Maya,middle,-48140,527,27,0,1,0,0,0,1,0,0,3.0,4.644639,0.0,8.917778526246451e-05,-0.0
1.548213,Maya,middle,-48140,527,27,0,1,0,0,0,1,0,0,3.0,4.644639,0.0,8.917778526246451e-05,-0.0
1.548213,Maya,poorest,-127228,527,27,0,1,0,1,0,0,0,0,1.0,1.548213,-0.0,-0.00021547511994895923,-0.0
1.548213,Maya,poorest,-128178,527,27,0,1,0,1,0,0,0,0,1.0,1.548213,-0.0,-0.00021547511994895923,-0.0
1.548213,Maya,poorest,-135340,527,27,0,1,0,1,0,0,0,0,1.0,1.548213,-0.0,-0.00021547511994895923,-0.0
1.548213,Maya,poorest,-135340,527,27,0,1,0,1,0,0,0,0,1.0,1.548213,-0.0,-0.00021547511994895923,-0.0
1.763284,Maya,poorer,-61477,528,27,0,1,0,0,1,0,0,0,2.0,3.526568,-0.0,-7.192100489252485e-05,-0.0
1.763284,Maya,poorest,-114909,528,27,0,1,0,1,0,0,0,0,1.0,1.763284,-0.0,-0.0002454079841753561,-0.0
1.763284,Maya,middle,-25456,528,27,0,1,0,0,0,1,0,0,3.0,5.289852,0.0,0.00010156597439030643,-0.0
1.763284,Maya,middle,-6913,528,27,0,1,0,0,0,1,0,0,3.0,5.289852,0.0,0.00010156597439030643,-0.0
1.763284,Maya,middle,-32974,528,27,0,1,0,0,0,1,0,0,3.0,5.289852,0.0,0.00010156597439030643,-0.0
1.763284,Maya,poorest,-119505,528,27,0,1,0,1,0,0,0,0,1.0,1.763284,-0.0,-0.0002454079841753561,-0.0
1.763284,Maya,poorer,-57801,528,27,0,1,0,0,1,0,0,0,2.0,3.526568,-0.0,-7.192100489252485e-05,-0.0
1.763284,Maya,poorer,-71966,528,27,0,1,0,0,1,0,0,0,2.0,3.526568,-0.0,-7.192100489252485e-05,-0.0
1.763284,Maya,middle,-30887,528,27,0,1,0,0,0,1,0,0,3.0,5.289852,0.0,0.00010156597439030643,-0.0
1.763284,Maya,poorer,-81124,528,27,0,1,0,0,1,0,0,0,2.0,3.526568,-0.0,-7.192100489252485e-05,-0.0
1.763284,Maya,poorer,-60945,528,27,0,1,0,0,1,0,0,0,2.0,3.526568,-0.0,-7.192100489252485e-05,-0.0
1.763284,Maya,poorer,-60945,528,27,0,1,0,0,1,0,0,0,2.0,3.526568,-0.0,-7.192100489252485e-05,-0.0
1.763284,Maya,middle,-18815,528,27,0,1,0,0,0,1,0,0,3.0,5.289852,0.0,0.00010156597439030643,-0.0
1.763284,Maya,poorer,-87878,528,27,0,1,0,0,1,0,0,0,2.0,3.526568,-0.0,-7.192100489252485e-05,-0.0
1.763284,Maya,poorer,-76620,528,27,0,1,0,0,1,0,0,0,2.0,3.526568,-0.0,-7.192100489252485e-05,-0.0
1.763284,Maya,poorer,-76620,528,27,0,1,0,0,1,0,0,0,2.0,3.526568,-0.0,-7.192100489252485e-05,-0.0
1.763284,Maya,middle,-19487,528,27,0,1,0,0,0,1,0,0,3.0,5.289852,0.0,0.00010156597439030643,-0.0
1.763284,Maya,middle,-19487,528,27,0,1,0,0,0,1,0,0,3.0,5.289852,0.0,0.00010156597439030643,-0.0
1.763284,Maya,poorer,-102955,528,27,0,1,0,0,1,0,0,0,2.0,3.526568,-0.0,-7.192100489252485e-05,-0.0
1.763284,Maya,poorer,-62568,528,27,0,1,0,0,1,0,0,0,2.0,3.526568,-0.0,-7.192100489252485e-05,-0.0
1.763284,Maya,poorer,-62568,528,27,0,1,0,0,1,0,0,0,2.0,3.526568,-0.0,-7.192100489252485e-05,-0.0
1.763284,Maya,poorer,-56480,528,27,0,1,0,0,1,0,0,0,2.0,3.526568,-0.0,-7.192100489252485e-05,-0.0
1.763284,Maya,middle,-15320,528,27,0,1,0,0,0,1,0,0,3.0,5.289852,0.0,0.00010156597439030643,-0.0
1.763284,Maya,middle,-15320,528,27,0,1,0,0,0,1,0,0,3.0,5.289852,0.0,0.00010156597439030643,-0.0
1.763284,Maya,poorest,-107643,528,27,0,1,0,1,0,0,0,0,1.0,1.763284,-0.0,-0.0002454079841753561,-0.0
1.763284,Maya,poorest,-107643,528,27,0,1,0,1,0,0,0,0,1.0,1.763284,-0.0,-0.0002454079841753561,-0.0
1.763284,Maya,poorer,-99355,528,27,0,1,0,0,1,0,0,0,2.0,3.526568,-0.0,-7.192100489252485e-05,-0.0
1.763284,Maya,poorest,-109425,528,27,0,1,0,1,0,0,0,0,1.0,1.763284,-0.0,-0.0002454079841753561,-0.0
1.748927,Maya,middle,-48371,529,26,0,1,0,0,0,1,0,0,3.0,5.2467809999999995,0.0,0.00010073900454635522,-0.0
1.748927,Maya,poorer,-93064,529,26,0,1,0,0,1,0,0,0,2.0,3.497854,-0.0,-7.133541013453805e-05,-0.0
1.748927,Maya,poorer,-93064,529,26,0,1,0,0,1,0,0,0,2.0,3.497854,-0.0,-7.133541013453805e-05,-0.0
1.748927,Maya,poorer,-100915,529,26,0,1,0,0,1,0,0,0,2.0,3.497854,-0.0,-7.133541013453805e-05,-0.0
1.748927,Maya,poorest,-147953,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-147953,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-127032,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-127032,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-158751,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-158751,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-134015,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-134015,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-134015,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-130724,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-119522,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,middle,-49626,529,26,0,1,0,0,0,1,0,0,3.0,5.2467809999999995,0.0,0.00010073900454635522,-0.0
1.748927,Maya,middle,-49626,529,26,0,1,0,0,0,1,0,0,3.0,5.2467809999999995,0.0,0.00010073900454635522,-0.0
1.748927,Maya,middle,-49626,529,26,0,1,0,0,0,1,0,0,3.0,5.2467809999999995,0.0,0.00010073900454635522,-0.0
1.748927,Maya,poorer,-64505,529,26,0,1,0,0,1,0,0,0,2.0,3.497854,-0.0,-7.133541013453805e-05,-0.0
1.748927,Maya,poorest,-174321,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-121405,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-156650,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-148196,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-153487,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-129121,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-142443,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-142443,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-142443,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-142443,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-142412,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-142412,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,middle,-33901,529,26,0,1,0,0,0,1,0,0,3.0,5.2467809999999995,0.0,0.00010073900454635522,-0.0
1.748927,Maya,middle,-33901,529,26,0,1,0,0,0,1,0,0,3.0,5.2467809999999995,0.0,0.00010073900454635522,-0.0
1.748927,Maya,poorer,-99771,529,26,0,1,0,0,1,0,0,0,2.0,3.497854,-0.0,-7.133541013453805e-05,-0.0
1.748927,Maya,poorest,-202842,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-202842,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-112652,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-112652,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorest,-122223,529,26,0,1,0,1,0,0,0,0,1.0,1.748927,-0.0,-0.00024340982481543133,-0.0
1.748927,Maya,poorer,-87301,529,26,0,1,0,0,1,0,0,0,2.0,3.497854,-0.0,-7.133541013453805e-05,-0.0
1.748927,Maya,poorer,-87301,529,26,0,1,0,0,1,0,0,0,2.0,3.497854,-0.0,-7.133541013453805e-05,-0.0
1.380772,Maya,poorer,-77376,530,27,0,1,0,0,1,0,0,0,2.0,2.761544,-0.0,-5.6319067017826585e-05,-0.0
1.380772,Maya,poorest,-137606,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorest,-127211,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Ladina/Mestiza,poorer,-59935,530,27,1,0,0,0,1,0,0,0,2.0,2.761544,-0.0,-0.0,-0.00014223092107216515
1.380772,Maya,poorest,-141098,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorest,-141098,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorest,-142350,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorest,-142350,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorest,-143493,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorest,-130314,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorest,-145632,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorest,-151919,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorest,-109795,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorest,-127890,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorer,-80819,530,27,0,1,0,0,1,0,0,0,2.0,2.761544,-0.0,-5.6319067017826585e-05,-0.0
1.380772,Maya,poorest,-170819,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorest,-135329,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,middle,-43821,530,27,0,1,0,0,0,1,0,0,3.0,4.142316,0.0,7.953310617623264e-05,-0.0
1.380772,Maya,poorest,-142904,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorest,-142904,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorest,-142904,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorest,-142904,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorest,-130947,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorest,-130947,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorest,-130947,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorest,-131454,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorest,-135578,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorer,-85093,530,27,0,1,0,0,1,0,0,0,2.0,2.761544,-0.0,-5.6319067017826585e-05,-0.0
1.380772,Maya,poorer,-93879,530,27,0,1,0,0,1,0,0,0,2.0,2.761544,-0.0,-5.6319067017826585e-05,-0.0
1.380772,Maya,poorer,-89506,530,27,0,1,0,0,1,0,0,0,2.0,2.761544,-0.0,-5.6319067017826585e-05,-0.0
1.380772,Maya,poorer,-89506,530,27,0,1,0,0,1,0,0,0,2.0,2.761544,-0.0,-5.6319067017826585e-05,-0.0
1.380772,Maya,poorer,-89506,530,27,0,1,0,0,1,0,0,0,2.0,2.761544,-0.0,-5.6319067017826585e-05,-0.0
1.380772,Maya,poorer,-89506,530,27,0,1,0,0,1,0,0,0,2.0,2.761544,-0.0,-5.6319067017826585e-05,-0.0
1.380772,Maya,poorest,-109821,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.380772,Maya,poorest,-109821,530,27,0,1,0,1,0,0,0,0,1.0,1.380772,-0.0,-0.0001921712402118858,-0.0
1.461628,Maya,poorest,-128585,531,27,0,1,0,1,0,0,0,0,1.0,1.461628,-0.0,-0.0002034245085274167,-0.0
1.461628,Maya,poorest,-120405,531,27,0,1,0,1,0,0,0,0,1.0,1.461628,-0.0,-0.0002034245085274167,-0.0
