sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Armenian,ethnicity_Azeri,ethnicity_Georgian,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2
2.764251514149479,Georgian,richest,1.269502410992691,149.0,110.0,0,0,1,0,0,0,0,1,5.0,13.821257570747393,0.0,0.0,0.0007927570574692626
2.764251514149479,Georgian,richest,1.3504829490555452,149.0,110.0,0,0,1,0,0,0,0,1,5.0,13.821257570747393,0.0,0.0,0.0007927570574692626
2.764251514149479,Georgian,richest,1.3504829490555452,149.0,110.0,0,0,1,0,0,0,0,1,5.0,13.821257570747393,0.0,0.0,0.0007927570574692626
2.764251514149479,Georgian,richer,1.018161628940959,149.0,110.0,0,0,1,0,0,0,1,0,4.0,11.057006056597915,0.0,0.0,0.0003286843245310164
2.764251514149479,Georgian,richest,1.3234745854581649,149.0,110.0,0,0,1,0,0,0,0,1,5.0,13.821257570747393,0.0,0.0,0.0007927570574692626
2.764251514149479,Georgian,richest,1.3234745854581649,149.0,110.0,0,0,1,0,0,0,0,1,5.0,13.821257570747393,0.0,0.0,0.0007927570574692626
2.764251514149479,Georgian,richest,1.4153134211836522,149.0,110.0,0,0,1,0,0,0,0,1,5.0,13.821257570747393,0.0,0.0,0.0007927570574692626
2.764251514149479,Georgian,richest,1.3816931296714765,149.0,110.0,0,0,1,0,0,0,0,1,5.0,13.821257570747393,0.0,0.0,0.0007927570574692626
2.764251514149479,Georgian,richest,1.2986427632972388,149.0,110.0,0,0,1,0,0,0,0,1,5.0,13.821257570747393,0.0,0.0,0.0007927570574692626
2.764251514149479,Armenian,richer,1.2417031336484021,149.0,110.0,1,0,0,0,0,0,1,0,4.0,11.057006056597915,0.0,0.006861645340275686,0.0
3.4991656868143926,Georgian,richest,1.3874347760459957,150.0,110.0,0,0,1,0,0,0,0,1,5.0,17.495828434071964,0.0,0.0,0.0010035223926900538
3.4991656868143926,Georgian,richest,1.373329186264686,150.0,110.0,0,0,1,0,0,0,0,1,5.0,17.495828434071964,0.0,0.0,0.0010035223926900538
3.4991656868143926,Georgian,richer,1.1716080815348682,150.0,110.0,0,0,1,0,0,0,1,0,4.0,13.99666274725757,0.0,0.0,0.0004160695596278166
3.4991656868143926,Georgian,richer,1.1552279873194806,150.0,110.0,0,0,1,0,0,0,1,0,4.0,13.99666274725757,0.0,0.0,0.0004160695596278166
3.4991656868143926,Georgian,richer,0.9417480899493862,150.0,110.0,0,0,1,0,0,0,1,0,4.0,13.99666274725757,0.0,0.0,0.0004160695596278166
3.4991656868143926,Georgian,richer,0.9585880460613315,150.0,110.0,0,0,1,0,0,0,1,0,4.0,13.99666274725757,0.0,0.0,0.0004160695596278166
3.4991656868143926,Georgian,richer,0.9585880460613315,150.0,110.0,0,0,1,0,0,0,1,0,4.0,13.99666274725757,0.0,0.0,0.0004160695596278166
3.4991656868143926,Georgian,richest,1.265242046997897,150.0,110.0,0,0,1,0,0,0,0,1,5.0,17.495828434071964,0.0,0.0,0.0010035223926900538
3.4991656868143926,Georgian,richest,1.2735299385021521,150.0,110.0,0,0,1,0,0,0,0,1,5.0,17.495828434071964,0.0,0.0,0.0010035223926900538
3.4991656868143926,Georgian,richest,1.2735299385021521,150.0,110.0,0,0,1,0,0,0,0,1,5.0,17.495828434071964,0.0,0.0,0.0010035223926900538
