sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Bambara,ethnicity_Fula/Tukulur/Lorobo,ethnicity_Jola/Karoninka,ethnicity_Mandinka/Jahanka,ethnicity_Manjago,ethnicity_Non-Gambian,ethnicity_Sarahule,ethnicity_Serere,ethnicity_Wollof,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5,IF_6,IF_7,IF_8
0.394379,Mandinka/Jahanka,poorest,-76109,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024273070505291942,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorest,-149625,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024273070505291942,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorest,-109254,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024273070505291942,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorest,-98502,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024273070505291942,-0.0,-0.0
0.394379,Mandinka/Jahanka,poorest,-133832,146,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.394379,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024273070505291942,-0.0,-0.0
0.402493,Mandinka/Jahanka,poorest,-102002,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.402493,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.000247724675169988,-0.0,-0.0
0.402493,Fula/Tukulur/Lorobo,poorest,-123664,147,mansakonko - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.402493,-0.00029901604814213095,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.402493,Fula/Tukulur/Lorobo,poorer,-65574,147,mansakonko - rural,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.804986,-0.0001123015165189731,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.402493,Mandinka/Jahanka,poorest,-90180,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.402493,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.000247724675169988,-0.0,-0.0
0.402493,Mandinka/Jahanka,poorer,-27066,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.804986,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014612333902854787,-0.0,-0.0
0.402493,Mandinka/Jahanka,poorer,-27066,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.804986,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014612333902854787,-0.0,-0.0
0.402493,Mandinka/Jahanka,poorer,-60264,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.804986,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014612333902854787,-0.0,-0.0
0.402493,Mandinka/Jahanka,poorer,-60264,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.804986,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014612333902854787,-0.0,-0.0
0.402493,Mandinka/Jahanka,poorer,-60264,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.804986,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014612333902854787,-0.0,-0.0
0.402493,Mandinka/Jahanka,poorest,-138057,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.402493,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.000247724675169988,-0.0,-0.0
0.402493,Mandinka/Jahanka,middle,15471,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,1.207479,0.0,0.0,0.0,-0.0,-0.0,-0.0,-4.452200288710773e-05,-0.0,-0.0
0.402493,Mandinka/Jahanka,middle,15471,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,1.207479,0.0,0.0,0.0,-0.0,-0.0,-0.0,-4.452200288710773e-05,-0.0,-0.0
0.402493,Mandinka/Jahanka,middle,15471,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,1.207479,0.0,0.0,0.0,-0.0,-0.0,-0.0,-4.452200288710773e-05,-0.0,-0.0
0.402493,Mandinka/Jahanka,middle,15471,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,1.207479,0.0,0.0,0.0,-0.0,-0.0,-0.0,-4.452200288710773e-05,-0.0,-0.0
0.402493,Mandinka/Jahanka,middle,15471,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,1.207479,0.0,0.0,0.0,-0.0,-0.0,-0.0,-4.452200288710773e-05,-0.0,-0.0
0.402493,Mandinka/Jahanka,poorer,-43328,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.804986,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014612333902854787,-0.0,-0.0
0.402493,Mandinka/Jahanka,poorer,-43328,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.804986,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014612333902854787,-0.0,-0.0
0.402493,Fula/Tukulur/Lorobo,poorer,-14700,147,mansakonko - rural,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.804986,-0.0001123015165189731,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.402493,Mandinka/Jahanka,poorest,-103923,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.402493,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.000247724675169988,-0.0,-0.0
0.402493,Jola/Karoninka,poorer,-12269,147,mansakonko - rural,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0.804986,-0.0,-0.0,-0.0,-0.0,-0.00042191704702938034,-0.0,-0.0,-0.0,-0.0
0.402493,Mandinka/Jahanka,poorest,-94371,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.402493,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.000247724675169988,-0.0,-0.0
0.402493,Fula/Tukulur/Lorobo,poorest,-118517,147,mansakonko - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.402493,-0.00029901604814213095,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.402493,Mandinka/Jahanka,poorer,-71868,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.804986,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014612333902854787,-0.0,-0.0
0.402493,Mandinka/Jahanka,poorer,-71868,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.804986,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014612333902854787,-0.0,-0.0
0.402493,Mandinka/Jahanka,poorest,-72230,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.402493,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.000247724675169988,-0.0,-0.0
0.402493,Wollof,poorer,-36082,147,mansakonko - rural,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0.804986,-0.0,-0.0,-0.0,-0.00028317165344931823,-0.0,-0.0,-0.0,-0.0,-0.0
0.402493,Mandinka/Jahanka,poorer,-36082,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.804986,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014612333902854787,-0.0,-0.0
0.402493,Mandinka/Jahanka,poorer,-36082,147,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.804986,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014612333902854787,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorer,-49453,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.640172,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001162058348748718,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorer,-49453,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.640172,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001162058348748718,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorest,-103094,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.320086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001970051662425453,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorest,-103094,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.320086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001970051662425453,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorest,-83250,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.320086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001970051662425453,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorest,-124255,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.320086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001970051662425453,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorest,-117373,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.320086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001970051662425453,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorest,-108780,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.320086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001970051662425453,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorer,-65395,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.640172,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001162058348748718,-0.0,-0.0
0.320086,Wollof,poorest,-101483,148,mansakonko - rural,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.320086,-0.0,-0.0,-0.0,-0.00044044032819715067,-0.0,-0.0,-0.0,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorest,-96866,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.320086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001970051662425453,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorer,-49369,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.640172,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001162058348748718,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorer,-62119,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.640172,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001162058348748718,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorest,-106007,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.320086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001970051662425453,-0.0,-0.0
0.320086,Mandinka/Jahanka,middle,2595,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,0.960258,0.0,0.0,0.0,-0.0,-0.0,-0.0,-3.5406503507198296e-05,-0.0,-0.0
0.320086,Mandinka/Jahanka,middle,2595,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,0.960258,0.0,0.0,0.0,-0.0,-0.0,-0.0,-3.5406503507198296e-05,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorer,-14670,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.640172,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001162058348748718,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorer,-14670,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.640172,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001162058348748718,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorest,-73584,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.320086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001970051662425453,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorest,-74646,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.320086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001970051662425453,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorest,-101942,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.320086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001970051662425453,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorest,-101942,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.320086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001970051662425453,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorest,-101942,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.320086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001970051662425453,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorer,-37321,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.640172,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001162058348748718,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorest,-88868,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.320086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001970051662425453,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorest,-102852,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.320086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001970051662425453,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorest,-102852,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.320086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001970051662425453,-0.0,-0.0
0.320086,Mandinka/Jahanka,poorest,-102852,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.320086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001970051662425453,-0.0,-0.0
0.320086,Non-Gambian,poorest,-120888,148,mansakonko - rural,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.320086,-0.0,-0.0,-0.0005147987911297714,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.320086,Non-Gambian,poorest,-120888,148,mansakonko - rural,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.320086,-0.0,-0.0,-0.0005147987911297714,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.320086,Mandinka/Jahanka,middle,-816,148,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,0.960258,0.0,0.0,0.0,-0.0,-0.0,-0.0,-3.5406503507198296e-05,-0.0,-0.0
0.320086,Non-Gambian,poorest,-106286,148,mansakonko - rural,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.320086,-0.0,-0.0,-0.0005147987911297714,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-112539,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorer,-11610,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.7978,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014481891595254516,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorer,-11610,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.7978,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014481891595254516,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorer,-11610,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.7978,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014481891595254516,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorer,-11610,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.7978,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014481891595254516,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-78851,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-78851,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,richer,69143,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,1.5956,0.0,0.0,0.0,0.0,0.0,0.0,5.6569793847727036e-05,0.0,0.0
0.3989,Fula/Tukulur/Lorobo,poorest,-103166,149,mansakonko - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.00029634677274858453,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-107609,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-107609,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-82701,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-82701,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-105143,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorer,-56331,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.7978,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014481891595254516,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-92441,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-92441,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Non-Gambian,poorest,-92441,149,mansakonko - rural,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0006415564497718294,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorer,-26373,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.7978,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014481891595254516,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorer,-26373,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.7978,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014481891595254516,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-112112,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-99813,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorer,-24202,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.7978,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014481891595254516,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorer,-24202,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.7978,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014481891595254516,-0.0,-0.0
0.3989,Non-Gambian,poorer,-24202,149,mansakonko - rural,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.7978,-0.0,-0.0,-0.0003094242297184988,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.3989,Non-Gambian,poorer,-24202,149,mansakonko - rural,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.7978,-0.0,-0.0,-0.0003094242297184988,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorer,-24202,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.7978,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014481891595254516,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorer,-24202,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.7978,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014481891595254516,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-120719,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-87261,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-87261,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-87261,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-87261,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-87261,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorer,-61357,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.7978,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014481891595254516,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorer,-61357,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.7978,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014481891595254516,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-119383,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-91512,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-91512,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-87092,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-105681,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-105681,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-105681,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorest,-105681,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.3989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002455132708526812,-0.0,-0.0
0.3989,Mandinka/Jahanka,poorer,-59667,149,mansakonko - rural,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,0.7978,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00014481891595254516,-0.0,-0.0
0.608053,Fula/Tukulur/Lorobo,poorest,-143766,150,mansakonko - rural,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.608053,-0.00045172861421432706,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
