sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Black/African,ethnicity_Coloured,ethnicity_White,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2
0.782739,Black/African,poorer,-68425,329,traditional - limpopo,1,0,0,0,1,0,0,0,2.0,1.565478,-8.392900578973336e-05,-0.0,-0.0
0.782739,Black/African,middle,-15399,329,traditional - limpopo,1,0,0,0,0,1,0,0,3.0,2.348217,2.202136688266459e-05,-0.0,-0.0
0.782739,Black/African,middle,-15399,329,traditional - limpopo,1,0,0,0,0,1,0,0,3.0,2.348217,2.202136688266459e-05,-0.0,-0.0
0.782739,Black/African,poorer,-30043,329,traditional - limpopo,1,0,0,0,1,0,0,0,2.0,1.565478,-8.392900578973336e-05,-0.0,-0.0
0.782739,Black/African,poorer,-69191,329,traditional - limpopo,1,0,0,0,1,0,0,0,2.0,1.565478,-8.392900578973336e-05,-0.0,-0.0
0.782739,Black/African,poorer,-39611,329,traditional - limpopo,1,0,0,0,1,0,0,0,2.0,1.565478,-8.392900578973336e-05,-0.0,-0.0
0.782739,Black/African,middle,10573,329,traditional - limpopo,1,0,0,0,0,1,0,0,3.0,2.348217,2.202136688266459e-05,-0.0,-0.0
0.782739,Black/African,middle,10573,329,traditional - limpopo,1,0,0,0,0,1,0,0,3.0,2.348217,2.202136688266459e-05,-0.0,-0.0
0.699412,White,richest,154058,330,urban - eastern cape,0,0,1,0,0,0,0,1,5.0,3.4970600000000003,0.0,0.0,0.0003447345234078365
0.699412,White,richest,120162,330,urban - eastern cape,0,0,1,0,0,0,0,1,5.0,3.4970600000000003,0.0,0.0,0.0003447345234078365
0.699412,White,richest,120162,330,urban - eastern cape,0,0,1,0,0,0,0,1,5.0,3.4970600000000003,0.0,0.0,0.0003447345234078365
0.699412,Black/African,poorest,-147214,330,urban - eastern cape,1,0,0,1,0,0,0,0,1.0,0.699412,-0.00016966564314408277,-0.0,-0.0
0.699412,Black/African,poorest,-147214,330,urban - eastern cape,1,0,0,1,0,0,0,0,1.0,0.699412,-0.00016966564314408277,-0.0,-0.0
0.699412,Black/African,poorest,-130393,330,urban - eastern cape,1,0,0,1,0,0,0,0,1.0,0.699412,-0.00016966564314408277,-0.0,-0.0
1.606921,Coloured,richest,106365,331,urban - western cape,0,1,0,0,0,0,0,1,5.0,8.034605,0.0,0.0022229479798725462,0.0
1.606921,Coloured,poorer,-17515,331,urban - western cape,0,1,0,0,1,0,0,0,2.0,3.213842,-0.0,-0.004381448835428563,-0.0
1.606921,Coloured,poorer,-17515,331,urban - western cape,0,1,0,0,1,0,0,0,2.0,3.213842,-0.0,-0.004381448835428563,-0.0
1.606921,Coloured,richer,102778,331,urban - western cape,0,1,0,0,0,0,1,0,4.0,6.427684,0.0,2.1482374772176585e-05,-0.0
1.606921,Coloured,richest,131156,331,urban - western cape,0,1,0,0,0,0,0,1,5.0,8.034605,0.0,0.0022229479798725462,0.0
1.606921,Coloured,richest,131156,331,urban - western cape,0,1,0,0,0,0,0,1,5.0,8.034605,0.0,0.0022229479798725462,0.0
1.606921,Coloured,poorer,-26792,331,urban - western cape,0,1,0,0,1,0,0,0,2.0,3.213842,-0.0,-0.004381448835428563,-0.0
1.606921,Coloured,richer,75651,331,urban - western cape,0,1,0,0,0,0,1,0,4.0,6.427684,0.0,2.1482374772176585e-05,-0.0
1.606921,Coloured,richer,98845,331,urban - western cape,0,1,0,0,0,0,1,0,4.0,6.427684,0.0,2.1482374772176585e-05,-0.0
1.606921,Coloured,richer,98845,331,urban - western cape,0,1,0,0,0,0,1,0,4.0,6.427684,0.0,2.1482374772176585e-05,-0.0
1.606921,Coloured,richest,117552,331,urban - western cape,0,1,0,0,0,0,0,1,5.0,8.034605,0.0,0.0022229479798725462,0.0
1.606921,Coloured,richer,102280,331,urban - western cape,0,1,0,0,0,0,1,0,4.0,6.427684,0.0,2.1482374772176585e-05,-0.0
1.606921,Coloured,richest,120616,331,urban - western cape,0,1,0,0,0,0,0,1,5.0,8.034605,0.0,0.0022229479798725462,0.0
1.516696,Coloured,richest,120711,332,urban - kwazulu-natal,0,1,0,0,0,0,0,1,5.0,7.58348,0.0,0.0020981344504681755,0.0
0.600161,White,middle,-10564,333,traditional - mpumalanga,0,0,1,0,0,1,0,0,3.0,1.8004829999999998,0.0,-0.0,-0.004241850716289992
0.600161,Black/African,middle,-181,333,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.8004829999999998,1.688476691421644e-05,-0.0,-0.0
0.600161,Black/African,richer,94639,333,traditional - mpumalanga,1,0,0,0,0,0,1,0,4.0,2.400644,9.812165636707239e-05,0.0,-0.0
0.600161,Black/African,richer,94639,333,traditional - mpumalanga,1,0,0,0,0,0,1,0,4.0,2.400644,9.812165636707239e-05,0.0,-0.0
0.600161,Black/African,middle,-827,333,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.8004829999999998,1.688476691421644e-05,-0.0,-0.0
0.600161,Black/African,middle,-827,333,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.8004829999999998,1.688476691421644e-05,-0.0,-0.0
0.600161,Black/African,middle,-827,333,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.8004829999999998,1.688476691421644e-05,-0.0,-0.0
0.600161,Black/African,middle,2223,333,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.8004829999999998,1.688476691421644e-05,-0.0,-0.0
0.600161,Black/African,middle,2223,333,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.8004829999999998,1.688476691421644e-05,-0.0,-0.0
0.600161,Black/African,middle,-9847,333,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.8004829999999998,1.688476691421644e-05,-0.0,-0.0
0.600161,Black/African,middle,-9847,333,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.8004829999999998,1.688476691421644e-05,-0.0,-0.0
0.600161,Black/African,richer,67428,333,traditional - mpumalanga,1,0,0,0,0,0,1,0,4.0,2.400644,9.812165636707239e-05,0.0,-0.0
0.600161,Black/African,middle,7372,333,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.8004829999999998,1.688476691421644e-05,-0.0,-0.0
0.600161,Black/African,poorer,-42858,333,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.200322,-6.435212253863952e-05,-0.0,-0.0
0.600161,Coloured,poorer,-18280,333,traditional - mpumalanga,0,1,0,0,1,0,0,0,2.0,1.200322,-0.0,-0.001636405719086154,-0.0
0.600161,Black/African,poorer,-23411,333,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.200322,-6.435212253863952e-05,-0.0,-0.0
0.600161,Black/African,poorer,-23411,333,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.200322,-6.435212253863952e-05,-0.0,-0.0
0.600161,Black/African,middle,4788,333,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.8004829999999998,1.688476691421644e-05,-0.0,-0.0
0.600161,Black/African,middle,35160,333,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.8004829999999998,1.688476691421644e-05,-0.0,-0.0
0.600161,Black/African,middle,35160,333,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.8004829999999998,1.688476691421644e-05,-0.0,-0.0
0.600161,Black/African,middle,35160,333,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.8004829999999998,1.688476691421644e-05,-0.0,-0.0
0.173783,Coloured,richest,116847,334,urban - northern cape,0,1,0,0,0,0,0,1,5.0,0.868915,0.0,0.0002404042070432776,0.0
0.173783,Coloured,richest,140650,334,urban - northern cape,0,1,0,0,0,0,0,1,5.0,0.868915,0.0,0.0002404042070432776,0.0
0.173783,White,richest,142278,334,urban - northern cape,0,0,1,0,0,0,0,1,5.0,0.868915,0.0,0.0,8.56562364977782e-05
0.173783,White,richest,142278,334,urban - northern cape,0,0,1,0,0,0,0,1,5.0,0.868915,0.0,0.0,8.56562364977782e-05
0.173783,Black/African,richest,142278,334,urban - northern cape,1,0,0,0,0,0,0,1,5.0,0.868915,5.1935174341925936e-05,0.0,0.0
0.758018,Black/African,poorest,-97433,335,urban - eastern cape,1,0,0,1,0,0,0,0,1.0,0.758018,-0.00018388247768810274,-0.0,-0.0
0.758018,Black/African,poorer,-81679,335,urban - eastern cape,1,0,0,0,1,0,0,0,2.0,1.516036,-8.12783023596909e-05,-0.0,-0.0
0.758018,Black/African,poorer,-63658,335,urban - eastern cape,1,0,0,0,1,0,0,0,2.0,1.516036,-8.12783023596909e-05,-0.0,-0.0
0.758018,Black/African,poorer,-81266,335,urban - eastern cape,1,0,0,0,1,0,0,0,2.0,1.516036,-8.12783023596909e-05,-0.0,-0.0
0.758018,Black/African,poorer,-54156,335,urban - eastern cape,1,0,0,0,1,0,0,0,2.0,1.516036,-8.12783023596909e-05,-0.0,-0.0
0.758018,Black/African,poorer,-54156,335,urban - eastern cape,1,0,0,0,1,0,0,0,2.0,1.516036,-8.12783023596909e-05,-0.0,-0.0
0.758018,Black/African,poorer,-77176,335,urban - eastern cape,1,0,0,0,1,0,0,0,2.0,1.516036,-8.12783023596909e-05,-0.0,-0.0
0.758018,Black/African,poorer,-77176,335,urban - eastern cape,1,0,0,0,1,0,0,0,2.0,1.516036,-8.12783023596909e-05,-0.0,-0.0
0.758018,Black/African,poorer,-77176,335,urban - eastern cape,1,0,0,0,1,0,0,0,2.0,1.516036,-8.12783023596909e-05,-0.0,-0.0
0.758018,Black/African,poorest,-120053,335,urban - eastern cape,1,0,0,1,0,0,0,0,1.0,0.758018,-0.00018388247768810274,-0.0,-0.0
0.758018,Black/African,poorest,-83392,335,urban - eastern cape,1,0,0,1,0,0,0,0,1.0,0.758018,-0.00018388247768810274,-0.0,-0.0
0.758018,Black/African,poorest,-83392,335,urban - eastern cape,1,0,0,1,0,0,0,0,1.0,0.758018,-0.00018388247768810274,-0.0,-0.0
0.814663,Black/African,middle,-694,336,urban - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,2.443989,2.2919508046401398e-05,-0.0,-0.0
0.814663,Black/African,middle,25247,336,urban - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,2.443989,2.2919508046401398e-05,-0.0,-0.0
0.814663,Black/African,poorer,-29488,336,urban - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,1.629326,-8.735204920628914e-05,-0.0,-0.0
0.814663,Black/African,middle,30441,336,urban - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,2.443989,2.2919508046401398e-05,-0.0,-0.0
0.814663,Black/African,richer,91592,336,urban - kwazulu-natal,1,0,0,0,0,0,1,0,4.0,3.258652,0.00013319106529909193,0.0,-0.0
0.814663,Black/African,poorer,-75195,336,urban - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,1.629326,-8.735204920628914e-05,-0.0,-0.0
0.814663,Black/African,middle,4143,336,urban - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,2.443989,2.2919508046401398e-05,-0.0,-0.0
0.814663,Black/African,middle,4143,336,urban - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,2.443989,2.2919508046401398e-05,-0.0,-0.0
0.814663,Black/African,richer,83833,336,urban - kwazulu-natal,1,0,0,0,0,0,1,0,4.0,3.258652,0.00013319106529909193,0.0,-0.0
0.814663,Black/African,middle,38117,336,urban - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,2.443989,2.2919508046401398e-05,-0.0,-0.0
0.814663,Black/African,middle,-7348,336,urban - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,2.443989,2.2919508046401398e-05,-0.0,-0.0
0.814663,Black/African,middle,-7348,336,urban - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,2.443989,2.2919508046401398e-05,-0.0,-0.0
0.814663,Black/African,middle,-7348,336,urban - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,2.443989,2.2919508046401398e-05,-0.0,-0.0
0.814663,Black/African,middle,46151,336,urban - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,2.443989,2.2919508046401398e-05,-0.0,-0.0
0.814663,Black/African,middle,44158,336,urban - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,2.443989,2.2919508046401398e-05,-0.0,-0.0
0.814663,Black/African,middle,1235,336,urban - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,2.443989,2.2919508046401398e-05,-0.0,-0.0
0.814663,Black/African,middle,3692,336,urban - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,2.443989,2.2919508046401398e-05,-0.0,-0.0
0.814663,Black/African,middle,3692,336,urban - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,2.443989,2.2919508046401398e-05,-0.0,-0.0
0.814663,Black/African,middle,34266,336,urban - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,2.443989,2.2919508046401398e-05,-0.0,-0.0
0.814663,Black/African,poorer,-48137,336,urban - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,1.629326,-8.735204920628914e-05,-0.0,-0.0
0.814663,Black/African,poorer,-48137,336,urban - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,1.629326,-8.735204920628914e-05,-0.0,-0.0
0.814663,Black/African,poorest,-139909,336,urban - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.814663,-0.00019762360645897965,-0.0,-0.0
0.814663,Black/African,poorer,-42142,336,urban - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,1.629326,-8.735204920628914e-05,-0.0,-0.0
0.814663,Black/African,richer,83948,336,urban - kwazulu-natal,1,0,0,0,0,0,1,0,4.0,3.258652,0.00013319106529909193,0.0,-0.0
0.814663,Black/African,poorest,-98147,336,urban - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.814663,-0.00019762360645897965,-0.0,-0.0
1.248289,Black/African,richest,127947,337,urban - western cape,1,0,0,0,0,0,0,1,5.0,6.241445,0.00037305206403450504,0.0,0.0
1.248289,Black/African,richest,127947,337,urban - western cape,1,0,0,0,0,0,0,1,5.0,6.241445,0.00037305206403450504,0.0,0.0
1.248289,Black/African,richer,76990,337,urban - western cape,1,0,0,0,0,0,1,0,4.0,4.993156,0.00020408554422029498,0.0,-0.0
1.248289,Black/African,richer,88657,337,urban - western cape,1,0,0,0,0,0,1,0,4.0,4.993156,0.00020408554422029498,0.0,-0.0
1.248289,Black/African,richer,88657,337,urban - western cape,1,0,0,0,0,0,1,0,4.0,4.993156,0.00020408554422029498,0.0,-0.0
1.248289,Black/African,richer,86564,337,urban - western cape,1,0,0,0,0,0,1,0,4.0,4.993156,0.00020408554422029498,0.0,-0.0
1.248289,Coloured,richest,125120,337,urban - western cape,0,1,0,0,0,0,0,1,5.0,6.241445,0.0,0.0017268313195528098,0.0
1.248289,Black/African,richest,125120,337,urban - western cape,1,0,0,0,0,0,0,1,5.0,6.241445,0.00037305206403450504,0.0,0.0
1.248289,Black/African,richest,125120,337,urban - western cape,1,0,0,0,0,0,0,1,5.0,6.241445,0.00037305206403450504,0.0,0.0
1.248289,Black/African,richer,98588,337,urban - western cape,1,0,0,0,0,0,1,0,4.0,4.993156,0.00020408554422029498,0.0,-0.0
0.34112,Black/African,middle,15023,338,traditional - northern cape,1,0,0,0,0,1,0,0,3.0,1.0233599999999998,9.596977627299196e-06,-0.0,-0.0
0.34112,Black/African,middle,15023,338,traditional - northern cape,1,0,0,0,0,1,0,0,3.0,1.0233599999999998,9.596977627299196e-06,-0.0,-0.0
0.34112,Black/African,middle,15023,338,traditional - northern cape,1,0,0,0,0,1,0,0,3.0,1.0233599999999998,9.596977627299196e-06,-0.0,-0.0
0.34112,Black/African,poorer,-40847,338,traditional - northern cape,1,0,0,0,1,0,0,0,2.0,0.68224,-3.6576512036571383e-05,-0.0,-0.0
0.34112,Black/African,middle,17046,338,traditional - northern cape,1,0,0,0,0,1,0,0,3.0,1.0233599999999998,9.596977627299196e-06,-0.0,-0.0
0.34112,Black/African,poorer,-50600,338,traditional - northern cape,1,0,0,0,1,0,0,0,2.0,0.68224,-3.6576512036571383e-05,-0.0,-0.0
0.34112,Black/African,poorer,-50600,338,traditional - northern cape,1,0,0,0,1,0,0,0,2.0,0.68224,-3.6576512036571383e-05,-0.0,-0.0
0.34112,Black/African,poorest,-94342,338,traditional - northern cape,1,0,0,1,0,0,0,0,1.0,0.34112,-8.275000170044194e-05,-0.0,-0.0
0.34112,Black/African,poorer,-19008,338,traditional - northern cape,1,0,0,0,1,0,0,0,2.0,0.68224,-3.6576512036571383e-05,-0.0,-0.0
0.34112,Black/African,poorer,-43125,338,traditional - northern cape,1,0,0,0,1,0,0,0,2.0,0.68224,-3.6576512036571383e-05,-0.0,-0.0
0.34112,Black/African,middle,-1642,338,traditional - northern cape,1,0,0,0,0,1,0,0,3.0,1.0233599999999998,9.596977627299196e-06,-0.0,-0.0
0.34112,Black/African,middle,10133,338,traditional - northern cape,1,0,0,0,0,1,0,0,3.0,1.0233599999999998,9.596977627299196e-06,-0.0,-0.0
0.34112,Black/African,middle,10133,338,traditional - northern cape,1,0,0,0,0,1,0,0,3.0,1.0233599999999998,9.596977627299196e-06,-0.0,-0.0
3.645522,Black/African,poorer,-75292,339,urban - gauteng,1,0,0,0,1,0,0,0,2.0,7.291044,-0.0003908902418872707,-0.0,-0.0
3.645522,Black/African,poorer,-75292,339,urban - gauteng,1,0,0,0,1,0,0,0,2.0,7.291044,-0.0003908902418872707,-0.0,-0.0
3.645522,Black/African,poorer,-67459,339,urban - gauteng,1,0,0,0,1,0,0,0,2.0,7.291044,-0.0003908902418872707,-0.0,-0.0
3.645522,Black/African,poorer,-19459,339,urban - gauteng,1,0,0,0,1,0,0,0,2.0,7.291044,-0.0003908902418872707,-0.0,-0.0
3.645522,Black/African,poorest,-109320,339,urban - gauteng,1,0,0,1,0,0,0,0,1.0,3.645522,-0.0008843426116879648,-0.0,-0.0
3.645522,Black/African,richer,75463,339,urban - gauteng,1,0,0,0,0,0,1,0,4.0,14.582088,0.0005960144977141176,0.0,-0.0
3.645522,Black/African,poorer,-58174,339,urban - gauteng,1,0,0,0,1,0,0,0,2.0,7.291044,-0.0003908902418872707,-0.0,-0.0
3.645522,Black/African,poorest,-91885,339,urban - gauteng,1,0,0,1,0,0,0,0,1.0,3.645522,-0.0008843426116879648,-0.0,-0.0
3.645522,Black/African,middle,32297,339,urban - gauteng,1,0,0,0,0,1,0,0,3.0,10.936566000000001,0.00010256212791342349,-0.0,-0.0
3.645522,Black/African,poorer,-58604,339,urban - gauteng,1,0,0,0,1,0,0,0,2.0,7.291044,-0.0003908902418872707,-0.0,-0.0
3.645522,Black/African,poorest,-85626,339,urban - gauteng,1,0,0,1,0,0,0,0,1.0,3.645522,-0.0008843426116879648,-0.0,-0.0
3.645522,Black/African,poorer,-68488,339,urban - gauteng,1,0,0,0,1,0,0,0,2.0,7.291044,-0.0003908902418872707,-0.0,-0.0
3.645522,Black/African,middle,152,339,urban - gauteng,1,0,0,0,0,1,0,0,3.0,10.936566000000001,0.00010256212791342349,-0.0,-0.0
3.645522,Black/African,middle,4284,339,urban - gauteng,1,0,0,0,0,1,0,0,3.0,10.936566000000001,0.00010256212791342349,-0.0,-0.0
3.645522,Black/African,middle,4284,339,urban - gauteng,1,0,0,0,0,1,0,0,3.0,10.936566000000001,0.00010256212791342349,-0.0,-0.0
1.392169,Coloured,richer,105137,340,urban - western cape,0,1,0,0,0,0,1,0,4.0,5.568676,0.0,1.8611429064780597e-05,-0.0
1.392169,Coloured,richer,95569,340,urban - western cape,0,1,0,0,0,0,1,0,4.0,5.568676,0.0,1.8611429064780597e-05,-0.0
1.392169,Coloured,richer,95569,340,urban - western cape,0,1,0,0,0,0,1,0,4.0,5.568676,0.0,1.8611429064780597e-05,-0.0
1.392169,Coloured,richer,83807,340,urban - western cape,0,1,0,0,0,0,1,0,4.0,5.568676,0.0,1.8611429064780597e-05,-0.0
1.392169,Coloured,richer,64729,340,urban - western cape,0,1,0,0,0,0,1,0,4.0,5.568676,0.0,1.8611429064780597e-05,-0.0
1.392169,Coloured,richer,71534,340,urban - western cape,0,1,0,0,0,0,1,0,4.0,5.568676,0.0,1.8611429064780597e-05,-0.0
1.392169,Coloured,richer,69567,340,urban - western cape,0,1,0,0,0,0,1,0,4.0,5.568676,0.0,1.8611429064780597e-05,-0.0
1.392169,Coloured,middle,-16385,340,urban - western cape,0,1,0,0,0,1,0,0,3.0,4.176507,0.0,-0.0018886460963437343,-0.0
1.392169,Coloured,richest,135365,340,urban - western cape,0,1,0,0,0,0,0,1,5.0,6.960845,0.0,0.0019258689544732956,0.0
1.392169,Coloured,richer,82617,340,urban - western cape,0,1,0,0,0,0,1,0,4.0,5.568676,0.0,1.8611429064780597e-05,-0.0
1.392169,Coloured,richer,82617,340,urban - western cape,0,1,0,0,0,0,1,0,4.0,5.568676,0.0,1.8611429064780597e-05,-0.0
1.392169,Coloured,richer,52997,340,urban - western cape,0,1,0,0,0,0,1,0,4.0,5.568676,0.0,1.8611429064780597e-05,-0.0
0.649527,Black/African,middle,38371,341,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.948581,1.8273616578701818e-05,-0.0,-0.0
0.649527,Black/African,middle,10784,341,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.948581,1.8273616578701818e-05,-0.0,-0.0
0.649527,Black/African,middle,10784,341,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.948581,1.8273616578701818e-05,-0.0,-0.0
0.649527,Black/African,poorer,-62110,341,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.299054,-6.964538031653991e-05,-0.0,-0.0
0.649527,Black/African,poorer,-62110,341,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.299054,-6.964538031653991e-05,-0.0,-0.0
0.649527,Black/African,poorer,-62110,341,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.299054,-6.964538031653991e-05,-0.0,-0.0
0.649527,Black/African,middle,25332,341,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.948581,1.8273616578701818e-05,-0.0,-0.0
0.649527,Black/African,middle,-6178,341,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.948581,1.8273616578701818e-05,-0.0,-0.0
0.649527,Black/African,middle,15862,341,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.948581,1.8273616578701818e-05,-0.0,-0.0
0.649527,Black/African,middle,15862,341,traditional - mpumalanga,1,0,0,0,0,1,0,0,3.0,1.948581,1.8273616578701818e-05,-0.0,-0.0
0.649527,Black/African,poorer,-19631,341,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.299054,-6.964538031653991e-05,-0.0,-0.0
0.649527,Black/African,poorer,-19482,341,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.299054,-6.964538031653991e-05,-0.0,-0.0
0.649527,Black/African,poorer,-19482,341,traditional - mpumalanga,1,0,0,0,1,0,0,0,2.0,1.299054,-6.964538031653991e-05,-0.0,-0.0
0.981622,Black/African,poorer,-54420,342,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,1.963244,-0.00010525418884370096,-0.0,-0.0
0.981622,Black/African,poorest,-106378,342,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.981622,-0.00023812506498942083,-0.0,-0.0
0.981622,Black/African,poorest,-106378,342,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.981622,-0.00023812506498942083,-0.0,-0.0
0.981622,Black/African,poorer,-65394,342,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,1.963244,-0.00010525418884370096,-0.0,-0.0
0.981622,Black/African,middle,11398,342,traditional - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,2.944866,2.7616687302018912e-05,-0.0,-0.0
0.981622,Black/African,poorer,-58226,342,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,1.963244,-0.00010525418884370096,-0.0,-0.0
0.981622,Black/African,poorer,-58226,342,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,1.963244,-0.00010525418884370096,-0.0,-0.0
0.981622,Black/African,poorest,-182953,342,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.981622,-0.00023812506498942083,-0.0,-0.0
0.981622,Black/African,middle,1228,342,traditional - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,2.944866,2.7616687302018912e-05,-0.0,-0.0
0.981622,Black/African,middle,1228,342,traditional - kwazulu-natal,1,0,0,0,0,1,0,0,3.0,2.944866,2.7616687302018912e-05,-0.0,-0.0
0.981622,Black/African,poorest,-142532,342,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.981622,-0.00023812506498942083,-0.0,-0.0
0.981622,Black/African,poorest,-142532,342,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.981622,-0.00023812506498942083,-0.0,-0.0
0.981622,Black/African,poorest,-142532,342,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.981622,-0.00023812506498942083,-0.0,-0.0
0.981622,Black/African,poorer,-33533,342,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,1.963244,-0.00010525418884370096,-0.0,-0.0
0.981622,Black/African,poorer,-33533,342,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,1.963244,-0.00010525418884370096,-0.0,-0.0
0.981622,Black/African,poorer,-33533,342,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,1.963244,-0.00010525418884370096,-0.0,-0.0
0.981622,Black/African,poorer,-33533,342,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,1.963244,-0.00010525418884370096,-0.0,-0.0
0.981622,Black/African,poorer,-54403,342,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,1.963244,-0.00010525418884370096,-0.0,-0.0
0.981622,Black/African,poorer,-73400,342,traditional - kwazulu-natal,1,0,0,0,1,0,0,0,2.0,1.963244,-0.00010525418884370096,-0.0,-0.0
0.981622,Black/African,poorest,-96823,342,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.981622,-0.00023812506498942083,-0.0,-0.0
0.981622,Black/African,poorest,-96823,342,traditional - kwazulu-natal,1,0,0,1,0,0,0,0,1.0,0.981622,-0.00023812506498942083,-0.0,-0.0
1.221359,White,richest,173476,343,urban - western cape,0,0,1,0,0,0,0,1,5.0,6.106795,0.0,0.0,0.0006019979822692087
