sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Bilingual (Guaraní/Spanish),ethnicity_Guaraní speaker,ethnicity_Indigenous,ethnicity_Spanish speaker,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3
1.8408119533972662,Spanish speaker,poorer,-0.7019546209432687,310.0,1.0,0,0,0,1,0,1,0,0,0,2.0,3.6816239067945324,0.0,-0.0,-0.0,-0.002295728510463972
1.8408119533972662,Spanish speaker,poorer,-0.7019546209432687,310.0,1.0,0,0,0,1,0,1,0,0,0,2.0,3.6816239067945324,0.0,-0.0,-0.0,-0.002295728510463972
1.127948500856168,Guaraní speaker,middle,0.32074004112153476,311.0,1.0,0,1,0,0,0,0,1,0,0,3.0,3.383845502568504,0.0,0.0002489175078203843,-0.0,-0.0
1.127948500856168,Bilingual (Guaraní/Spanish),poorer,-0.40786632173577053,311.0,1.0,1,0,0,0,0,1,0,0,0,2.0,2.255897001712336,0.0,-0.0,-0.0006055175964491652,-0.0
4.916727866046327,Spanish speaker,poorer,-0.6554205189573202,311.0,1.0,0,0,0,1,0,1,0,0,0,2.0,9.833455732092654,0.0,-0.0,-0.0,-0.006131790006819497
4.916727866046327,Bilingual (Guaraní/Spanish),poorer,-0.6881950603630836,311.0,1.0,1,0,0,0,0,1,0,0,0,2.0,9.833455732092654,0.0,-0.0,-0.002639451391249858,-0.0
1.127948500856168,Spanish speaker,poorest,-0.8125880316671753,311.0,1.0,0,0,0,1,1,0,0,0,0,1.0,1.127948500856168,-0.0,-0.0,-0.0,-0.0020977748881606173
1.127948500856168,Bilingual (Guaraní/Spanish),poorest,-1.7221825929280228,311.0,1.0,1,0,0,0,1,0,0,0,0,1.0,1.127948500856168,-0.0,-0.0,-0.0010316832277698484,-0.0
1.127948500856168,Guaraní speaker,middle,0.1582112015004813,311.0,1.0,0,1,0,0,0,0,1,0,0,3.0,3.383845502568504,0.0,0.0002489175078203843,-0.0,-0.0
1.127948500856168,Bilingual (Guaraní/Spanish),middle,0.24643168259791803,311.0,1.0,1,0,0,0,0,0,1,0,0,3.0,3.383845502568504,0.0,0.0,-0.00017935196512848203,-0.0
