sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Diola,ethnicity_Mandinka,ethnicity_Poular,ethnicity_Serer,ethnicity_Soninke,ethnicity_Wolof,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5
2.46307,Wolof,richest,151450,9,1,0,0,0,0,0,1,0,0,0,0,1,5.0,12.31535,0.0,0.0,0.0,0.0,0.0005834102958922383,0.0
2.46307,Serer,richest,151450,9,1,0,0,0,1,0,0,0,0,0,0,1,5.0,12.31535,0.0,0.0,0.0017960189636790414,0.0,0.0,0.0
2.46307,Wolof,richest,151450,9,1,0,0,0,0,0,1,0,0,0,0,1,5.0,12.31535,0.0,0.0,0.0,0.0,0.0005834102958922383,0.0
2.46307,Wolof,richest,151450,9,1,0,0,0,0,0,1,0,0,0,0,1,5.0,12.31535,0.0,0.0,0.0,0.0,0.0005834102958922383,0.0
2.46307,Wolof,middle,43608,9,1,0,0,0,0,0,1,0,0,1,0,0,3.0,7.38921,0.0,0.0,-0.0,-0.0,-0.00017194962958549912,-0.0
2.46307,Wolof,middle,33789,9,1,0,0,0,0,0,1,0,0,1,0,0,3.0,7.38921,0.0,0.0,-0.0,-0.0,-0.00017194962958549912,-0.0
2.46307,Wolof,middle,33789,9,1,0,0,0,0,0,1,0,0,1,0,0,3.0,7.38921,0.0,0.0,-0.0,-0.0,-0.00017194962958549912,-0.0
2.46307,Wolof,middle,33789,9,1,0,0,0,0,0,1,0,0,1,0,0,3.0,7.38921,0.0,0.0,-0.0,-0.0,-0.00017194962958549912,-0.0
2.46307,Wolof,middle,33789,9,1,0,0,0,0,0,1,0,0,1,0,0,3.0,7.38921,0.0,0.0,-0.0,-0.0,-0.00017194962958549912,-0.0
2.46307,Wolof,richest,118092,9,1,0,0,0,0,0,1,0,0,0,0,1,5.0,12.31535,0.0,0.0,0.0,0.0,0.0005834102958922383,0.0
2.46307,Serer,richest,118092,9,1,0,0,0,1,0,0,0,0,0,0,1,5.0,12.31535,0.0,0.0,0.0017960189636790414,0.0,0.0,0.0
2.46307,Wolof,richer,108157,9,1,0,0,0,0,0,1,0,0,0,1,0,4.0,9.85228,0.0,0.0,0.0,0.0,0.00020573033315336955,0.0
2.46307,Serer,richer,81499,9,1,0,0,0,1,0,0,0,0,0,1,0,4.0,9.85228,0.0,0.0,0.0008097465670940539,0.0,0.0,0.0
2.46307,Serer,richer,81499,9,1,0,0,0,1,0,0,0,0,0,1,0,4.0,9.85228,0.0,0.0,0.0008097465670940539,0.0,0.0,0.0
2.46307,Serer,richer,81499,9,1,0,0,0,1,0,0,0,0,0,1,0,4.0,9.85228,0.0,0.0,0.0008097465670940539,0.0,0.0,0.0
2.46307,Serer,richer,81499,9,1,0,0,0,1,0,0,0,0,0,1,0,4.0,9.85228,0.0,0.0,0.0008097465670940539,0.0,0.0,0.0
2.46307,Serer,middle,35776,9,1,0,0,0,1,0,0,0,0,1,0,0,3.0,7.38921,0.0,0.0,-0.00017652582949093348,-0.0,-0.0,-0.0
2.46307,Serer,middle,35776,9,1,0,0,0,1,0,0,0,0,1,0,0,3.0,7.38921,0.0,0.0,-0.00017652582949093348,-0.0,-0.0,-0.0
2.46307,Poular,richer,76644,9,1,0,0,1,0,0,0,0,0,0,1,0,4.0,9.85228,0.0,0.0005904070995617775,0.0,0.0,0.0,0.0
2.46307,Serer,richest,195324,9,1,0,0,0,1,0,0,0,0,0,0,1,5.0,12.31535,0.0,0.0,0.0017960189636790414,0.0,0.0,0.0
2.46307,Wolof,richer,92921,9,1,0,0,0,0,0,1,0,0,0,1,0,4.0,9.85228,0.0,0.0,0.0,0.0,0.00020573033315336955,0.0
2.46307,Wolof,richest,142408,9,1,0,0,0,0,0,1,0,0,0,0,1,5.0,12.31535,0.0,0.0,0.0,0.0,0.0005834102958922383,0.0
2.46307,Wolof,richest,142408,9,1,0,0,0,0,0,1,0,0,0,0,1,5.0,12.31535,0.0,0.0,0.0,0.0,0.0005834102958922383,0.0
2.46307,Poular,richest,142408,9,1,0,0,1,0,0,0,0,0,0,0,1,5.0,12.31535,0.0,0.0010736115883895427,0.0,0.0,0.0,0.0
2.46307,Serer,richest,142408,9,1,0,0,0,1,0,0,0,0,0,0,1,5.0,12.31535,0.0,0.0,0.0017960189636790414,0.0,0.0,0.0
2.46307,Wolof,richest,142408,9,1,0,0,0,0,0,1,0,0,0,0,1,5.0,12.31535,0.0,0.0,0.0,0.0,0.0005834102958922383,0.0
2.46307,Serer,richer,80066,9,1,0,0,0,1,0,0,0,0,0,1,0,4.0,9.85228,0.0,0.0,0.0008097465670940539,0.0,0.0,0.0
2.46307,Serer,richer,93981,9,1,0,0,0,1,0,0,0,0,0,1,0,4.0,9.85228,0.0,0.0,0.0008097465670940539,0.0,0.0,0.0
2.46307,Wolof,richer,102148,9,1,0,0,0,0,0,1,0,0,0,1,0,4.0,9.85228,0.0,0.0,0.0,0.0,0.00020573033315336955,0.0
2.46307,Wolof,richer,83347,9,1,0,0,0,0,0,1,0,0,0,1,0,4.0,9.85228,0.0,0.0,0.0,0.0,0.00020573033315336955,0.0
2.46307,Poular,richer,94313,9,1,0,0,1,0,0,0,0,0,0,1,0,4.0,9.85228,0.0,0.0005904070995617775,0.0,0.0,0.0,0.0
2.46307,Serer,richer,89290,9,1,0,0,0,1,0,0,0,0,0,1,0,4.0,9.85228,0.0,0.0,0.0008097465670940539,0.0,0.0,0.0
3.331134,Wolof,richest,205307,10,1,0,0,0,0,0,1,0,0,0,0,1,5.0,16.65567,0.0,0.0,0.0,0.0,0.0007890225907492255,0.0
3.331134,Wolof,richest,205307,10,1,0,0,0,0,0,1,0,0,0,0,1,5.0,16.65567,0.0,0.0,0.0,0.0,0.0007890225907492255,0.0
3.331134,Wolof,richest,205307,10,1,0,0,0,0,0,1,0,0,0,0,1,5.0,16.65567,0.0,0.0,0.0,0.0,0.0007890225907492255,0.0
3.331134,Poular,richest,234067,10,1,0,0,1,0,0,0,0,0,0,0,1,5.0,16.65567,0.0,0.0014519863685881484,0.0,0.0,0.0,0.0
3.331134,Wolof,richest,178464,10,1,0,0,0,0,0,1,0,0,0,0,1,5.0,16.65567,0.0,0.0,0.0,0.0,0.0007890225907492255,0.0
3.331134,Poular,richest,142111,10,1,0,0,1,0,0,0,0,0,0,0,1,5.0,16.65567,0.0,0.0014519863685881484,0.0,0.0,0.0,0.0
3.331134,Poular,richest,142111,10,1,0,0,1,0,0,0,0,0,0,0,1,5.0,16.65567,0.0,0.0014519863685881484,0.0,0.0,0.0,0.0
3.331134,Wolof,richest,163045,10,1,0,0,0,0,0,1,0,0,0,0,1,5.0,16.65567,0.0,0.0,0.0,0.0,0.0007890225907492255,0.0
3.331134,Wolof,richest,163045,10,1,0,0,0,0,0,1,0,0,0,0,1,5.0,16.65567,0.0,0.0,0.0,0.0,0.0007890225907492255,0.0
3.331134,Serer,richest,222864,10,1,0,0,0,1,0,0,0,0,0,0,1,5.0,16.65567,0.0,0.0,0.002428993018694564,0.0,0.0,0.0
3.331134,Serer,richest,222864,10,1,0,0,0,1,0,0,0,0,0,0,1,5.0,16.65567,0.0,0.0,0.002428993018694564,0.0,0.0,0.0
3.331134,Poular,richest,145680,10,1,0,0,1,0,0,0,0,0,0,0,1,5.0,16.65567,0.0,0.0014519863685881484,0.0,0.0,0.0,0.0
3.331134,Poular,richer,106061,10,1,0,0,1,0,0,0,0,0,0,1,0,4.0,13.324536,0.0,0.000798485289980237,0.0,0.0,0.0,0.0
3.331134,Wolof,richest,196978,10,1,0,0,0,0,0,1,0,0,0,0,1,5.0,16.65567,0.0,0.0,0.0,0.0,0.0007890225907492255,0.0
3.331134,Poular,richest,196978,10,1,0,0,1,0,0,0,0,0,0,0,1,5.0,16.65567,0.0,0.0014519863685881484,0.0,0.0,0.0,0.0
3.331134,Serer,richest,121888,10,1,0,0,0,1,0,0,0,0,0,0,1,5.0,16.65567,0.0,0.0,0.002428993018694564,0.0,0.0,0.0
3.331134,Wolof,richest,154960,10,1,0,0,0,0,0,1,0,0,0,0,1,5.0,16.65567,0.0,0.0,0.0,0.0,0.0007890225907492255,0.0
3.331134,Wolof,richest,154960,10,1,0,0,0,0,0,1,0,0,0,0,1,5.0,16.65567,0.0,0.0,0.0,0.0,0.0007890225907492255,0.0
3.331134,Wolof,richest,213122,10,1,0,0,0,0,0,1,0,0,0,0,1,5.0,16.65567,0.0,0.0,0.0,0.0,0.0007890225907492255,0.0
1.063723,Poular,richer,113650,11,1,0,0,1,0,0,0,0,0,0,1,0,4.0,4.254892,0.0,0.00025497838517263115,0.0,0.0,0.0,0.0
1.063723,Poular,middle,52940,11,1,0,0,1,0,0,0,0,0,1,0,0,3.0,3.191169,0.0,4.62974591456255e-05,-0.0,-0.0,-0.0,-0.0
1.063723,Poular,middle,52940,11,1,0,0,1,0,0,0,0,0,1,0,0,3.0,3.191169,0.0,4.62974591456255e-05,-0.0,-0.0,-0.0,-0.0
1.063723,Poular,richer,87268,11,1,0,0,1,0,0,0,0,0,0,1,0,4.0,4.254892,0.0,0.00025497838517263115,0.0,0.0,0.0,0.0
1.063723,Poular,richer,87268,11,1,0,0,1,0,0,0,0,0,0,1,0,4.0,4.254892,0.0,0.00025497838517263115,0.0,0.0,0.0,0.0
1.063723,Diola,richest,151750,11,1,1,0,0,0,0,0,0,0,0,0,1,5.0,5.318614999999999,0.0,0.0,0.0,0.0027349937421409314,0.0,0.0
1.063723,Poular,richest,151750,11,1,0,0,1,0,0,0,0,0,0,0,1,5.0,5.318614999999999,0.0,0.0004636593111996368,0.0,0.0,0.0,0.0
1.063723,Wolof,richest,151750,11,1,0,0,0,0,0,1,0,0,0,0,1,5.0,5.318614999999999,0.0,0.0,0.0,0.0,0.00025195668421010335,0.0
1.063723,Serer,richest,151750,11,1,0,0,0,1,0,0,0,0,0,0,1,5.0,5.318614999999999,0.0,0.0,0.0007756444924835919,0.0,0.0,0.0
1.063723,Wolof,richest,151750,11,1,0,0,0,0,0,1,0,0,0,0,1,5.0,5.318614999999999,0.0,0.0,0.0,0.0,0.00025195668421010335,0.0
1.063723,Poular,richest,166776,11,1,0,0,1,0,0,0,0,0,0,0,1,5.0,5.318614999999999,0.0,0.0004636593111996368,0.0,0.0,0.0,0.0
1.063723,Wolof,richest,166776,11,1,0,0,0,0,0,1,0,0,0,0,1,5.0,5.318614999999999,0.0,0.0,0.0,0.0,0.00025195668421010335,0.0
1.063723,Wolof,richest,130722,11,1,0,0,0,0,0,1,0,0,0,0,1,5.0,5.318614999999999,0.0,0.0,0.0,0.0,0.00025195668421010335,0.0
1.063723,Poular,richest,130722,11,1,0,0,1,0,0,0,0,0,0,0,1,5.0,5.318614999999999,0.0,0.0004636593111996368,0.0,0.0,0.0,0.0
1.063723,Wolof,richest,130722,11,1,0,0,0,0,0,1,0,0,0,0,1,5.0,5.318614999999999,0.0,0.0,0.0,0.0,0.00025195668421010335,0.0
1.063723,Poular,richer,103289,11,1,0,0,1,0,0,0,0,0,0,1,0,4.0,4.254892,0.0,0.00025497838517263115,0.0,0.0,0.0,0.0
1.063723,Wolof,richest,199269,11,1,0,0,0,0,0,1,0,0,0,0,1,5.0,5.318614999999999,0.0,0.0,0.0,0.0,0.00025195668421010335,0.0
1.063723,Serer,richest,199269,11,1,0,0,0,1,0,0,0,0,0,0,1,5.0,5.318614999999999,0.0,0.0,0.0007756444924835919,0.0,0.0,0.0
1.063723,Wolof,richest,200036,11,1,0,0,0,0,0,1,0,0,0,0,1,5.0,5.318614999999999,0.0,0.0,0.0,0.0,0.00025195668421010335,0.0
1.063723,Wolof,richest,129148,11,1,0,0,0,0,0,1,0,0,0,0,1,5.0,5.318614999999999,0.0,0.0,0.0,0.0,0.00025195668421010335,0.0
1.063723,Poular,richest,132168,11,1,0,0,1,0,0,0,0,0,0,0,1,5.0,5.318614999999999,0.0,0.0004636593111996368,0.0,0.0,0.0,0.0
1.063723,Poular,richest,211245,11,1,0,0,1,0,0,0,0,0,0,0,1,5.0,5.318614999999999,0.0,0.0004636593111996368,0.0,0.0,0.0,0.0
0.927548,Wolof,richest,176255,12,1,0,0,0,0,0,1,0,0,0,0,1,5.0,4.63774,0.0,0.0,0.0,0.0,0.00021970185708658456,0.0
0.927548,Wolof,richest,161379,12,1,0,0,0,0,0,1,0,0,0,0,1,5.0,4.63774,0.0,0.0,0.0,0.0,0.00021970185708658456,0.0
0.927548,Serer,richer,99066,12,1,0,0,0,1,0,0,0,0,0,1,0,4.0,3.710192,0.0,0.0,0.00030493603868950354,0.0,0.0,0.0
0.927548,Wolof,richest,163332,12,1,0,0,0,0,0,1,0,0,0,0,1,5.0,4.63774,0.0,0.0,0.0,0.0,0.00021970185708658456,0.0
0.927548,Wolof,richest,163332,12,1,0,0,0,0,0,1,0,0,0,0,1,5.0,4.63774,0.0,0.0,0.0,0.0,0.00021970185708658456,0.0
0.927548,Wolof,richest,130770,12,1,0,0,0,0,0,1,0,0,0,0,1,5.0,4.63774,0.0,0.0,0.0,0.0,0.00021970185708658456,0.0
0.927548,Soninke,richest,121023,12,1,0,0,0,0,1,0,0,0,0,0,1,5.0,4.63774,0.0,0.0,0.0,0.0,0.0,0.004864796863740697
0.927548,Soninke,richest,121023,12,1,0,0,0,0,1,0,0,0,0,0,1,5.0,4.63774,0.0,0.0,0.0,0.0,0.0,0.004864796863740697
0.927548,Soninke,richest,121023,12,1,0,0,0,0,1,0,0,0,0,0,1,5.0,4.63774,0.0,0.0,0.0,0.0,0.0,0.004864796863740697
0.927548,Serer,richest,121023,12,1,0,0,0,1,0,0,0,0,0,0,1,5.0,4.63774,0.0,0.0,0.0006763485397177374,0.0,0.0,0.0
0.927548,Poular,richer,104577,12,1,0,0,1,0,0,0,0,0,0,1,0,4.0,3.710192,0.0,0.00022233672789824388,0.0,0.0,0.0,0.0
0.927548,Soninke,richest,161305,12,1,0,0,0,0,1,0,0,0,0,0,1,5.0,4.63774,0.0,0.0,0.0,0.0,0.0,0.004864796863740697
0.927548,Soninke,richest,161305,12,1,0,0,0,0,1,0,0,0,0,0,1,5.0,4.63774,0.0,0.0,0.0,0.0,0.0,0.004864796863740697
0.927548,Soninke,richest,161305,12,1,0,0,0,0,1,0,0,0,0,0,1,5.0,4.63774,0.0,0.0,0.0,0.0,0.0,0.004864796863740697
0.927548,Soninke,richest,161305,12,1,0,0,0,0,1,0,0,0,0,0,1,5.0,4.63774,0.0,0.0,0.0,0.0,0.0,0.004864796863740697
0.927548,Mandinka,richer,89247,12,1,0,1,0,0,0,0,0,0,0,1,0,4.0,3.710192,0.0015310067577923943,0.0,0.0,0.0,0.0,0.0
0.927548,Serer,richer,98607,12,1,0,0,0,1,0,0,0,0,0,1,0,4.0,3.710192,0.0,0.0,0.00030493603868950354,0.0,0.0,0.0
0.927548,Poular,richest,170541,12,1,0,0,1,0,0,0,0,0,0,0,1,5.0,4.63774,0.0,0.00040430287470008715,0.0,0.0,0.0,0.0
0.927548,Poular,richest,170541,12,1,0,0,1,0,0,0,0,0,0,0,1,5.0,4.63774,0.0,0.00040430287470008715,0.0,0.0,0.0,0.0
0.927548,Poular,richest,170541,12,1,0,0,1,0,0,0,0,0,0,0,1,5.0,4.63774,0.0,0.00040430287470008715,0.0,0.0,0.0,0.0
0.927548,Poular,richest,170541,12,1,0,0,1,0,0,0,0,0,0,0,1,5.0,4.63774,0.0,0.00040430287470008715,0.0,0.0,0.0,0.0
0.927548,Poular,richest,170541,12,1,0,0,1,0,0,0,0,0,0,0,1,5.0,4.63774,0.0,0.00040430287470008715,0.0,0.0,0.0,0.0
0.927548,Poular,richest,170541,12,1,0,0,1,0,0,0,0,0,0,0,1,5.0,4.63774,0.0,0.00040430287470008715,0.0,0.0,0.0,0.0
0.927548,Wolof,richest,170541,12,1,0,0,0,0,0,1,0,0,0,0,1,5.0,4.63774,0.0,0.0,0.0,0.0,0.00021970185708658456,0.0
0.927548,Poular,richest,170541,12,1,0,0,1,0,0,0,0,0,0,0,1,5.0,4.63774,0.0,0.00040430287470008715,0.0,0.0,0.0,0.0
0.927548,Poular,richest,170541,12,1,0,0,1,0,0,0,0,0,0,0,1,5.0,4.63774,0.0,0.00040430287470008715,0.0,0.0,0.0,0.0
0.927548,Poular,richest,170541,12,1,0,0,1,0,0,0,0,0,0,0,1,5.0,4.63774,0.0,0.00040430287470008715,0.0,0.0,0.0,0.0
0.927548,Wolof,richest,170541,12,1,0,0,0,0,0,1,0,0,0,0,1,5.0,4.63774,0.0,0.0,0.0,0.0,0.00021970185708658456,0.0
2.953605,Soninke,richest,188029,13,1,0,0,0,0,1,0,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.0,0.0,0.01549104557470755
2.953605,Soninke,richest,188029,13,1,0,0,0,0,1,0,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.0,0.0,0.01549104557470755
2.953605,Soninke,richest,188029,13,1,0,0,0,0,1,0,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.0,0.0,0.01549104557470755
2.953605,Poular,richest,188029,13,1,0,0,1,0,0,0,0,0,0,0,1,5.0,14.768025,0.0,0.0012874277042574085,0.0,0.0,0.0,0.0
2.953605,Soninke,richest,188029,13,1,0,0,0,0,1,0,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.0,0.0,0.01549104557470755
2.953605,Soninke,richest,188029,13,1,0,0,0,0,1,0,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.0,0.0,0.01549104557470755
2.953605,Poular,richest,153998,13,1,0,0,1,0,0,0,0,0,0,0,1,5.0,14.768025,0.0,0.0012874277042574085,0.0,0.0,0.0,0.0
2.953605,Poular,richest,153998,13,1,0,0,1,0,0,0,0,0,0,0,1,5.0,14.768025,0.0,0.0012874277042574085,0.0,0.0,0.0,0.0
2.953605,Poular,richest,153998,13,1,0,0,1,0,0,0,0,0,0,0,1,5.0,14.768025,0.0,0.0012874277042574085,0.0,0.0,0.0,0.0
2.953605,Diola,richest,131082,13,1,1,0,0,0,0,0,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.007594168022836929,0.0,0.0
2.953605,Diola,richest,131082,13,1,1,0,0,0,0,0,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.007594168022836929,0.0,0.0
2.953605,Poular,richest,136036,13,1,0,0,1,0,0,0,0,0,0,0,1,5.0,14.768025,0.0,0.0012874277042574085,0.0,0.0,0.0,0.0
2.953605,Wolof,richest,136036,13,1,0,0,0,0,0,1,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.0,0.0006995999167700448,0.0
2.953605,Poular,richest,136036,13,1,0,0,1,0,0,0,0,0,0,0,1,5.0,14.768025,0.0,0.0012874277042574085,0.0,0.0,0.0,0.0
2.953605,Poular,richest,136036,13,1,0,0,1,0,0,0,0,0,0,0,1,5.0,14.768025,0.0,0.0012874277042574085,0.0,0.0,0.0,0.0
2.953605,Wolof,richer,85055,13,1,0,0,0,0,0,1,0,0,0,1,0,4.0,11.81442,0.0,0.0,0.0,0.0,0.00024670274927365366,0.0
2.953605,Wolof,richest,138993,13,1,0,0,0,0,0,1,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.0,0.0006995999167700448,0.0
2.953605,Wolof,richest,138993,13,1,0,0,0,0,0,1,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.0,0.0006995999167700448,0.0
2.953605,Wolof,richest,138993,13,1,0,0,0,0,0,1,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.0,0.0006995999167700448,0.0
2.953605,Wolof,richest,138993,13,1,0,0,0,0,0,1,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.0,0.0006995999167700448,0.0
2.953605,Poular,richest,209246,13,1,0,0,1,0,0,0,0,0,0,0,1,5.0,14.768025,0.0,0.0012874277042574085,0.0,0.0,0.0,0.0
2.953605,Wolof,richest,209246,13,1,0,0,0,0,0,1,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.0,0.0006995999167700448,0.0
2.953605,Wolof,richest,209246,13,1,0,0,0,0,0,1,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.0,0.0006995999167700448,0.0
2.953605,Poular,richer,79067,13,1,0,0,1,0,0,0,0,0,0,1,0,4.0,11.81442,0.0,0.0007079901753913466,0.0,0.0,0.0,0.0
2.953605,Poular,richer,104694,13,1,0,0,1,0,0,0,0,0,0,1,0,4.0,11.81442,0.0,0.0007079901753913466,0.0,0.0,0.0,0.0
2.953605,Wolof,richer,104694,13,1,0,0,0,0,0,1,0,0,0,1,0,4.0,11.81442,0.0,0.0,0.0,0.0,0.00024670274927365366,0.0
2.953605,Wolof,richer,104694,13,1,0,0,0,0,0,1,0,0,0,1,0,4.0,11.81442,0.0,0.0,0.0,0.0,0.00024670274927365366,0.0
2.953605,Wolof,richest,204989,13,1,0,0,0,0,0,1,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.0,0.0006995999167700448,0.0
2.953605,Wolof,richest,204989,13,1,0,0,0,0,0,1,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.0,0.0006995999167700448,0.0
2.953605,Wolof,richest,204989,13,1,0,0,0,0,0,1,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.0,0.0006995999167700448,0.0
2.953605,Wolof,richest,204989,13,1,0,0,0,0,0,1,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.0,0.0006995999167700448,0.0
2.953605,Diola,richer,113965,13,1,1,0,0,0,0,0,0,0,0,1,0,4.0,11.81442,0.0,0.0,0.0,0.0030524281540042944,0.0,0.0
2.953605,Wolof,richest,133724,13,1,0,0,0,0,0,1,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.0,0.0006995999167700448,0.0
2.953605,Wolof,richest,133724,13,1,0,0,0,0,0,1,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.0,0.0006995999167700448,0.0
2.953605,Wolof,richest,154970,13,1,0,0,0,0,0,1,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.0,0.0006995999167700448,0.0
2.953605,Wolof,richest,154970,13,1,0,0,0,0,0,1,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.0,0.0006995999167700448,0.0
2.953605,Wolof,richest,154970,13,1,0,0,0,0,0,1,0,0,0,0,1,5.0,14.768025,0.0,0.0,0.0,0.0,0.0006995999167700448,0.0
2.953605,Wolof,richer,86061,13,1,0,0,0,0,0,1,0,0,0,1,0,4.0,11.81442,0.0,0.0,0.0,0.0,0.00024670274927365366,0.0
2.953605,Poular,richer,86061,13,1,0,0,1,0,0,0,0,0,0,1,0,4.0,11.81442,0.0,0.0007079901753913466,0.0,0.0,0.0,0.0
2.953605,Poular,middle,38052,13,1,0,0,1,0,0,0,0,0,1,0,0,3.0,8.860815,0.0,0.00012855264652528452,-0.0,-0.0,-0.0,-0.0
2.953605,Poular,middle,38052,13,1,0,0,1,0,0,0,0,0,1,0,0,3.0,8.860815,0.0,0.00012855264652528452,-0.0,-0.0,-0.0,-0.0
2.953605,Poular,middle,38052,13,1,0,0,1,0,0,0,0,0,1,0,0,3.0,8.860815,0.0,0.00012855264652528452,-0.0,-0.0,-0.0,-0.0
2.953605,Poular,richer,68007,13,1,0,0,1,0,0,0,0,0,0,1,0,4.0,11.81442,0.0,0.0007079901753913466,0.0,0.0,0.0,0.0
1.382677,Serer,middle,44531,14,1,0,0,0,1,0,0,0,0,1,0,0,3.0,4.148031,0.0,0.0,-9.909511477263554e-05,-0.0,-0.0,-0.0
1.382677,Wolof,richest,208845,14,1,0,0,0,0,0,1,0,0,0,0,1,5.0,6.913385,0.0,0.0,0.0,0.0,0.00032750510448074644,0.0
1.382677,Wolof,richest,208845,14,1,0,0,0,0,0,1,0,0,0,0,1,5.0,6.913385,0.0,0.0,0.0,0.0,0.00032750510448074644,0.0
1.382677,Poular,richest,118825,14,1,0,0,1,0,0,0,0,0,0,0,1,5.0,6.913385,0.0,0.0006026860991363167,0.0,0.0,0.0,0.0
1.382677,Poular,richest,118825,14,1,0,0,1,0,0,0,0,0,0,0,1,5.0,6.913385,0.0,0.0006026860991363167,0.0,0.0,0.0,0.0
1.382677,Wolof,richer,84739,14,1,0,0,0,0,0,1,0,0,0,1,0,4.0,5.530708,0.0,0.0,0.0,0.0,0.000115489450098252,0.0
1.382677,Wolof,richer,84739,14,1,0,0,0,0,0,1,0,0,0,1,0,4.0,5.530708,0.0,0.0,0.0,0.0,0.000115489450098252,0.0
1.382677,Serer,richer,84739,14,1,0,0,0,1,0,0,0,0,0,1,0,4.0,5.530708,0.0,0.0,0.00045456197109700703,0.0,0.0,0.0
1.382677,Wolof,richer,84739,14,1,0,0,0,0,0,1,0,0,0,1,0,4.0,5.530708,0.0,0.0,0.0,0.0,0.000115489450098252,0.0
1.382677,Serer,richer,84739,14,1,0,0,0,1,0,0,0,0,0,1,0,4.0,5.530708,0.0,0.0,0.00045456197109700703,0.0,0.0,0.0
1.382677,Diola,richer,113164,14,1,1,0,0,0,0,0,0,0,0,1,0,4.0,5.530708,0.0,0.0,0.0,0.0014289392801996868,0.0,0.0
1.382677,Diola,richer,113164,14,1,1,0,0,0,0,0,0,0,0,1,0,4.0,5.530708,0.0,0.0,0.0,0.0014289392801996868,0.0,0.0
1.382677,Serer,richer,108327,14,1,0,0,0,1,0,0,0,0,0,1,0,4.0,5.530708,0.0,0.0,0.00045456197109700703,0.0,0.0,0.0
1.382677,Serer,richer,108327,14,1,0,0,0,1,0,0,0,0,0,1,0,4.0,5.530708,0.0,0.0,0.00045456197109700703,0.0,0.0,0.0
1.382677,Serer,richer,108327,14,1,0,0,0,1,0,0,0,0,0,1,0,4.0,5.530708,0.0,0.0,0.00045456197109700703,0.0,0.0,0.0
1.382677,Serer,richer,108327,14,1,0,0,0,1,0,0,0,0,0,1,0,4.0,5.530708,0.0,0.0,0.00045456197109700703,0.0,0.0,0.0
3.950927,Diola,richest,156968,15,1,1,0,0,0,0,0,0,0,0,0,1,5.0,19.754635,0.0,0.0,0.0,0.010158434687090196,0.0,0.0
3.950927,Diola,richest,156968,15,1,1,0,0,0,0,0,0,0,0,0,1,5.0,19.754635,0.0,0.0,0.0,0.010158434687090196,0.0,0.0
3.950927,Serer,richest,156968,15,1,0,0,0,1,0,0,0,0,0,0,1,5.0,19.754635,0.0,0.0,0.002880933069750979,0.0,0.0,0.0
3.950927,Diola,richest,156968,15,1,1,0,0,0,0,0,0,0,0,0,1,5.0,19.754635,0.0,0.0,0.0,0.010158434687090196,0.0,0.0
3.950927,Diola,richer,94585,15,1,1,0,0,0,0,0,0,0,0,1,0,4.0,15.803708,0.0,0.0,0.0,0.004083119039010201,0.0,0.0
3.950927,Poular,richer,94585,15,1,0,0,1,0,0,0,0,0,0,1,0,4.0,15.803708,0.0,0.0009470519922902373,0.0,0.0,0.0,0.0
3.950927,Poular,richer,74270,15,1,0,0,1,0,0,0,0,0,0,1,0,4.0,15.803708,0.0,0.0009470519922902373,0.0,0.0,0.0,0.0
3.950927,Wolof,richest,169919,15,1,0,0,0,0,0,1,0,0,0,0,1,5.0,19.754635,0.0,0.0,0.0,0.0,0.0009358286569681873,0.0
3.950927,Wolof,richest,169919,15,1,0,0,0,0,0,1,0,0,0,0,1,5.0,19.754635,0.0,0.0,0.0,0.0,0.0009358286569681873,0.0
3.950927,Wolof,richest,169919,15,1,0,0,0,0,0,1,0,0,0,0,1,5.0,19.754635,0.0,0.0,0.0,0.0,0.0009358286569681873,0.0
