sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Albanian,ethnicity_Egyptian,ethnicity_Roma,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2
1.453294,Albanian,poorest,-270570,215,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.453294,-0.0,-0.0,-0.00020349822100320368
1.453294,Albanian,poorest,-118831,215,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.453294,-0.0,-0.0,-0.00020349822100320368
1.453294,Albanian,poorer,-14846,215,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.906588,-0.0,-0.0,-0.00010356896917715587
1.453294,Albanian,poorest,-257728,215,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.453294,-0.0,-0.0,-0.00020349822100320368
1.453294,Albanian,poorest,-130663,215,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.453294,-0.0,-0.0,-0.00020349822100320368
1.453294,Albanian,poorest,-130663,215,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.453294,-0.0,-0.0,-0.00020349822100320368
1.453294,Albanian,poorest,-122847,215,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.453294,-0.0,-0.0,-0.00020349822100320368
1.453294,Albanian,middle,49685,215,elbasan (rural),1,0,0,0,0,1,0,0,3.0,4.359882000000001,0.0,0.0,-3.639717351108047e-06
1.453294,Albanian,poorest,-63321,215,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.453294,-0.0,-0.0,-0.00020349822100320368
1.453294,Albanian,poorer,-28569,215,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.906588,-0.0,-0.0,-0.00010356896917715587
1.453294,Albanian,poorest,-104108,215,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.453294,-0.0,-0.0,-0.00020349822100320368
1.453294,Albanian,poorer,-14415,215,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.906588,-0.0,-0.0,-0.00010356896917715587
1.084662,Albanian,poorest,-163493,216,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.084662,-0.0,-0.0,-0.0001518803403783246
1.084662,Roma,poorest,-125973,216,elbasan (rural),0,0,1,1,0,0,0,0,1.0,1.084662,-0.008156940452418859,-0.0,-0.0
1.084662,Roma,poorest,-241139,216,elbasan (rural),0,0,1,1,0,0,0,0,1.0,1.084662,-0.008156940452418859,-0.0,-0.0
1.084662,Roma,poorest,-131467,216,elbasan (rural),0,0,1,1,0,0,0,0,1.0,1.084662,-0.008156940452418859,-0.0,-0.0
1.084662,Roma,poorest,-242493,216,elbasan (rural),0,0,1,1,0,0,0,0,1.0,1.084662,-0.008156940452418859,-0.0,-0.0
1.084662,Albanian,poorest,-85265,216,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.084662,-0.0,-0.0,-0.0001518803403783246
1.084662,Albanian,poorest,-85265,216,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.084662,-0.0,-0.0,-0.0001518803403783246
1.084662,Roma,poorest,-185988,216,elbasan (rural),0,0,1,1,0,0,0,0,1.0,1.084662,-0.008156940452418859,-0.0,-0.0
1.084662,Roma,poorest,-185988,216,elbasan (rural),0,0,1,1,0,0,0,0,1.0,1.084662,-0.008156940452418859,-0.0,-0.0
1.084662,Roma,poorer,-40449,216,elbasan (rural),0,0,1,0,1,0,0,0,2.0,2.169324,-0.001485198483276788,-0.0,-0.0
1.084662,Roma,poorer,-40449,216,elbasan (rural),0,0,1,0,1,0,0,0,2.0,2.169324,-0.001485198483276788,-0.0,-0.0
1.084662,Roma,poorest,-102316,216,elbasan (rural),0,0,1,1,0,0,0,0,1.0,1.084662,-0.008156940452418859,-0.0,-0.0
1.084662,Roma,poorest,-102316,216,elbasan (rural),0,0,1,1,0,0,0,0,1.0,1.084662,-0.008156940452418859,-0.0,-0.0
1.084662,Albanian,poorest,-241254,216,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.084662,-0.0,-0.0,-0.0001518803403783246
1.084662,Albanian,poorest,-241254,216,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.084662,-0.0,-0.0,-0.0001518803403783246
1.084662,Albanian,poorest,-93178,216,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.084662,-0.0,-0.0,-0.0001518803403783246
1.084662,Albanian,poorest,-117482,216,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.084662,-0.0,-0.0,-0.0001518803403783246
1.084662,Albanian,poorest,-117482,216,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.084662,-0.0,-0.0,-0.0001518803403783246
1.084662,Albanian,poorest,-106690,216,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.084662,-0.0,-0.0,-0.0001518803403783246
1.084662,Albanian,poorest,-72430,216,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.084662,-0.0,-0.0,-0.0001518803403783246
1.084662,Albanian,poorest,-136442,216,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.084662,-0.0,-0.0,-0.0001518803403783246
1.084662,Albanian,poorest,-338928,216,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.084662,-0.0,-0.0,-0.0001518803403783246
1.084662,Albanian,poorest,-69684,216,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.084662,-0.0,-0.0,-0.0001518803403783246
1.084662,Albanian,poorest,-69684,216,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.084662,-0.0,-0.0,-0.0001518803403783246
1.084662,Albanian,poorer,-10433,216,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.169324,-0.0,-0.0,-7.729841673166768e-05
1.084662,Albanian,poorer,-20782,216,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.169324,-0.0,-0.0,-7.729841673166768e-05
1.084662,Albanian,poorest,-78201,216,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.084662,-0.0,-0.0,-0.0001518803403783246
1.058377,Albanian,poorest,-177839,217,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.058377,-0.0,-0.0,-0.0001481997700745394
1.058377,Albanian,poorest,-190301,217,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.058377,-0.0,-0.0,-0.0001481997700745394
1.058377,Albanian,poorest,-190301,217,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.058377,-0.0,-0.0,-0.0001481997700745394
1.058377,Albanian,poorest,-189693,217,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.058377,-0.0,-0.0,-0.0001481997700745394
1.058377,Albanian,poorest,-189693,217,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.058377,-0.0,-0.0,-0.0001481997700745394
1.058377,Albanian,poorest,-106453,217,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.058377,-0.0,-0.0,-0.0001481997700745394
1.058377,Albanian,poorest,-177920,217,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.058377,-0.0,-0.0,-0.0001481997700745394
1.058377,Albanian,poorest,-154427,217,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.058377,-0.0,-0.0,-0.0001481997700745394
1.058377,Albanian,poorest,-69811,217,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.058377,-0.0,-0.0,-0.0001481997700745394
1.058377,Albanian,poorest,-69811,217,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.058377,-0.0,-0.0,-0.0001481997700745394
1.058377,Albanian,poorest,-154491,217,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.058377,-0.0,-0.0,-0.0001481997700745394
1.058377,Albanian,poorest,-98198,217,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.058377,-0.0,-0.0,-0.0001481997700745394
1.058377,Egyptian,poorer,-2975,217,elbasan (rural),0,1,0,0,1,0,0,0,2.0,2.116754,-0.0,-0.003069595717678311,-0.0
1.058377,Albanian,poorer,-35091,217,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.116754,-0.0,-0.0,-7.542521670825772e-05
1.058377,Albanian,poorest,-89352,217,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.058377,-0.0,-0.0,-0.0001481997700745394
1.058377,Albanian,poorest,-58358,217,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.058377,-0.0,-0.0,-0.0001481997700745394
1.058377,Albanian,poorest,-68399,217,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.058377,-0.0,-0.0,-0.0001481997700745394
1.058377,Albanian,poorest,-150609,217,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.058377,-0.0,-0.0,-0.0001481997700745394
1.058377,Albanian,poorer,-43959,217,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.116754,-0.0,-0.0,-7.542521670825772e-05
1.058377,Albanian,poorer,-43959,217,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.116754,-0.0,-0.0,-7.542521670825772e-05
1.058377,Albanian,poorest,-98549,217,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.058377,-0.0,-0.0,-0.0001481997700745394
1.058377,Albanian,poorest,-125062,217,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.058377,-0.0,-0.0,-0.0001481997700745394
1.261745,Albanian,poorest,-68497,218,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.261745,-0.0,-0.0,-0.00017667647623927934
1.261745,Albanian,poorest,-119995,218,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.261745,-0.0,-0.0,-0.00017667647623927934
1.261745,Albanian,poorer,-52734,218,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.52349,-0.0,-0.0,-8.991823334743727e-05
1.261745,Albanian,poorer,-52734,218,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.52349,-0.0,-0.0,-8.991823334743727e-05
1.261745,Albanian,poorer,-25078,218,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.52349,-0.0,-0.0,-8.991823334743727e-05
1.261745,Albanian,middle,51789,218,elbasan (rural),1,0,0,0,0,1,0,0,3.0,3.7852349999999997,0.0,0.0,-3.159990455595236e-06
1.261745,Albanian,poorest,-84130,218,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.261745,-0.0,-0.0,-0.00017667647623927934
1.261745,Albanian,poorest,-74616,218,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.261745,-0.0,-0.0,-0.00017667647623927934
1.261745,Albanian,poorest,-89315,218,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.261745,-0.0,-0.0,-0.00017667647623927934
1.261745,Albanian,poorest,-88700,218,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.261745,-0.0,-0.0,-0.00017667647623927934
1.261745,Albanian,poorest,-88700,218,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.261745,-0.0,-0.0,-0.00017667647623927934
1.261745,Albanian,poorer,-49585,218,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.52349,-0.0,-0.0,-8.991823334743727e-05
1.261745,Albanian,poorest,-75091,218,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.261745,-0.0,-0.0,-0.00017667647623927934
1.261745,Albanian,poorer,-40420,218,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.52349,-0.0,-0.0,-8.991823334743727e-05
1.261745,Albanian,poorer,-40420,218,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.52349,-0.0,-0.0,-8.991823334743727e-05
1.261745,Albanian,middle,24320,218,elbasan (rural),1,0,0,0,0,1,0,0,3.0,3.7852349999999997,0.0,0.0,-3.159990455595236e-06
1.261745,Albanian,middle,13597,218,elbasan (rural),1,0,0,0,0,1,0,0,3.0,3.7852349999999997,0.0,0.0,-3.159990455595236e-06
1.261745,Albanian,poorer,-40242,218,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.52349,-0.0,-0.0,-8.991823334743727e-05
1.261745,Albanian,poorer,-50780,218,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.52349,-0.0,-0.0,-8.991823334743727e-05
1.261745,Albanian,poorer,-154,218,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.52349,-0.0,-0.0,-8.991823334743727e-05
1.261745,Albanian,poorer,-23457,218,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.52349,-0.0,-0.0,-8.991823334743727e-05
1.261745,Albanian,poorer,-25415,218,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.52349,-0.0,-0.0,-8.991823334743727e-05
1.261745,Albanian,poorer,-25415,218,elbasan (rural),1,0,0,0,1,0,0,0,2.0,2.52349,-0.0,-0.0,-8.991823334743727e-05
1.261745,Albanian,poorest,-100193,218,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.261745,-0.0,-0.0,-0.00017667647623927934
1.261745,Albanian,poorest,-122702,218,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.261745,-0.0,-0.0,-0.00017667647623927934
1.261745,Albanian,poorest,-136419,218,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.261745,-0.0,-0.0,-0.00017667647623927934
1.261745,Albanian,poorest,-136419,218,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.261745,-0.0,-0.0,-0.00017667647623927934
1.103591,Albanian,poorest,-310621,219,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.103591,-0.0,-0.0,-0.00015453088309395522
1.103591,Albanian,poorest,-258087,219,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.103591,-0.0,-0.0,-0.00015453088309395522
1.103591,Albanian,poorest,-177355,219,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.103591,-0.0,-0.0,-0.00015453088309395522
1.103591,Albanian,poorest,-268100,219,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.103591,-0.0,-0.0,-0.00015453088309395522
1.103591,Albanian,poorest,-216856,219,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.103591,-0.0,-0.0,-0.00015453088309395522
1.103591,Albanian,poorest,-208283,219,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.103591,-0.0,-0.0,-0.00015453088309395522
1.103591,Albanian,poorest,-208283,219,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.103591,-0.0,-0.0,-0.00015453088309395522
1.103591,Albanian,poorest,-288656,219,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.103591,-0.0,-0.0,-0.00015453088309395522
1.103591,Albanian,poorest,-201959,219,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.103591,-0.0,-0.0,-0.00015453088309395522
1.103591,Albanian,poorest,-257672,219,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.103591,-0.0,-0.0,-0.00015453088309395522
1.103591,Albanian,poorest,-234740,219,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.103591,-0.0,-0.0,-0.00015453088309395522
1.103591,Albanian,poorest,-334785,219,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.103591,-0.0,-0.0,-0.00015453088309395522
1.103591,Albanian,poorest,-173996,219,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.103591,-0.0,-0.0,-0.00015453088309395522
1.103591,Albanian,poorest,-138509,219,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.103591,-0.0,-0.0,-0.00015453088309395522
1.103591,Albanian,poorest,-254211,219,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.103591,-0.0,-0.0,-0.00015453088309395522
1.103591,Albanian,poorest,-195345,219,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.103591,-0.0,-0.0,-0.00015453088309395522
1.103591,Albanian,poorest,-248649,219,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.103591,-0.0,-0.0,-0.00015453088309395522
1.103591,Albanian,poorest,-234340,219,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.103591,-0.0,-0.0,-0.00015453088309395522
1.103591,Albanian,poorest,-197756,219,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.103591,-0.0,-0.0,-0.00015453088309395522
1.103591,Albanian,poorest,-240252,219,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.103591,-0.0,-0.0,-0.00015453088309395522
0.994888,Albanian,poorest,-175903,220,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.994888,-0.0,-0.0,-0.00013930969101739584
0.994888,Albanian,poorest,-130190,220,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.994888,-0.0,-0.0,-0.00013930969101739584
0.994888,Albanian,poorest,-108995,220,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.994888,-0.0,-0.0,-0.00013930969101739584
0.994888,Albanian,poorest,-167289,220,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.994888,-0.0,-0.0,-0.00013930969101739584
0.994888,Albanian,poorest,-133316,220,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.994888,-0.0,-0.0,-0.00013930969101739584
0.994888,Albanian,poorest,-124149,220,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.994888,-0.0,-0.0,-0.00013930969101739584
0.994888,Albanian,poorest,-56185,220,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.994888,-0.0,-0.0,-0.00013930969101739584
0.994888,Albanian,poorest,-164107,220,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.994888,-0.0,-0.0,-0.00013930969101739584
0.994888,Albanian,poorest,-206146,220,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.994888,-0.0,-0.0,-0.00013930969101739584
0.994888,Albanian,poorer,-38178,220,elbasan (rural),1,0,0,0,1,0,0,0,2.0,1.989776,-0.0,-0.0,-7.090067433480234e-05
0.994888,Albanian,poorest,-125321,220,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.994888,-0.0,-0.0,-0.00013930969101739584
0.994888,Albanian,poorest,-87420,220,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.994888,-0.0,-0.0,-0.00013930969101739584
0.994888,Albanian,poorest,-87420,220,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.994888,-0.0,-0.0,-0.00013930969101739584
0.994888,Albanian,poorer,-27555,220,elbasan (rural),1,0,0,0,1,0,0,0,2.0,1.989776,-0.0,-0.0,-7.090067433480234e-05
0.994888,Albanian,poorer,-27555,220,elbasan (rural),1,0,0,0,1,0,0,0,2.0,1.989776,-0.0,-0.0,-7.090067433480234e-05
0.994888,Albanian,poorer,-39771,220,elbasan (rural),1,0,0,0,1,0,0,0,2.0,1.989776,-0.0,-0.0,-7.090067433480234e-05
0.994888,Albanian,poorest,-132803,220,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.994888,-0.0,-0.0,-0.00013930969101739584
0.994888,Albanian,poorest,-109361,220,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.994888,-0.0,-0.0,-0.00013930969101739584
0.994888,Albanian,poorer,-52378,220,elbasan (rural),1,0,0,0,1,0,0,0,2.0,1.989776,-0.0,-0.0,-7.090067433480234e-05
0.339566,Albanian,poorest,-111845,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorest,-123152,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorest,-123152,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorest,-110574,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorest,-110574,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorest,-110574,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorest,-110574,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorest,-80440,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorest,-74848,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorest,-200878,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorest,-162619,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorest,-100665,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorest,-100665,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorest,-100665,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorest,-170947,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorer,-50137,221,elbasan (rural),1,0,0,0,1,0,0,0,2.0,0.679132,-0.0,-0.0,-2.4199164510147366e-05
0.339566,Albanian,poorest,-137574,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorest,-192453,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorest,-106653,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorest,-147758,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorest,-112398,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorest,-112398,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorest,-76943,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorest,-76943,221,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.339566,-0.0,-0.0,-4.7547899401754805e-05
0.339566,Albanian,poorer,-34307,221,elbasan (rural),1,0,0,0,1,0,0,0,2.0,0.679132,-0.0,-0.0,-2.4199164510147366e-05
0.339566,Albanian,poorer,-34307,221,elbasan (rural),1,0,0,0,1,0,0,0,2.0,0.679132,-0.0,-0.0,-2.4199164510147366e-05
0.902276,Albanian,poorest,-139709,222,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.902276,-0.0,-0.0,-0.00012634164928354937
0.902276,Albanian,poorest,-229848,222,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.902276,-0.0,-0.0,-0.00012634164928354937
0.902276,Albanian,poorest,-229848,222,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.902276,-0.0,-0.0,-0.00012634164928354937
0.902276,Albanian,poorest,-258139,222,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.902276,-0.0,-0.0,-0.00012634164928354937
0.902276,Albanian,poorest,-204331,222,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.902276,-0.0,-0.0,-0.00012634164928354937
0.902276,Albanian,poorest,-212975,222,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.902276,-0.0,-0.0,-0.00012634164928354937
0.902276,Albanian,poorest,-212975,222,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.902276,-0.0,-0.0,-0.00012634164928354937
0.902276,Albanian,poorest,-209653,222,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.902276,-0.0,-0.0,-0.00012634164928354937
0.902276,Albanian,poorest,-209653,222,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.902276,-0.0,-0.0,-0.00012634164928354937
0.902276,Albanian,poorest,-222320,222,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.902276,-0.0,-0.0,-0.00012634164928354937
0.902276,Albanian,poorest,-178639,222,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.902276,-0.0,-0.0,-0.00012634164928354937
0.902276,Albanian,poorest,-137134,222,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.902276,-0.0,-0.0,-0.00012634164928354937
0.902276,Egyptian,poorest,-137134,222,elbasan (rural),0,1,0,1,0,0,0,0,1.0,0.902276,-0.0,-0.006545377874751202,-0.0
0.902276,Albanian,poorest,-82568,222,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.902276,-0.0,-0.0,-0.00012634164928354937
0.902276,Albanian,poorest,-247566,222,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.902276,-0.0,-0.0,-0.00012634164928354937
0.902276,Albanian,poorest,-261348,222,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.902276,-0.0,-0.0,-0.00012634164928354937
0.902276,Albanian,poorest,-218307,222,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.902276,-0.0,-0.0,-0.00012634164928354937
0.902276,Albanian,poorest,-218307,222,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.902276,-0.0,-0.0,-0.00012634164928354937
0.902276,Albanian,poorest,-165554,222,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.902276,-0.0,-0.0,-0.00012634164928354937
0.902276,Albanian,poorest,-165554,222,elbasan (rural),1,0,0,1,0,0,0,0,1.0,0.902276,-0.0,-0.0,-0.00012634164928354937
0.902276,Roma,poorest,-239518,222,elbasan (rural),0,0,1,1,0,0,0,0,1.0,0.902276,-0.006785350278378591,-0.0,-0.0
1.157921,Albanian,poorest,-132465,223,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.157921,-0.0,-0.0,-0.0001621384685839552
1.157921,Albanian,poorest,-156410,223,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.157921,-0.0,-0.0,-0.0001621384685839552
1.157921,Albanian,poorest,-113239,223,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.157921,-0.0,-0.0,-0.0001621384685839552
1.157921,Albanian,poorest,-97090,223,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.157921,-0.0,-0.0,-0.0001621384685839552
1.157921,Albanian,poorest,-149913,223,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.157921,-0.0,-0.0,-0.0001621384685839552
1.157921,Albanian,poorest,-106273,223,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.157921,-0.0,-0.0,-0.0001621384685839552
1.157921,Albanian,poorest,-180986,223,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.157921,-0.0,-0.0,-0.0001621384685839552
1.157921,Albanian,poorest,-101344,223,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.157921,-0.0,-0.0,-0.0001621384685839552
1.157921,Albanian,middle,24210,223,elbasan (rural),1,0,0,0,0,1,0,0,3.0,3.473763,0.0,0.0,-2.8999673534139554e-06
1.157921,Albanian,middle,24210,223,elbasan (rural),1,0,0,0,0,1,0,0,3.0,3.473763,0.0,0.0,-2.8999673534139554e-06
1.157921,Albanian,poorest,-60981,223,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.157921,-0.0,-0.0,-0.0001621384685839552
1.157921,Albanian,poorest,-60981,223,elbasan (rural),1,0,0,1,0,0,0,0,1.0,1.157921,-0.0,-0.0,-0.0001621384685839552
