sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Fulani,ethnicity_Guerze,ethnicity_Kissi,ethnicity_Malinké,ethnicity_Soussou,ethnicity_Toma,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5
0.884417,Soussou,richer,89076,102,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,3.537668,0.0,0.0,0.0,0.0,0.0,0.00023087734450400987
0.884417,Soussou,richer,89076,102,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,3.537668,0.0,0.0,0.0,0.0,0.0,0.00023087734450400987
0.884417,Soussou,richer,89076,102,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,3.537668,0.0,0.0,0.0,0.0,0.0,0.00023087734450400987
0.884417,Soussou,richer,89076,102,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,3.537668,0.0,0.0,0.0,0.0,0.0,0.00023087734450400987
0.884417,Soussou,richer,68774,102,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,3.537668,0.0,0.0,0.0,0.0,0.0,0.00023087734450400987
0.884417,Malinké,richer,54069,102,kindia urban,0,0,0,1,0,0,0,0,0,1,0,4.0,3.537668,0.0,0.0,0.0,0.0,0.00046838451138489474,0.0
0.884417,Malinké,richer,54069,102,kindia urban,0,0,0,1,0,0,0,0,0,1,0,4.0,3.537668,0.0,0.0,0.0,0.0,0.00046838451138489474,0.0
0.884417,Soussou,richer,15858,102,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,3.537668,0.0,0.0,0.0,0.0,0.0,0.00023087734450400987
0.884417,Malinké,richest,182469,102,kindia urban,0,0,0,1,0,0,0,0,0,0,1,5.0,4.422085,0.0,0.0,0.0,0.0,0.00098765719066879,0.0
0.884417,Malinké,richest,182469,102,kindia urban,0,0,0,1,0,0,0,0,0,0,1,5.0,4.422085,0.0,0.0,0.0,0.0,0.00098765719066879,0.0
0.884417,Fulani,richest,192546,102,kindia urban,1,0,0,0,0,0,0,0,0,0,1,5.0,4.422085,0.0,0.0,0.0,0.0008606237270370784,0.0,0.0
0.884417,Soussou,richest,183367,102,kindia urban,0,0,0,0,1,0,0,0,0,0,1,5.0,4.422085,0.0,0.0,0.0,0.0,0.0,0.0009686299215771309
0.884417,Fulani,richest,183367,102,kindia urban,1,0,0,0,0,0,0,0,0,0,1,5.0,4.422085,0.0,0.0,0.0,0.0008606237270370784,0.0,0.0
0.884417,Soussou,richest,183367,102,kindia urban,0,0,0,0,1,0,0,0,0,0,1,5.0,4.422085,0.0,0.0,0.0,0.0,0.0,0.0009686299215771309
0.884417,Soussou,richest,240188,102,kindia urban,0,0,0,0,1,0,0,0,0,0,1,5.0,4.422085,0.0,0.0,0.0,0.0,0.0,0.0009686299215771309
0.884417,Soussou,richest,240188,102,kindia urban,0,0,0,0,1,0,0,0,0,0,1,5.0,4.422085,0.0,0.0,0.0,0.0,0.0,0.0009686299215771309
0.884417,Soussou,richest,240188,102,kindia urban,0,0,0,0,1,0,0,0,0,0,1,5.0,4.422085,0.0,0.0,0.0,0.0,0.0,0.0009686299215771309
0.884417,Soussou,richest,240188,102,kindia urban,0,0,0,0,1,0,0,0,0,0,1,5.0,4.422085,0.0,0.0,0.0,0.0,0.0,0.0009686299215771309
0.884417,Malinké,richest,135047,102,kindia urban,0,0,0,1,0,0,0,0,0,0,1,5.0,4.422085,0.0,0.0,0.0,0.0,0.00098765719066879,0.0
0.884417,Malinké,richest,135047,102,kindia urban,0,0,0,1,0,0,0,0,0,0,1,5.0,4.422085,0.0,0.0,0.0,0.0,0.00098765719066879,0.0
0.884417,Malinké,richest,135047,102,kindia urban,0,0,0,1,0,0,0,0,0,0,1,5.0,4.422085,0.0,0.0,0.0,0.0,0.00098765719066879,0.0
1.893399,Malinké,richer,86372,103,kindia urban,0,0,0,1,0,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0010027382620094913,0.0
1.893399,Soussou,richer,86372,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Soussou,richer,86372,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Soussou,richer,100590,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Soussou,richer,100590,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Soussou,richer,98265,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Fulani,richest,132706,103,kindia urban,1,0,0,0,0,0,0,0,0,0,1,5.0,9.466995,0.0,0.0,0.0,0.0018424613097082904,0.0,0.0
1.893399,Fulani,richest,132706,103,kindia urban,1,0,0,0,0,0,0,0,0,0,1,5.0,9.466995,0.0,0.0,0.0,0.0018424613097082904,0.0,0.0
1.893399,Fulani,richest,132706,103,kindia urban,1,0,0,0,0,0,0,0,0,0,1,5.0,9.466995,0.0,0.0,0.0,0.0018424613097082904,0.0,0.0
1.893399,Fulani,richest,132706,103,kindia urban,1,0,0,0,0,0,0,0,0,0,1,5.0,9.466995,0.0,0.0,0.0,0.0018424613097082904,0.0,0.0
1.893399,Soussou,richest,153587,103,kindia urban,0,0,0,0,1,0,0,0,0,0,1,5.0,9.466995,0.0,0.0,0.0,0.0,0.0,0.0020736857442634165
1.893399,Soussou,richest,153587,103,kindia urban,0,0,0,0,1,0,0,0,0,0,1,5.0,9.466995,0.0,0.0,0.0,0.0,0.0,0.0020736857442634165
1.893399,Soussou,richer,71574,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Soussou,richer,71574,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Soussou,richer,71574,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Soussou,richer,96102,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Soussou,richer,76252,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Soussou,richer,76252,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Soussou,richer,71483,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Malinké,richer,98311,103,kindia urban,0,0,0,1,0,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0010027382620094913,0.0
1.893399,Soussou,richer,105652,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Soussou,richer,105652,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Fulani,richest,113362,103,kindia urban,1,0,0,0,0,0,0,0,0,0,1,5.0,9.466995,0.0,0.0,0.0,0.0018424613097082904,0.0,0.0
1.893399,Fulani,richest,113362,103,kindia urban,1,0,0,0,0,0,0,0,0,0,1,5.0,9.466995,0.0,0.0,0.0,0.0018424613097082904,0.0,0.0
1.893399,Fulani,richer,36172,103,kindia urban,1,0,0,0,0,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0008879571224793568,0.0,0.0
1.893399,Soussou,richer,48035,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Soussou,richer,81052,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Soussou,richer,81052,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Soussou,richer,81052,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Soussou,richer,87924,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Soussou,richer,87924,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Fulani,richer,72487,103,kindia urban,1,0,0,0,0,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0008879571224793568,0.0,0.0
1.893399,Soussou,richer,4857,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Soussou,richer,60660,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Fulani,richest,205576,103,kindia urban,1,0,0,0,0,0,0,0,0,0,1,5.0,9.466995,0.0,0.0,0.0,0.0018424613097082904,0.0,0.0
1.893399,Soussou,richer,19674,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Soussou,richer,19674,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Soussou,richer,19674,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Soussou,richer,70050,103,kindia urban,0,0,0,0,1,0,0,0,0,1,0,4.0,7.573596,0.0,0.0,0.0,0.0,0.0,0.0004942724226315729
1.893399,Fulani,richest,136815,103,kindia urban,1,0,0,0,0,0,0,0,0,0,1,5.0,9.466995,0.0,0.0,0.0,0.0018424613097082904,0.0,0.0
1.024904,Fulani,poorer,-67914,104,kindia rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.049808,0.0,-0.0,-0.0,-0.0005526988829917956,-0.0,-0.0
1.024904,Fulani,poorer,-73286,104,kindia rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.049808,0.0,-0.0,-0.0,-0.0005526988829917956,-0.0,-0.0
1.024904,Fulani,poorer,-61938,104,kindia rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.049808,0.0,-0.0,-0.0,-0.0005526988829917956,-0.0,-0.0
1.024904,Fulani,poorer,-61938,104,kindia rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.049808,0.0,-0.0,-0.0,-0.0005526988829917956,-0.0,-0.0
1.024904,Fulani,poorer,-78688,104,kindia rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.049808,0.0,-0.0,-0.0,-0.0005526988829917956,-0.0,-0.0
1.024904,Fulani,poorer,-78688,104,kindia rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.049808,0.0,-0.0,-0.0,-0.0005526988829917956,-0.0,-0.0
1.024904,Fulani,middle,-52216,104,kindia rural,1,0,0,0,0,0,0,0,1,0,0,3.0,3.074712,0.0,0.0,0.0,-3.602217644041215e-05,-0.0,-0.0
1.024904,Fulani,middle,-52216,104,kindia rural,1,0,0,0,0,0,0,0,1,0,0,3.0,3.074712,0.0,0.0,0.0,-3.602217644041215e-05,-0.0,-0.0
1.024904,Fulani,middle,-52216,104,kindia rural,1,0,0,0,0,0,0,0,1,0,0,3.0,3.074712,0.0,0.0,0.0,-3.602217644041215e-05,-0.0,-0.0
1.024904,Fulani,middle,-52216,104,kindia rural,1,0,0,0,0,0,0,0,1,0,0,3.0,3.074712,0.0,0.0,0.0,-3.602217644041215e-05,-0.0,-0.0
1.024904,Fulani,poorer,-61843,104,kindia rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.049808,0.0,-0.0,-0.0,-0.0005526988829917956,-0.0,-0.0
1.024904,Fulani,poorer,-69311,104,kindia rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.049808,0.0,-0.0,-0.0,-0.0005526988829917956,-0.0,-0.0
1.024904,Fulani,poorer,-59814,104,kindia rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.049808,0.0,-0.0,-0.0,-0.0005526988829917956,-0.0,-0.0
1.024904,Fulani,poorest,-91400,104,kindia rural,1,0,0,0,0,0,1,0,0,0,0,1.0,1.024904,-0.0,-0.0,-0.0,-0.001069375589543179,-0.0,-0.0
1.024904,Fulani,poorer,-79134,104,kindia rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.049808,0.0,-0.0,-0.0,-0.0005526988829917956,-0.0,-0.0
1.024904,Fulani,poorer,-79134,104,kindia rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.049808,0.0,-0.0,-0.0,-0.0005526988829917956,-0.0,-0.0
1.024904,Fulani,poorer,-79134,104,kindia rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.049808,0.0,-0.0,-0.0,-0.0005526988829917956,-0.0,-0.0
1.024904,Fulani,richer,36399,104,kindia rural,1,0,0,0,0,0,0,0,0,1,0,4.0,4.099616,0.0,0.0,0.0,0.00048065453011097124,0.0,0.0
1.024904,Soussou,middle,-40383,104,kindia rural,0,0,0,0,1,0,0,0,1,0,0,3.0,3.074712,0.0,0.0,0.0,-0.0,-0.0,-0.0005873908499734993
1.024904,Soussou,poorer,-69550,104,kindia rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.049808,0.0,-0.0,-0.0,-0.0,-0.0,-0.0014423332213351423
1.024904,Soussou,poorer,-57973,104,kindia rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.049808,0.0,-0.0,-0.0,-0.0,-0.0,-0.0014423332213351423
1.024904,Soussou,poorer,-66141,104,kindia rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.049808,0.0,-0.0,-0.0,-0.0,-0.0,-0.0014423332213351423
1.024904,Fulani,poorer,-55696,104,kindia rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.049808,0.0,-0.0,-0.0,-0.0005526988829917956,-0.0,-0.0
1.024904,Fulani,poorer,-55696,104,kindia rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.049808,0.0,-0.0,-0.0,-0.0005526988829917956,-0.0,-0.0
1.024904,Fulani,poorer,-81829,104,kindia rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.049808,0.0,-0.0,-0.0,-0.0005526988829917956,-0.0,-0.0
1.024904,Fulani,poorer,-58299,104,kindia rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.049808,0.0,-0.0,-0.0,-0.0005526988829917956,-0.0,-0.0
1.024904,Fulani,poorer,-64976,104,kindia rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.049808,0.0,-0.0,-0.0,-0.0005526988829917956,-0.0,-0.0
1.024904,Fulani,poorer,-68290,104,kindia rural,1,0,0,0,0,0,0,1,0,0,0,2.0,2.049808,0.0,-0.0,-0.0,-0.0005526988829917956,-0.0,-0.0
1.307222,Soussou,poorest,-88719,105,kindia rural,0,0,0,0,1,0,1,0,0,0,0,1.0,1.307222,-0.0,-0.0,-0.0,-0.0,-0.0,-0.002930078519389403
1.307222,Soussou,poorer,-58739,105,kindia rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.614444,0.0,-0.0,-0.0,-0.0,-0.0,-0.0018396354373289277
1.307222,Soussou,poorer,-58739,105,kindia rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.614444,0.0,-0.0,-0.0,-0.0,-0.0,-0.0018396354373289277
1.307222,Soussou,poorer,-58739,105,kindia rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.614444,0.0,-0.0,-0.0,-0.0,-0.0,-0.0018396354373289277
1.307222,Malinké,poorer,-58739,105,kindia rural,0,0,0,1,0,0,0,1,0,0,0,2.0,2.614444,0.0,-0.0,-0.0,-0.0,-0.000842732334380863,-0.0
1.307222,Soussou,poorest,-98203,105,kindia rural,0,0,0,0,1,0,1,0,0,0,0,1.0,1.307222,-0.0,-0.0,-0.0,-0.0,-0.0,-0.002930078519389403
1.307222,Soussou,poorest,-98203,105,kindia rural,0,0,0,0,1,0,1,0,0,0,0,1.0,1.307222,-0.0,-0.0,-0.0,-0.0,-0.0,-0.002930078519389403
1.307222,Soussou,poorest,-96113,105,kindia rural,0,0,0,0,1,0,1,0,0,0,0,1.0,1.307222,-0.0,-0.0,-0.0,-0.0,-0.0,-0.002930078519389403
1.307222,Soussou,poorer,-74718,105,kindia rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.614444,0.0,-0.0,-0.0,-0.0,-0.0,-0.0018396354373289277
1.307222,Soussou,poorer,-63042,105,kindia rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.614444,0.0,-0.0,-0.0,-0.0,-0.0,-0.0018396354373289277
1.307222,Soussou,middle,-40923,105,kindia rural,0,0,0,0,1,0,0,0,1,0,0,3.0,3.921666,0.0,0.0,0.0,-0.0,-0.0,-0.0007491923552684522
1.307222,Soussou,richest,113343,105,kindia rural,0,0,0,0,1,0,0,0,0,0,1,5.0,6.536110000000001,0.0,0.0,0.0,0.0,0.0,0.0014316938088524986
1.307222,Soussou,richest,113343,105,kindia rural,0,0,0,0,1,0,0,0,0,0,1,5.0,6.536110000000001,0.0,0.0,0.0,0.0,0.0,0.0014316938088524986
1.307222,Soussou,richest,113343,105,kindia rural,0,0,0,0,1,0,0,0,0,0,1,5.0,6.536110000000001,0.0,0.0,0.0,0.0,0.0,0.0014316938088524986
1.307222,Soussou,poorer,-79276,105,kindia rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.614444,0.0,-0.0,-0.0,-0.0,-0.0,-0.0018396354373289277
1.307222,Soussou,poorer,-77377,105,kindia rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.614444,0.0,-0.0,-0.0,-0.0,-0.0,-0.0018396354373289277
1.307222,Soussou,middle,-17973,105,kindia rural,0,0,0,0,1,0,0,0,1,0,0,3.0,3.921666,0.0,0.0,0.0,-0.0,-0.0,-0.0007491923552684522
1.307222,Soussou,richer,24431,105,kindia rural,0,0,0,0,1,0,0,0,0,1,0,4.0,5.228888,0.0,0.0,0.0,0.0,0.0,0.0003412507267920232
1.307222,Soussou,middle,-35412,105,kindia rural,0,0,0,0,1,0,0,0,1,0,0,3.0,3.921666,0.0,0.0,0.0,-0.0,-0.0,-0.0007491923552684522
1.307222,Soussou,middle,-38760,105,kindia rural,0,0,0,0,1,0,0,0,1,0,0,3.0,3.921666,0.0,0.0,0.0,-0.0,-0.0,-0.0007491923552684522
1.307222,Soussou,middle,-38760,105,kindia rural,0,0,0,0,1,0,0,0,1,0,0,3.0,3.921666,0.0,0.0,0.0,-0.0,-0.0,-0.0007491923552684522
1.307222,Soussou,middle,-22528,105,kindia rural,0,0,0,0,1,0,0,0,1,0,0,3.0,3.921666,0.0,0.0,0.0,-0.0,-0.0,-0.0007491923552684522
1.307222,Soussou,middle,-12112,105,kindia rural,0,0,0,0,1,0,0,0,1,0,0,3.0,3.921666,0.0,0.0,0.0,-0.0,-0.0,-0.0007491923552684522
1.307222,Soussou,poorer,-75989,105,kindia rural,0,0,0,0,1,0,0,1,0,0,0,2.0,2.614444,0.0,-0.0,-0.0,-0.0,-0.0,-0.0018396354373289277
1.257473,Soussou,middle,-25404,106,kindia rural,0,0,0,0,1,0,0,0,1,0,0,3.0,3.772419,0.0,0.0,0.0,-0.0,-0.0,-0.0007206803118035701
1.257473,Soussou,richer,45387,106,kindia rural,0,0,0,0,1,0,0,0,0,1,0,4.0,5.029892,0.0,0.0,0.0,0.0,0.0,0.00032826373421755895
1.257473,Soussou,richer,45387,106,kindia rural,0,0,0,0,1,0,0,0,0,1,0,4.0,5.029892,0.0,0.0,0.0,0.0,0.0,0.00032826373421755895
1.257473,Fulani,richer,55415,106,kindia rural,1,0,0,0,0,0,0,0,0,1,0,4.0,5.029892,0.0,0.0,0.0,0.0005897236169848428,0.0,0.0
1.257473,Soussou,richer,88983,106,kindia rural,0,0,0,0,1,0,0,0,0,1,0,4.0,5.029892,0.0,0.0,0.0,0.0,0.0,0.00032826373421755895
1.257473,Soussou,richer,88983,106,kindia rural,0,0,0,0,1,0,0,0,0,1,0,4.0,5.029892,0.0,0.0,0.0,0.0,0.0,0.00032826373421755895
1.257473,Soussou,richer,72921,106,kindia rural,0,0,0,0,1,0,0,0,0,1,0,4.0,5.029892,0.0,0.0,0.0,0.0,0.0,0.00032826373421755895
1.257473,Soussou,middle,-10769,106,kindia rural,0,0,0,0,1,0,0,0,1,0,0,3.0,3.772419,0.0,0.0,0.0,-0.0,-0.0,-0.0007206803118035701
1.257473,Soussou,richer,52359,106,kindia rural,0,0,0,0,1,0,0,0,0,1,0,4.0,5.029892,0.0,0.0,0.0,0.0,0.0,0.00032826373421755895
1.257473,Fulani,richer,15890,106,kindia rural,1,0,0,0,0,0,0,0,0,1,0,4.0,5.029892,0.0,0.0,0.0,0.0005897236169848428,0.0,0.0
1.257473,Fulani,middle,-12295,106,kindia rural,1,0,0,0,0,0,0,0,1,0,0,3.0,3.772419,0.0,0.0,0.0,-4.4196250844034544e-05,-0.0,-0.0
1.257473,Fulani,middle,-12295,106,kindia rural,1,0,0,0,0,0,0,0,1,0,0,3.0,3.772419,0.0,0.0,0.0,-4.4196250844034544e-05,-0.0,-0.0
1.257473,Fulani,middle,-2241,106,kindia rural,1,0,0,0,0,0,0,0,1,0,0,3.0,3.772419,0.0,0.0,0.0,-4.4196250844034544e-05,-0.0,-0.0
1.257473,Fulani,middle,-2241,106,kindia rural,1,0,0,0,0,0,0,0,1,0,0,3.0,3.772419,0.0,0.0,0.0,-4.4196250844034544e-05,-0.0,-0.0
1.257473,Fulani,richer,25480,106,kindia rural,1,0,0,0,0,0,0,0,0,1,0,4.0,5.029892,0.0,0.0,0.0,0.0005897236169848428,0.0,0.0
1.257473,Fulani,richer,25480,106,kindia rural,1,0,0,0,0,0,0,0,0,1,0,4.0,5.029892,0.0,0.0,0.0,0.0005897236169848428,0.0,0.0
