sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Jordanian,ethnicity_Syrian,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1
0.314644,Jordanian,poorest,-140822,656,17,1,0,1,0,0,0,0,1.0,0.314644,-0.0,-5.113963969941249e-05
0.314644,Jordanian,poorer,7542,656,17,1,0,0,1,0,0,0,2.0,0.629288,0.0,-2.648866330072129e-05
0.314644,Jordanian,richer,50086,656,17,1,0,0,0,0,1,0,4.0,1.258576,0.0,2.281328949666111e-05
0.314644,Syrian,poorest,-31265,656,17,0,1,1,0,0,0,0,1.0,0.314644,-0.00016287143883604737,-0.0
0.314644,Syrian,poorest,-53795,656,17,0,1,1,0,0,0,0,1.0,0.314644,-0.00016287143883604737,-0.0
0.314644,Syrian,poorest,-53795,656,17,0,1,1,0,0,0,0,1.0,0.314644,-0.00016287143883604737,-0.0
0.275034,Jordanian,poorest,-76986,657,17,1,0,1,0,0,0,0,1.0,0.275034,-0.0,-4.470175711308086e-05
0.275034,Jordanian,poorer,4098,657,17,1,0,0,1,0,0,0,2.0,0.550068,0.0,-2.3154050362474986e-05
0.275034,Jordanian,richest,97156,657,17,1,0,0,0,0,0,1,5.0,1.37517,0.0,4.148906988934265e-05
0.275034,Jordanian,poorer,-12567,657,17,1,0,0,1,0,0,0,2.0,0.550068,0.0,-2.3154050362474986e-05
0.275034,Jordanian,poorer,1519,657,17,1,0,0,1,0,0,0,2.0,0.550068,0.0,-2.3154050362474986e-05
0.275034,Jordanian,middle,17819,657,17,1,0,0,0,1,0,0,3.0,0.825102,0.0,-1.6063436118691086e-06
0.275034,Jordanian,middle,18203,657,17,1,0,0,0,1,0,0,3.0,0.825102,0.0,-1.6063436118691086e-06
0.275034,Jordanian,poorer,-937,657,17,1,0,0,1,0,0,0,2.0,0.550068,0.0,-2.3154050362474986e-05
0.275034,Jordanian,poorer,-9809,657,17,1,0,0,1,0,0,0,2.0,0.550068,0.0,-2.3154050362474986e-05
0.275034,Jordanian,poorest,-50005,657,17,1,0,1,0,0,0,0,1.0,0.275034,-0.0,-4.470175711308086e-05
0.275034,Jordanian,poorest,-50005,657,17,1,0,1,0,0,0,0,1.0,0.275034,-0.0,-4.470175711308086e-05
0.275034,Jordanian,poorer,-6808,657,17,1,0,0,1,0,0,0,2.0,0.550068,0.0,-2.3154050362474986e-05
0.275034,Jordanian,poorer,-2183,657,17,1,0,0,1,0,0,0,2.0,0.550068,0.0,-2.3154050362474986e-05
0.275034,Jordanian,poorest,-19573,657,17,1,0,1,0,0,0,0,1.0,0.275034,-0.0,-4.470175711308086e-05
0.275034,Jordanian,middle,26846,657,17,1,0,0,0,1,0,0,3.0,0.825102,0.0,-1.6063436118691086e-06
0.275034,Jordanian,poorer,2678,657,17,1,0,0,1,0,0,0,2.0,0.550068,0.0,-2.3154050362474986e-05
0.275034,Jordanian,poorer,11957,657,17,1,0,0,1,0,0,0,2.0,0.550068,0.0,-2.3154050362474986e-05
0.275034,Syrian,poorest,-56054,657,17,0,1,1,0,0,0,0,1.0,0.275034,-0.00014236782938442639,-0.0
0.275034,Syrian,poorest,-56054,657,17,0,1,1,0,0,0,0,1.0,0.275034,-0.00014236782938442639,-0.0
0.275034,Jordanian,middle,34385,657,17,1,0,0,0,1,0,0,3.0,0.825102,0.0,-1.6063436118691086e-06
0.275034,Jordanian,poorest,-37953,657,17,1,0,1,0,0,0,0,1.0,0.275034,-0.0,-4.470175711308086e-05
0.275034,Jordanian,poorest,-61345,657,17,1,0,1,0,0,0,0,1.0,0.275034,-0.0,-4.470175711308086e-05
0.222235,Jordanian,richer,57322,658,17,1,0,0,0,0,1,0,4.0,0.88894,0.0,1.611316723436799e-05
0.222235,Jordanian,middle,30892,658,17,1,0,0,0,1,0,0,3.0,0.666705,0.0,-1.297969605880478e-06
0.222235,Jordanian,poorest,-18449,658,17,1,0,1,0,0,0,0,1.0,0.222235,-0.0,-3.612024328637741e-05
0.222235,Jordanian,poorest,-29442,658,17,1,0,1,0,0,0,0,1.0,0.222235,-0.0,-3.612024328637741e-05
0.222235,Jordanian,richer,69220,658,17,1,0,0,0,0,1,0,4.0,0.88894,0.0,1.611316723436799e-05
0.222235,Jordanian,poorest,-27001,658,17,1,0,1,0,0,0,0,1.0,0.222235,-0.0,-3.612024328637741e-05
0.222235,Jordanian,poorer,10326,658,17,1,0,0,1,0,0,0,2.0,0.44447,0.0,-1.8709106446128946e-05
0.222235,Jordanian,poorer,-2651,658,17,1,0,0,1,0,0,0,2.0,0.44447,0.0,-1.8709106446128946e-05
0.222235,Jordanian,richest,90296,658,17,1,0,0,0,0,0,1,5.0,1.111175,0.0,3.352430407461646e-05
0.222235,Jordanian,richer,54053,658,17,1,0,0,0,0,1,0,4.0,0.88894,0.0,1.611316723436799e-05
0.222235,Jordanian,richer,78391,658,17,1,0,0,0,0,1,0,4.0,0.88894,0.0,1.611316723436799e-05
0.222235,Jordanian,poorer,-1027,658,17,1,0,0,1,0,0,0,2.0,0.44447,0.0,-1.8709106446128946e-05
0.222235,Jordanian,middle,36103,658,17,1,0,0,0,1,0,0,3.0,0.666705,0.0,-1.297969605880478e-06
0.222235,Jordanian,middle,17183,658,17,1,0,0,0,1,0,0,3.0,0.666705,0.0,-1.297969605880478e-06
0.222235,Jordanian,poorest,-38322,658,17,1,0,1,0,0,0,0,1.0,0.222235,-0.0,-3.612024328637741e-05
0.222235,Jordanian,poorest,-20046,658,17,1,0,1,0,0,0,0,1.0,0.222235,-0.0,-3.612024328637741e-05
0.222235,Jordanian,richer,62994,658,17,1,0,0,0,0,1,0,4.0,0.88894,0.0,1.611316723436799e-05
0.222235,Jordanian,richer,61733,658,17,1,0,0,0,0,1,0,4.0,0.88894,0.0,1.611316723436799e-05
0.222235,Jordanian,poorest,-23086,658,17,1,0,1,0,0,0,0,1.0,0.222235,-0.0,-3.612024328637741e-05
0.213429,Jordanian,richest,155473,659,17,1,0,0,0,0,0,1,5.0,1.067145,0.0,3.21959128595465e-05
0.213429,Jordanian,middle,20185,659,17,1,0,0,0,1,0,0,3.0,0.640287,0.0,-1.2465379216300967e-06
0.213429,Jordanian,richest,88214,659,17,1,0,0,0,0,0,1,5.0,1.067145,0.0,3.21959128595465e-05
0.213429,Syrian,poorest,-47651,659,17,0,1,1,0,0,0,0,1.0,0.213429,-0.0001104787897412274,-0.0
0.213429,Jordanian,poorer,12514,659,17,1,0,0,1,0,0,0,2.0,0.426858,0.0,-1.7967763312218394e-05
0.213429,Syrian,poorest,-97209,659,17,0,1,1,0,0,0,0,1.0,0.213429,-0.0001104787897412274,-0.0
0.213429,Jordanian,middle,36007,659,17,1,0,0,0,1,0,0,3.0,0.640287,0.0,-1.2465379216300967e-06
0.213429,Jordanian,richer,58051,659,17,1,0,0,0,0,1,0,4.0,0.853716,0.0,1.54746874689582e-05
0.213429,Jordanian,richer,49736,659,17,1,0,0,0,0,1,0,4.0,0.853716,0.0,1.54746874689582e-05
0.213429,Jordanian,middle,41161,659,17,1,0,0,0,1,0,0,3.0,0.640287,0.0,-1.2465379216300967e-06
0.213429,Jordanian,middle,22041,659,17,1,0,0,0,1,0,0,3.0,0.640287,0.0,-1.2465379216300967e-06
0.213429,Jordanian,richer,54789,659,17,1,0,0,0,0,1,0,4.0,0.853716,0.0,1.54746874689582e-05
0.213429,Jordanian,poorest,-19596,659,17,1,0,1,0,0,0,0,1.0,0.213429,-0.0,-3.4688988702806696e-05
0.213429,Jordanian,richer,50242,659,17,1,0,0,0,0,1,0,4.0,0.853716,0.0,1.54746874689582e-05
0.213429,Jordanian,middle,25510,659,17,1,0,0,0,1,0,0,3.0,0.640287,0.0,-1.2465379216300967e-06
0.213429,Jordanian,middle,44315,659,17,1,0,0,0,1,0,0,3.0,0.640287,0.0,-1.2465379216300967e-06
0.213429,Jordanian,poorest,-26484,659,17,1,0,1,0,0,0,0,1.0,0.213429,-0.0,-3.4688988702806696e-05
0.265267,Jordanian,middle,39851,660,17,1,0,0,0,1,0,0,3.0,0.795801,0.0,-1.5492991807910398e-06
0.265267,Syrian,poorest,-56461,660,17,0,1,1,0,0,0,0,1.0,0.265267,-0.000137312066861983,-0.0
0.265267,Jordanian,middle,22487,660,17,1,0,0,0,1,0,0,3.0,0.795801,0.0,-1.5492991807910398e-06
0.265267,Jordanian,richer,54230,660,17,1,0,0,0,0,1,0,4.0,1.061068,0.0,1.9233205988071605e-05
0.265267,Jordanian,poorer,15394,660,17,1,0,0,1,0,0,0,2.0,0.530534,0.0,-2.2331804349653682e-05
0.265267,Jordanian,poorer,14483,660,17,1,0,0,1,0,0,0,2.0,0.530534,0.0,-2.2331804349653682e-05
0.265267,Jordanian,poorest,-16121,660,17,1,0,1,0,0,0,0,1.0,0.265267,-0.0,-4.3114309518516334e-05
0.265267,Jordanian,poorest,-16121,660,17,1,0,1,0,0,0,0,1.0,0.265267,-0.0,-4.3114309518516334e-05
0.265267,Syrian,poorest,-32885,660,17,0,1,1,0,0,0,0,1.0,0.265267,-0.000137312066861983,-0.0
0.265267,Jordanian,middle,18596,660,17,1,0,0,0,1,0,0,3.0,0.795801,0.0,-1.5492991807910398e-06
0.265267,Jordanian,middle,30241,660,17,1,0,0,0,1,0,0,3.0,0.795801,0.0,-1.5492991807910398e-06
0.265267,Jordanian,poorer,-1329,660,17,1,0,0,1,0,0,0,2.0,0.530534,0.0,-2.2331804349653682e-05
0.265267,Jordanian,middle,27030,660,17,1,0,0,0,1,0,0,3.0,0.795801,0.0,-1.5492991807910398e-06
0.265267,Jordanian,poorer,6761,660,17,1,0,0,1,0,0,0,2.0,0.530534,0.0,-2.2331804349653682e-05
0.265267,Jordanian,middle,27670,660,17,1,0,0,0,1,0,0,3.0,0.795801,0.0,-1.5492991807910398e-06
0.265267,Jordanian,richer,52302,660,17,1,0,0,0,0,1,0,4.0,1.061068,0.0,1.9233205988071605e-05
0.265267,Jordanian,richer,52302,660,17,1,0,0,0,0,1,0,4.0,1.061068,0.0,1.9233205988071605e-05
0.265267,Jordanian,poorest,-53737,660,17,1,0,1,0,0,0,0,1.0,0.265267,-0.0,-4.3114309518516334e-05
0.265267,Jordanian,middle,36771,660,17,1,0,0,0,1,0,0,3.0,0.795801,0.0,-1.5492991807910398e-06
0.265267,Jordanian,richer,75052,660,17,1,0,0,0,0,1,0,4.0,1.061068,0.0,1.9233205988071605e-05
0.265267,Jordanian,poorest,-15459,660,17,1,0,1,0,0,0,0,1.0,0.265267,-0.0,-4.3114309518516334e-05
0.220296,Jordanian,richest,89997,661,18,1,0,0,0,0,0,1,5.0,1.10148,0.0,3.3231804578134444e-05
0.220296,Jordanian,richer,81776,661,18,1,0,0,0,0,1,0,4.0,0.881184,0.0,1.5972579877437536e-05
0.220296,Jordanian,poorer,7444,661,18,1,0,0,1,0,0,0,2.0,0.440592,0.0,-1.854586952395627e-05
0.220296,Jordanian,middle,35077,661,18,1,0,0,0,1,0,0,3.0,0.6608879999999999,0.0,-1.2866448232593684e-06
0.220296,Jordanian,middle,32742,661,18,1,0,0,0,1,0,0,3.0,0.6608879999999999,0.0,-1.2866448232593684e-06
0.220296,Jordanian,poorer,8618,661,18,1,0,0,1,0,0,0,2.0,0.440592,0.0,-1.854586952395627e-05
0.220296,Jordanian,middle,41463,661,18,1,0,0,0,1,0,0,3.0,0.6608879999999999,0.0,-1.2866448232593684e-06
0.220296,Jordanian,poorer,14837,661,18,1,0,0,1,0,0,0,2.0,0.440592,0.0,-1.854586952395627e-05
0.220296,Jordanian,middle,28120,661,18,1,0,0,0,1,0,0,3.0,0.6608879999999999,0.0,-1.2866448232593684e-06
0.220296,Jordanian,middle,44146,661,18,1,0,0,0,1,0,0,3.0,0.6608879999999999,0.0,-1.2866448232593684e-06
0.220296,Jordanian,poorer,14636,661,18,1,0,0,1,0,0,0,2.0,0.440592,0.0,-1.854586952395627e-05
0.220296,Jordanian,poorer,6394,661,18,1,0,0,1,0,0,0,2.0,0.440592,0.0,-1.854586952395627e-05
0.220296,Jordanian,poorer,4947,661,18,1,0,0,1,0,0,0,2.0,0.440592,0.0,-1.854586952395627e-05
0.220296,Jordanian,middle,23835,661,18,1,0,0,0,1,0,0,3.0,0.6608879999999999,0.0,-1.2866448232593684e-06
0.220296,Jordanian,poorer,13109,661,18,1,0,0,1,0,0,0,2.0,0.440592,0.0,-1.854586952395627e-05
0.220296,Jordanian,poorer,643,661,18,1,0,0,1,0,0,0,2.0,0.440592,0.0,-1.854586952395627e-05
0.241747,Jordanian,richer,56926,662,18,1,0,0,0,0,1,0,4.0,0.966988,0.0,1.752788642386104e-05
0.241747,Jordanian,richer,56926,662,18,1,0,0,0,0,1,0,4.0,0.966988,0.0,1.752788642386104e-05
0.241747,Jordanian,poorer,10367,662,18,1,0,0,1,0,0,0,2.0,0.483494,0.0,-2.0351746376728843e-05
0.241747,Jordanian,middle,36528,662,18,1,0,0,0,1,0,0,3.0,0.725241,0.0,-1.4119299764339003e-06
0.241747,Jordanian,poorer,-1634,662,18,1,0,0,1,0,0,0,2.0,0.483494,0.0,-2.0351746376728843e-05
0.241747,Jordanian,middle,29720,662,18,1,0,0,0,1,0,0,3.0,0.725241,0.0,-1.4119299764339003e-06
0.241747,Jordanian,middle,17093,662,18,1,0,0,0,1,0,0,3.0,0.725241,0.0,-1.4119299764339003e-06
0.241747,Jordanian,middle,17093,662,18,1,0,0,0,1,0,0,3.0,0.725241,0.0,-1.4119299764339003e-06
0.241747,Jordanian,poorer,-9506,662,18,1,0,0,1,0,0,0,2.0,0.483494,0.0,-2.0351746376728843e-05
0.241747,Jordanian,middle,19623,662,18,1,0,0,0,1,0,0,3.0,0.725241,0.0,-1.4119299764339003e-06
0.241747,Jordanian,middle,25044,662,18,1,0,0,0,1,0,0,3.0,0.725241,0.0,-1.4119299764339003e-06
0.241747,Jordanian,richest,119756,662,18,1,0,0,0,0,0,1,5.0,1.208735,0.0,3.646770282415598e-05
0.241747,Jordanian,poorer,2351,662,18,1,0,0,1,0,0,0,2.0,0.483494,0.0,-2.0351746376728843e-05
0.241747,Jordanian,middle,36582,662,18,1,0,0,0,1,0,0,3.0,0.725241,0.0,-1.4119299764339003e-06
0.241747,Jordanian,middle,23949,662,18,1,0,0,0,1,0,0,3.0,0.725241,0.0,-1.4119299764339003e-06
0.241747,Jordanian,middle,23949,662,18,1,0,0,0,1,0,0,3.0,0.725241,0.0,-1.4119299764339003e-06
0.241747,Jordanian,poorest,-67869,662,18,1,0,1,0,0,0,0,1.0,0.241747,-0.0,-3.929156277702378e-05
0.241747,Jordanian,richer,70300,662,18,1,0,0,0,0,1,0,4.0,0.966988,0.0,1.752788642386104e-05
0.241747,Jordanian,middle,30653,662,18,1,0,0,0,1,0,0,3.0,0.725241,0.0,-1.4119299764339003e-06
0.241747,Jordanian,poorer,-15152,662,18,1,0,0,1,0,0,0,2.0,0.483494,0.0,-2.0351746376728843e-05
0.241747,Jordanian,richer,52955,662,18,1,0,0,0,0,1,0,4.0,0.966988,0.0,1.752788642386104e-05
0.29166,Jordanian,poorer,-11269,663,17,1,0,0,1,0,0,0,2.0,0.58332,0.0,-2.4553729097927726e-05
0.29166,Jordanian,middle,22658,663,17,1,0,0,0,1,0,0,3.0,0.8749799999999999,0.0,-1.70344822035728e-06
0.29166,Jordanian,richer,75232,663,17,1,0,0,0,0,1,0,4.0,1.16664,0.0,2.1146832657213165e-05
0.29166,Jordanian,middle,17025,663,17,1,0,0,0,1,0,0,3.0,0.8749799999999999,0.0,-1.70344822035728e-06
0.29166,Jordanian,richer,74642,663,17,1,0,0,0,0,1,0,4.0,1.16664,0.0,2.1146832657213165e-05
0.29166,Jordanian,richer,83792,663,17,1,0,0,0,0,1,0,4.0,1.16664,0.0,2.1146832657213165e-05
0.29166,Jordanian,poorer,5538,663,17,1,0,0,1,0,0,0,2.0,0.58332,0.0,-2.4553729097927726e-05
0.29166,Jordanian,richer,51888,663,17,1,0,0,0,0,1,0,4.0,1.16664,0.0,2.1146832657213165e-05
0.29166,Jordanian,poorer,-8242,663,17,1,0,0,1,0,0,0,2.0,0.58332,0.0,-2.4553729097927726e-05
0.29166,Jordanian,poorer,15100,663,17,1,0,0,1,0,0,0,2.0,0.58332,0.0,-2.4553729097927726e-05
0.29166,Jordanian,poorest,-17804,663,17,1,0,1,0,0,0,0,1.0,0.29166,-0.0,-4.7404009975498165e-05
0.29166,Jordanian,richer,47839,663,17,1,0,0,0,0,1,0,4.0,1.16664,0.0,2.1146832657213165e-05
0.29166,Jordanian,middle,19078,663,17,1,0,0,0,1,0,0,3.0,0.8749799999999999,0.0,-1.70344822035728e-06
0.29166,Jordanian,poorest,-75913,663,17,1,0,1,0,0,0,0,1.0,0.29166,-0.0,-4.7404009975498165e-05
0.29166,Jordanian,richer,70185,663,17,1,0,0,0,0,1,0,4.0,1.16664,0.0,2.1146832657213165e-05
0.29166,Jordanian,poorer,-14164,663,17,1,0,0,1,0,0,0,2.0,0.58332,0.0,-2.4553729097927726e-05
0.29166,Jordanian,middle,33142,663,17,1,0,0,0,1,0,0,3.0,0.8749799999999999,0.0,-1.70344822035728e-06
0.266241,Jordanian,richer,49155,664,17,1,0,0,0,0,1,0,4.0,1.064964,0.0,1.930382593941264e-05
0.266241,Jordanian,poorer,-11450,664,17,1,0,0,1,0,0,0,2.0,0.532482,0.0,-2.2413801648362394e-05
0.266241,Syrian,poorest,-45646,664,17,0,1,1,0,0,0,0,1.0,0.266241,-0.0001378162454937901,-0.0
0.266241,Jordanian,middle,27146,664,17,1,0,0,0,1,0,0,3.0,0.7987230000000001,0.0,-1.554987854474877e-06
0.266241,Jordanian,poorer,-9658,664,17,1,0,0,1,0,0,0,2.0,0.532482,0.0,-2.2413801648362394e-05
0.266241,Jordanian,poorest,-16623,664,17,1,0,1,0,0,0,0,1.0,0.266241,-0.0,-4.327261544224991e-05
0.266241,Jordanian,middle,24029,664,17,1,0,0,0,1,0,0,3.0,0.7987230000000001,0.0,-1.554987854474877e-06
0.266241,Jordanian,middle,21156,664,17,1,0,0,0,1,0,0,3.0,0.7987230000000001,0.0,-1.554987854474877e-06
0.266241,Jordanian,poorer,-9108,664,17,1,0,0,1,0,0,0,2.0,0.532482,0.0,-2.2413801648362394e-05
0.266241,Jordanian,richer,66570,664,17,1,0,0,0,0,1,0,4.0,1.064964,0.0,1.930382593941264e-05
0.266241,Jordanian,richer,48068,664,17,1,0,0,0,0,1,0,4.0,1.064964,0.0,1.930382593941264e-05
0.266241,Jordanian,poorer,15349,664,17,1,0,0,1,0,0,0,2.0,0.532482,0.0,-2.2413801648362394e-05
0.266241,Jordanian,poorer,-1265,664,17,1,0,0,1,0,0,0,2.0,0.532482,0.0,-2.2413801648362394e-05
0.266241,Jordanian,poorer,3106,664,17,1,0,0,1,0,0,0,2.0,0.532482,0.0,-2.2413801648362394e-05
0.266241,Jordanian,middle,34885,664,17,1,0,0,0,1,0,0,3.0,0.7987230000000001,0.0,-1.554987854474877e-06
0.266241,Jordanian,poorer,-3983,664,17,1,0,0,1,0,0,0,2.0,0.532482,0.0,-2.2413801648362394e-05
0.266241,Jordanian,middle,37475,664,17,1,0,0,0,1,0,0,3.0,0.7987230000000001,0.0,-1.554987854474877e-06
0.254282,Jordanian,richer,48820,665,17,1,0,0,0,0,1,0,4.0,1.017128,0.0,1.8436737645688398e-05
0.254282,Jordanian,poorer,773,665,17,1,0,0,1,0,0,0,2.0,0.508564,0.0,-2.140701962037735e-05
0.254282,Jordanian,poorest,-15611,665,17,1,0,1,0,0,0,0,1.0,0.254282,-0.0,-4.1328898253410226e-05
0.254282,Jordanian,middle,29889,665,17,1,0,0,0,1,0,0,3.0,0.762846,0.0,-1.4851409873444761e-06
0.254282,Jordanian,poorest,-32192,665,17,1,0,1,0,0,0,0,1.0,0.254282,-0.0,-4.1328898253410226e-05
0.254282,Jordanian,middle,22704,665,17,1,0,0,0,1,0,0,3.0,0.762846,0.0,-1.4851409873444761e-06
0.254282,Jordanian,richer,75035,665,17,1,0,0,0,0,1,0,4.0,1.017128,0.0,1.8436737645688398e-05
0.254282,Jordanian,poorest,-72682,665,17,1,0,1,0,0,0,0,1.0,0.254282,-0.0,-4.1328898253410226e-05
0.254282,Jordanian,poorer,-11987,665,17,1,0,0,1,0,0,0,2.0,0.508564,0.0,-2.140701962037735e-05
0.254282,Jordanian,poorer,-10268,665,17,1,0,0,1,0,0,0,2.0,0.508564,0.0,-2.140701962037735e-05
0.254282,Jordanian,middle,20536,665,17,1,0,0,0,1,0,0,3.0,0.762846,0.0,-1.4851409873444761e-06
0.254282,Jordanian,middle,32018,665,17,1,0,0,0,1,0,0,3.0,0.762846,0.0,-1.4851409873444761e-06
0.254282,Jordanian,richer,50794,665,17,1,0,0,0,0,1,0,4.0,1.017128,0.0,1.8436737645688398e-05
0.254282,Jordanian,poorest,-133774,665,17,1,0,1,0,0,0,0,1.0,0.254282,-0.0,-4.1328898253410226e-05
0.329308,Jordanian,poorer,11871,666,17,1,0,0,1,0,0,0,2.0,0.658616,0.0,-2.7723168832820353e-05
0.329308,Jordanian,poorer,1747,666,17,1,0,0,1,0,0,0,2.0,0.658616,0.0,-2.7723168832820353e-05
0.329308,Jordanian,middle,37378,666,17,1,0,0,0,1,0,0,3.0,0.987924,0.0,-1.9233323957670414e-06
0.329308,Jordanian,middle,37378,666,17,1,0,0,0,1,0,0,3.0,0.987924,0.0,-1.9233323957670414e-06
0.329308,Jordanian,poorest,-69823,666,17,1,0,1,0,0,0,0,1.0,0.329308,-0.0,-5.352300526987366e-05
0.329308,Jordanian,poorer,11974,666,17,1,0,0,1,0,0,0,2.0,0.658616,0.0,-2.7723168832820353e-05
0.329308,Jordanian,poorest,-33737,666,17,1,0,1,0,0,0,0,1.0,0.329308,-0.0,-5.352300526987366e-05
0.329308,Jordanian,poorest,-17257,666,17,1,0,1,0,0,0,0,1.0,0.329308,-0.0,-5.352300526987366e-05
0.329308,Jordanian,middle,39711,666,17,1,0,0,0,1,0,0,3.0,0.987924,0.0,-1.9233323957670414e-06
0.329308,Jordanian,middle,39711,666,17,1,0,0,0,1,0,0,3.0,0.987924,0.0,-1.9233323957670414e-06
0.329308,Jordanian,poorest,-28154,666,17,1,0,1,0,0,0,0,1.0,0.329308,-0.0,-5.352300526987366e-05
0.329308,Jordanian,poorest,-18636,666,17,1,0,1,0,0,0,0,1.0,0.329308,-0.0,-5.352300526987366e-05
0.329308,Jordanian,middle,30253,666,17,1,0,0,0,1,0,0,3.0,0.987924,0.0,-1.9233323957670414e-06
0.329308,Jordanian,poorer,-8367,666,17,1,0,0,1,0,0,0,2.0,0.658616,0.0,-2.7723168832820353e-05
0.329308,Jordanian,poorer,11799,666,17,1,0,0,1,0,0,0,2.0,0.658616,0.0,-2.7723168832820353e-05
0.329308,Jordanian,middle,36563,666,17,1,0,0,0,1,0,0,3.0,0.987924,0.0,-1.9233323957670414e-06
0.329308,Jordanian,poorer,-7592,666,17,1,0,0,1,0,0,0,2.0,0.658616,0.0,-2.7723168832820353e-05
0.329308,Jordanian,poorest,-34605,666,17,1,0,1,0,0,0,0,1.0,0.329308,-0.0,-5.352300526987366e-05
0.329308,Jordanian,middle,17963,666,17,1,0,0,0,1,0,0,3.0,0.987924,0.0,-1.9233323957670414e-06
0.329308,Jordanian,poorest,-35546,666,17,1,0,1,0,0,0,0,1.0,0.329308,-0.0,-5.352300526987366e-05
0.263454,Jordanian,poorer,-3579,667,17,1,0,0,1,0,0,0,2.0,0.526908,0.0,-2.21791748809074e-05
0.263454,Jordanian,poorest,-31878,667,17,1,0,1,0,0,0,0,1.0,0.263454,-0.0,-4.281963945719296e-05
0.263454,Jordanian,poorer,8343,667,17,1,0,0,1,0,0,0,2.0,0.526908,0.0,-2.21791748809074e-05
0.263454,Jordanian,poorer,-6874,667,17,1,0,0,1,0,0,0,2.0,0.526908,0.0,-2.21791748809074e-05
0.263454,Jordanian,poorest,-20009,667,17,1,0,1,0,0,0,0,1.0,0.263454,-0.0,-4.281963945719296e-05
0.263454,Jordanian,poorer,13729,667,17,1,0,0,1,0,0,0,2.0,0.526908,0.0,-2.21791748809074e-05
0.263454,Jordanian,poorest,-48232,667,17,1,0,1,0,0,0,0,1.0,0.263454,-0.0,-4.281963945719296e-05
0.263454,Jordanian,middle,21836,667,17,1,0,0,0,1,0,0,3.0,0.790362,0.0,-1.5387103046218436e-06
0.263454,Jordanian,middle,16688,667,17,1,0,0,0,1,0,0,3.0,0.790362,0.0,-1.5387103046218436e-06
0.263454,Jordanian,poorer,-12385,667,17,1,0,0,1,0,0,0,2.0,0.526908,0.0,-2.21791748809074e-05
0.263454,Jordanian,poorer,9476,667,17,1,0,0,1,0,0,0,2.0,0.526908,0.0,-2.21791748809074e-05
0.263454,Jordanian,poorest,-31531,667,17,1,0,1,0,0,0,0,1.0,0.263454,-0.0,-4.281963945719296e-05
0.263454,Jordanian,poorest,-31531,667,17,1,0,1,0,0,0,0,1.0,0.263454,-0.0,-4.281963945719296e-05
0.263454,Jordanian,poorest,-67205,667,17,1,0,1,0,0,0,0,1.0,0.263454,-0.0,-4.281963945719296e-05
0.263454,Jordanian,poorest,-50199,667,17,1,0,1,0,0,0,0,1.0,0.263454,-0.0,-4.281963945719296e-05
0.263454,Jordanian,middle,44998,667,17,1,0,0,0,1,0,0,3.0,0.790362,0.0,-1.5387103046218436e-06
0.263454,Jordanian,richer,47812,667,17,1,0,0,0,0,1,0,4.0,1.053816,0.0,1.9101754271663712e-05
0.263454,Jordanian,poorer,-10725,667,17,1,0,0,1,0,0,0,2.0,0.526908,0.0,-2.21791748809074e-05
0.263454,Jordanian,poorer,-8084,667,17,1,0,0,1,0,0,0,2.0,0.526908,0.0,-2.21791748809074e-05
0.263454,Jordanian,richer,73020,667,17,1,0,0,0,0,1,0,4.0,1.053816,0.0,1.9101754271663712e-05
0.237785,Jordanian,middle,27650,668,18,1,0,0,0,1,0,0,3.0,0.713355,0.0,-1.3887898068904063e-06
0.237785,Jordanian,middle,34816,668,18,1,0,0,0,1,0,0,3.0,0.713355,0.0,-1.3887898068904063e-06
0.237785,Jordanian,poorer,-11310,668,18,1,0,0,1,0,0,0,2.0,0.47557,0.0,-2.0018200896765905e-05
0.237785,Jordanian,poorer,6215,668,18,1,0,0,1,0,0,0,2.0,0.47557,0.0,-2.0018200896765905e-05
0.237785,Jordanian,poorer,8038,668,18,1,0,0,1,0,0,0,2.0,0.47557,0.0,-2.0018200896765905e-05
0.237785,Jordanian,poorer,-11610,668,18,1,0,0,1,0,0,0,2.0,0.47557,0.0,-2.0018200896765905e-05
0.237785,Jordanian,poorer,3347,668,18,1,0,0,1,0,0,0,2.0,0.47557,0.0,-2.0018200896765905e-05
0.237785,Jordanian,middle,23811,668,18,1,0,0,0,1,0,0,3.0,0.713355,0.0,-1.3887898068904063e-06
0.237785,Jordanian,poorer,2126,668,18,1,0,0,1,0,0,0,2.0,0.47557,0.0,-2.0018200896765905e-05
0.237785,Jordanian,poorest,-31120,668,18,1,0,1,0,0,0,0,1.0,0.237785,-0.0,-3.864761198664141e-05
0.237785,Jordanian,poorer,15445,668,18,1,0,0,1,0,0,0,2.0,0.47557,0.0,-2.0018200896765905e-05
0.237785,Jordanian,poorer,-1802,668,18,1,0,0,1,0,0,0,2.0,0.47557,0.0,-2.0018200896765905e-05
0.237785,Jordanian,middle,21724,668,18,1,0,0,0,1,0,0,3.0,0.713355,0.0,-1.3887898068904063e-06
0.237785,Jordanian,poorer,-12582,668,18,1,0,0,1,0,0,0,2.0,0.47557,0.0,-2.0018200896765905e-05
0.237785,Jordanian,poorer,-8946,668,18,1,0,0,1,0,0,0,2.0,0.47557,0.0,-2.0018200896765905e-05
