sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Chewa,ethnicity_Lomwe,ethnicity_Ngoni,ethnicity_Tonga,ethnicity_Tumbuka,ethnicity_Yao,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5
0.554597,Lomwe,richest,262922,87,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,2.7729850000000003,0.0,0.0,0.001528368394423524,0.0,0.0,0.0
0.554597,Chewa,richest,249568,87,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.7729850000000003,0.0009029012505754287,0.0,0.0,0.0,0.0,0.0
0.554597,Yao,richest,48270,87,"central, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,2.7729850000000003,0.0,0.0018505512210892526,0.0,0.0,0.0,0.0
0.554597,Chewa,richest,130031,87,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.7729850000000003,0.0009029012505754287,0.0,0.0,0.0,0.0,0.0
0.554597,Lomwe,richest,156210,87,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,2.7729850000000003,0.0,0.0,0.001528368394423524,0.0,0.0,0.0
0.554597,Chewa,richest,156210,87,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.7729850000000003,0.0009029012505754287,0.0,0.0,0.0,0.0,0.0
0.554597,Chewa,richest,80195,87,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.7729850000000003,0.0009029012505754287,0.0,0.0,0.0,0.0,0.0
0.554597,Ngoni,richest,80195,87,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,2.7729850000000003,0.0,0.0,0.0,0.00194467602867186,0.0,0.0
0.554597,Chewa,richest,52074,87,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.7729850000000003,0.0009029012505754287,0.0,0.0,0.0,0.0,0.0
0.554597,Chewa,richest,52074,87,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.7729850000000003,0.0009029012505754287,0.0,0.0,0.0,0.0,0.0
0.554597,Lomwe,richest,133049,87,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,2.7729850000000003,0.0,0.0,0.001528368394423524,0.0,0.0,0.0
0.6028,Tumbuka,richest,156235,88,"central, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,3.0140000000000002,0.0,0.0,0.0,0.0,0.002043395315966822,0.0
0.6028,Tumbuka,richest,156235,88,"central, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,3.0140000000000002,0.0,0.0,0.0,0.0,0.002043395315966822,0.0
0.6028,Tumbuka,richest,156235,88,"central, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,3.0140000000000002,0.0,0.0,0.0,0.0,0.002043395315966822,0.0
0.6028,Lomwe,richest,201008,88,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0,0.0,0.0016612070893973468,0.0,0.0,0.0
0.6028,Chewa,richest,280736,88,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0009813772412163577,0.0,0.0,0.0,0.0,0.0
0.6028,Tonga,richest,262808,88,"central, urban",0,0,0,1,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0,0.0,0.0,0.0,0.0,0.010256409294112078
0.6028,Tonga,richest,262808,88,"central, urban",0,0,0,1,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0,0.0,0.0,0.0,0.0,0.010256409294112078
0.6028,Tonga,richest,262808,88,"central, urban",0,0,0,1,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0,0.0,0.0,0.0,0.0,0.010256409294112078
0.6028,Lomwe,richest,262808,88,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0,0.0,0.0016612070893973468,0.0,0.0,0.0
0.6028,Chewa,richest,105233,88,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0009813772412163577,0.0,0.0,0.0,0.0,0.0
0.6028,Chewa,richest,105233,88,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0009813772412163577,0.0,0.0,0.0,0.0,0.0
0.6028,Ngoni,richest,31788,88,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0,0.0,0.0,0.0021136982531160414,0.0,0.0
0.6028,Ngoni,richest,13495,88,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0,0.0,0.0,0.0021136982531160414,0.0,0.0
0.6028,Chewa,richest,69396,88,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0009813772412163577,0.0,0.0,0.0,0.0,0.0
0.6028,Chewa,richer,-22657,88,"central, urban",1,0,0,0,0,0,0,0,0,1,0,4.0,2.4112,0.0005530326285075112,0.0,0.0,0.0,0.0,0.0
0.6028,Chewa,richer,-22657,88,"central, urban",1,0,0,0,0,0,0,0,0,1,0,4.0,2.4112,0.0005530326285075112,0.0,0.0,0.0,0.0,0.0
0.6028,Ngoni,richest,223487,88,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0,0.0,0.0,0.0021136982531160414,0.0,0.0
0.6028,Chewa,richest,113351,88,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0009813772412163577,0.0,0.0,0.0,0.0,0.0
0.6028,Ngoni,richest,271509,88,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0,0.0,0.0,0.0021136982531160414,0.0,0.0
0.6028,Chewa,richest,271509,88,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0009813772412163577,0.0,0.0,0.0,0.0,0.0
0.6028,Chewa,richest,271509,88,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0009813772412163577,0.0,0.0,0.0,0.0,0.0
0.6028,Chewa,richest,137980,88,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0009813772412163577,0.0,0.0,0.0,0.0,0.0
0.6028,Tumbuka,richest,153230,88,"central, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,3.0140000000000002,0.0,0.0,0.0,0.0,0.002043395315966822,0.0
0.6028,Lomwe,richest,133288,88,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0,0.0,0.0016612070893973468,0.0,0.0,0.0
0.6028,Chewa,richest,105240,88,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0009813772412163577,0.0,0.0,0.0,0.0,0.0
0.6028,Lomwe,richest,100403,88,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0,0.0,0.0016612070893973468,0.0,0.0,0.0
0.6028,Tumbuka,richest,254442,88,"central, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,3.0140000000000002,0.0,0.0,0.0,0.0,0.002043395315966822,0.0
0.6028,Ngoni,richest,64727,88,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0,0.0,0.0,0.0021136982531160414,0.0,0.0
0.6028,Chewa,richest,64727,88,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0009813772412163577,0.0,0.0,0.0,0.0,0.0
0.6028,Chewa,richest,131281,88,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0009813772412163577,0.0,0.0,0.0,0.0,0.0
0.6028,Ngoni,richest,47033,88,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.0140000000000002,0.0,0.0,0.0,0.0021136982531160414,0.0,0.0
0.6028,Tumbuka,richest,146267,88,"central, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,3.0140000000000002,0.0,0.0,0.0,0.0,0.002043395315966822,0.0
0.6028,Tumbuka,richest,96625,88,"central, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,3.0140000000000002,0.0,0.0,0.0,0.0,0.002043395315966822,0.0
0.565148,Lomwe,richest,13717,89,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0,0.0,0.0015574450301239742,0.0,0.0,0.0
0.565148,Tumbuka,richest,128869,89,"central, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,2.8257399999999997,0.0,0.0,0.0,0.0,0.0019157610750298894,0.0
0.565148,Lomwe,richest,50658,89,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0,0.0,0.0015574450301239742,0.0,0.0,0.0
0.565148,Chewa,richest,188993,89,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0009200786083592272,0.0,0.0,0.0,0.0,0.0
0.565148,Chewa,richest,188993,89,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0009200786083592272,0.0,0.0,0.0,0.0,0.0
0.565148,Chewa,richest,188993,89,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0009200786083592272,0.0,0.0,0.0,0.0,0.0
0.565148,Chewa,richest,193954,89,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0009200786083592272,0.0,0.0,0.0,0.0,0.0
0.565148,Chewa,richest,58299,89,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0009200786083592272,0.0,0.0,0.0,0.0,0.0
0.565148,Chewa,richest,11135,89,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0009200786083592272,0.0,0.0,0.0,0.0,0.0
0.565148,Lomwe,richest,157377,89,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0,0.0,0.0015574450301239742,0.0,0.0,0.0
0.565148,Chewa,richest,157377,89,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0009200786083592272,0.0,0.0,0.0,0.0,0.0
0.565148,Ngoni,richer,-3544,89,"central, urban",0,0,1,0,0,0,0,0,0,1,0,4.0,2.260592,0.0,0.0,0.0,0.0006894696827155754,0.0,0.0
0.565148,Yao,richest,26832,89,"central, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,2.8257399999999997,0.0,0.0018857572642768515,0.0,0.0,0.0,0.0
0.565148,Chewa,richest,85638,89,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0009200786083592272,0.0,0.0,0.0,0.0,0.0
0.565148,Ngoni,richest,71531,89,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0,0.0,0.0,0.00198167276103521,0.0,0.0
0.565148,Ngoni,richest,71531,89,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0,0.0,0.0,0.00198167276103521,0.0,0.0
0.565148,Ngoni,richest,71531,89,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0,0.0,0.0,0.00198167276103521,0.0,0.0
0.565148,Lomwe,richest,59940,89,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0,0.0,0.0015574450301239742,0.0,0.0,0.0
0.565148,Chewa,richest,109892,89,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0009200786083592272,0.0,0.0,0.0,0.0,0.0
0.565148,Ngoni,richest,109892,89,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0,0.0,0.0,0.00198167276103521,0.0,0.0
0.565148,Ngoni,richest,218718,89,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0,0.0,0.0,0.00198167276103521,0.0,0.0
0.565148,Tumbuka,richest,218718,89,"central, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,2.8257399999999997,0.0,0.0,0.0,0.0,0.0019157610750298894,0.0
0.565148,Ngoni,richest,17962,89,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0,0.0,0.0,0.00198167276103521,0.0,0.0
0.565148,Ngoni,richest,17962,89,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0,0.0,0.0,0.00198167276103521,0.0,0.0
0.565148,Lomwe,richest,139670,89,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0,0.0,0.0015574450301239742,0.0,0.0,0.0
0.565148,Yao,richest,93433,89,"central, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,2.8257399999999997,0.0,0.0018857572642768515,0.0,0.0,0.0,0.0
0.565148,Lomwe,richest,149650,89,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0,0.0,0.0015574450301239742,0.0,0.0,0.0
0.565148,Lomwe,richest,149650,89,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0,0.0,0.0015574450301239742,0.0,0.0,0.0
0.565148,Yao,richest,28331,89,"central, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,2.8257399999999997,0.0,0.0018857572642768515,0.0,0.0,0.0,0.0
0.565148,Yao,richest,28331,89,"central, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,2.8257399999999997,0.0,0.0018857572642768515,0.0,0.0,0.0,0.0
0.565148,Chewa,richest,12757,89,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.8257399999999997,0.0009200786083592272,0.0,0.0,0.0,0.0,0.0
0.565148,Lomwe,richer,-664,89,"central, urban",0,1,0,0,0,0,0,0,0,1,0,4.0,2.260592,0.0,0.0,0.0007003403272260733,0.0,0.0,0.0
0.633317,Yao,richest,50879,90,"central, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,3.166585,0.0,0.0021132201358582577,0.0,0.0,0.0,0.0
0.633317,Chewa,richest,124854,90,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.166585,0.00103105987106075,0.0,0.0,0.0,0.0,0.0
0.633317,Chewa,richest,66943,90,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.166585,0.00103105987106075,0.0,0.0,0.0,0.0,0.0
0.633317,Ngoni,richer,-20101,90,"central, urban",0,0,1,0,0,0,0,0,0,1,0,4.0,2.533268,0.0,0.0,0.0,0.0007726345506812023,0.0,0.0
0.633317,Chewa,richest,103066,90,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.166585,0.00103105987106075,0.0,0.0,0.0,0.0,0.0
0.633317,Ngoni,richest,19409,90,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.166585,0.0,0.0,0.0,0.002220705103796769,0.0,0.0
0.633317,Yao,richest,50261,90,"central, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,3.166585,0.0,0.0021132201358582577,0.0,0.0,0.0,0.0
0.633317,Yao,richest,275367,90,"central, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,3.166585,0.0,0.0021132201358582577,0.0,0.0,0.0,0.0
0.633317,Yao,richest,275367,90,"central, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,3.166585,0.0,0.0021132201358582577,0.0,0.0,0.0,0.0
0.633317,Yao,richest,275367,90,"central, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,3.166585,0.0,0.0021132201358582577,0.0,0.0,0.0,0.0
0.633317,Yao,richest,275367,90,"central, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,3.166585,0.0,0.0021132201358582577,0.0,0.0,0.0,0.0
0.633317,Chewa,richest,116469,90,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.166585,0.00103105987106075,0.0,0.0,0.0,0.0,0.0
0.633317,Ngoni,richest,171788,90,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.166585,0.0,0.0,0.0,0.002220705103796769,0.0,0.0
0.633317,Ngoni,richest,171788,90,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.166585,0.0,0.0,0.0,0.002220705103796769,0.0,0.0
0.633317,Yao,richer,-12115,90,"central, urban",0,0,0,0,0,1,0,0,0,1,0,4.0,2.533268,0.0,0.0010697498099613676,0.0,0.0,0.0,0.0
0.633317,Chewa,richest,153163,90,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.166585,0.00103105987106075,0.0,0.0,0.0,0.0,0.0
0.633317,Chewa,richest,153163,90,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.166585,0.00103105987106075,0.0,0.0,0.0,0.0,0.0
0.633317,Lomwe,richer,3634,90,"central, urban",0,1,0,0,0,0,0,0,0,1,0,4.0,2.533268,0.0,0.0,0.000784816428648487,0.0,0.0,0.0
0.633317,Lomwe,richer,3634,90,"central, urban",0,1,0,0,0,0,0,0,0,1,0,4.0,2.533268,0.0,0.0,0.000784816428648487,0.0,0.0,0.0
0.633317,Chewa,richest,54446,90,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.166585,0.00103105987106075,0.0,0.0,0.0,0.0,0.0
0.633317,Lomwe,richest,202282,90,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,3.166585,0.0,0.0,0.0017453063872525868,0.0,0.0,0.0
0.633317,Ngoni,richest,125325,90,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.166585,0.0,0.0,0.0,0.002220705103796769,0.0,0.0
0.633317,Chewa,richest,139820,90,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.166585,0.00103105987106075,0.0,0.0,0.0,0.0,0.0
0.633317,Lomwe,richest,86315,90,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,3.166585,0.0,0.0,0.0017453063872525868,0.0,0.0,0.0
0.633317,Yao,richest,176217,90,"central, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,3.166585,0.0,0.0021132201358582577,0.0,0.0,0.0,0.0
0.633317,Yao,richest,176217,90,"central, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,3.166585,0.0,0.0021132201358582577,0.0,0.0,0.0,0.0
0.633317,Ngoni,richest,149739,90,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.166585,0.0,0.0,0.0,0.002220705103796769,0.0,0.0
0.633317,Ngoni,richest,122206,90,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.166585,0.0,0.0,0.0,0.002220705103796769,0.0,0.0
0.633317,Chewa,richest,39220,90,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.166585,0.00103105987106075,0.0,0.0,0.0,0.0,0.0
0.633317,Chewa,richest,39220,90,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.166585,0.00103105987106075,0.0,0.0,0.0,0.0,0.0
0.633317,Chewa,richest,39220,90,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.166585,0.00103105987106075,0.0,0.0,0.0,0.0,0.0
0.633317,Chewa,richest,155351,90,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.166585,0.00103105987106075,0.0,0.0,0.0,0.0,0.0
0.620736,Lomwe,richest,159764,91,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.0,0.0,0.0017106354410155132,0.0,0.0,0.0
0.620736,Chewa,richest,92755,91,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.001010577609826936,0.0,0.0,0.0,0.0,0.0
0.620736,Ngoni,richest,92755,91,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.0,0.0,0.0,0.0021765902436068994,0.0,0.0
0.620736,Chewa,richest,115917,91,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.001010577609826936,0.0,0.0,0.0,0.0,0.0
0.620736,Chewa,richest,115917,91,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.001010577609826936,0.0,0.0,0.0,0.0,0.0
0.620736,Chewa,richest,156400,91,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.001010577609826936,0.0,0.0,0.0,0.0,0.0
0.620736,Chewa,richest,156400,91,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.001010577609826936,0.0,0.0,0.0,0.0,0.0
0.620736,Chewa,richest,156400,91,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.001010577609826936,0.0,0.0,0.0,0.0,0.0
0.620736,Ngoni,richest,104525,91,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.0,0.0,0.0,0.0021765902436068994,0.0,0.0
0.620736,Chewa,richest,104525,91,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.001010577609826936,0.0,0.0,0.0,0.0,0.0
0.620736,Lomwe,richest,84593,91,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.0,0.0,0.0017106354410155132,0.0,0.0,0.0
0.620736,Lomwe,richest,84593,91,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.0,0.0,0.0017106354410155132,0.0,0.0,0.0
0.620736,Ngoni,richest,91470,91,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.0,0.0,0.0,0.0021765902436068994,0.0,0.0
0.620736,Ngoni,richest,91470,91,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.0,0.0,0.0,0.0021765902436068994,0.0,0.0
0.620736,Ngoni,richest,110661,91,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.0,0.0,0.0,0.0021765902436068994,0.0,0.0
0.620736,Ngoni,richest,110661,91,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.0,0.0,0.0,0.0021765902436068994,0.0,0.0
0.620736,Tumbuka,richest,49209,91,"central, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,3.1036799999999998,0.0,0.0,0.0,0.0,0.0021041954791837774,0.0
0.620736,Lomwe,richest,61709,91,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.0,0.0,0.0017106354410155132,0.0,0.0,0.0
0.620736,Chewa,richest,117660,91,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.001010577609826936,0.0,0.0,0.0,0.0,0.0
0.620736,Yao,richest,262685,91,"central, urban",0,0,0,0,0,1,0,0,0,0,1,5.0,3.1036799999999998,0.0,0.0020712404913370576,0.0,0.0,0.0,0.0
0.620736,Ngoni,richest,118004,91,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.0,0.0,0.0,0.0021765902436068994,0.0,0.0
0.620736,Chewa,richest,127737,91,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.001010577609826936,0.0,0.0,0.0,0.0,0.0
0.620736,Chewa,richest,127737,91,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.001010577609826936,0.0,0.0,0.0,0.0,0.0
0.620736,Ngoni,richest,102944,91,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.0,0.0,0.0,0.0021765902436068994,0.0,0.0
0.620736,Lomwe,richest,205678,91,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.0,0.0,0.0017106354410155132,0.0,0.0,0.0
0.620736,Chewa,richest,106246,91,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.001010577609826936,0.0,0.0,0.0,0.0,0.0
0.620736,Chewa,richest,39471,91,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.001010577609826936,0.0,0.0,0.0,0.0,0.0
0.620736,Chewa,richest,139632,91,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,3.1036799999999998,0.001010577609826936,0.0,0.0,0.0,0.0,0.0
0.620736,Tumbuka,richest,77063,91,"central, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,3.1036799999999998,0.0,0.0,0.0,0.0,0.0021041954791837774,0.0
0.556521,Tumbuka,richest,257770,92,"central, urban",0,0,0,0,1,0,0,0,0,0,1,5.0,2.782605,0.0,0.0,0.0,0.0,0.0018865169287278897,0.0
0.556521,Ngoni,richest,250773,92,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,2.782605,0.0,0.0,0.0,0.0019514224710059597,0.0,0.0
0.556521,Ngoni,richest,250773,92,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,2.782605,0.0,0.0,0.0,0.0019514224710059597,0.0,0.0
0.556521,Lomwe,richest,190982,92,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,2.782605,0.0,0.0,0.0015336705882523238,0.0,0.0,0.0
0.556521,Lomwe,richest,190982,92,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,2.782605,0.0,0.0,0.0015336705882523238,0.0,0.0,0.0
0.556521,Chewa,richest,249812,92,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.782605,0.0009060335827122904,0.0,0.0,0.0,0.0,0.0
0.556521,Chewa,richest,249812,92,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.782605,0.0009060335827122904,0.0,0.0,0.0,0.0,0.0
0.556521,Lomwe,richest,217379,92,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,2.782605,0.0,0.0,0.0015336705882523238,0.0,0.0,0.0
0.556521,Lomwe,richest,217379,92,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,2.782605,0.0,0.0,0.0015336705882523238,0.0,0.0,0.0
0.556521,Chewa,richest,55975,92,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.782605,0.0009060335827122904,0.0,0.0,0.0,0.0,0.0
0.556521,Chewa,richest,134643,92,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.782605,0.0009060335827122904,0.0,0.0,0.0,0.0,0.0
0.556521,Chewa,richest,264188,92,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.782605,0.0009060335827122904,0.0,0.0,0.0,0.0,0.0
0.556521,Chewa,richest,264188,92,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.782605,0.0009060335827122904,0.0,0.0,0.0,0.0,0.0
0.556521,Chewa,richest,192239,92,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.782605,0.0009060335827122904,0.0,0.0,0.0,0.0,0.0
0.556521,Chewa,richest,192239,92,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.782605,0.0009060335827122904,0.0,0.0,0.0,0.0,0.0
0.556521,Ngoni,richest,46271,92,"central, urban",0,0,1,0,0,0,0,0,0,0,1,5.0,2.782605,0.0,0.0,0.0,0.0019514224710059597,0.0,0.0
0.556521,Chewa,richest,8617,92,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.782605,0.0009060335827122904,0.0,0.0,0.0,0.0,0.0
0.556521,Chewa,richest,260182,92,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.782605,0.0009060335827122904,0.0,0.0,0.0,0.0,0.0
0.556521,Chewa,richest,260182,92,"central, urban",1,0,0,0,0,0,0,0,0,0,1,5.0,2.782605,0.0009060335827122904,0.0,0.0,0.0,0.0,0.0
0.556521,Lomwe,richest,260182,92,"central, urban",0,1,0,0,0,0,0,0,0,0,1,5.0,2.782605,0.0,0.0,0.0015336705882523238,0.0,0.0,0.0
