sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Baloch,ethnicity_Hazara,ethnicity_Nuristani,ethnicity_Pashai,ethnicity_Pashtun,ethnicity_Tajik,ethnicity_Turkmen,ethnicity_Uzbek,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5,IF_6,IF_7
1.821859,Tajik,middle,-5306,883,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,5.465577,0.0,0.0,0.0,0.0,7.637105837814964e-06,0.0,0.0,-0.0
1.821859,Tajik,middle,-5306,883,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,5.465577,0.0,0.0,0.0,0.0,7.637105837814964e-06,0.0,0.0,-0.0
1.821859,Tajik,poorer,-63853,883,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,3.643718,-0.0,-0.0,-0.0,-0.0,-0.00018229979382756976,-0.0,-0.0,-0.0
1.821859,Tajik,middle,-16464,883,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,5.465577,0.0,0.0,0.0,0.0,7.637105837814964e-06,0.0,0.0,-0.0
1.821859,Tajik,poorest,-84526,883,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.821859,-0.0,-0.0,-0.0,-0.0,-0.0003722366934929545,-0.0,-0.0,-0.0
1.821859,Tajik,poorer,-57933,883,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,3.643718,-0.0,-0.0,-0.0,-0.0,-0.00018229979382756976,-0.0,-0.0,-0.0
1.821859,Tajik,poorest,-99729,883,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.821859,-0.0,-0.0,-0.0,-0.0,-0.0003722366934929545,-0.0,-0.0,-0.0
1.821859,Tajik,poorer,-32619,883,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,3.643718,-0.0,-0.0,-0.0,-0.0,-0.00018229979382756976,-0.0,-0.0,-0.0
1.821859,Pashtun,poorer,-55642,883,herat rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,3.643718,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00018293950657985463
1.821859,Tajik,poorest,-77114,883,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.821859,-0.0,-0.0,-0.0,-0.0,-0.0003722366934929545,-0.0,-0.0,-0.0
1.821859,Tajik,poorest,-77114,883,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,1.821859,-0.0,-0.0,-0.0,-0.0,-0.0003722366934929545,-0.0,-0.0,-0.0
3.912439,Tajik,poorest,-76504,884,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.912439,-0.0,-0.0,-0.0,-0.0,-0.0007993776449510535,-0.0,-0.0,-0.0
3.912439,Tajik,poorest,-83883,884,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.912439,-0.0,-0.0,-0.0,-0.0,-0.0007993776449510535,-0.0,-0.0,-0.0
3.912439,Tajik,poorest,-88752,884,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.912439,-0.0,-0.0,-0.0,-0.0,-0.0007993776449510535,-0.0,-0.0,-0.0
3.912439,Tajik,poorest,-99795,884,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.912439,-0.0,-0.0,-0.0,-0.0,-0.0007993776449510535,-0.0,-0.0,-0.0
3.912439,Tajik,poorest,-91709,884,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.912439,-0.0,-0.0,-0.0,-0.0,-0.0007993776449510535,-0.0,-0.0,-0.0
3.912439,Tajik,poorest,-96264,884,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.912439,-0.0,-0.0,-0.0,-0.0,-0.0007993776449510535,-0.0,-0.0,-0.0
3.912439,Tajik,poorer,-43381,884,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,7.824878,-0.0,-0.0,-0.0,-0.0,-0.00039148848679450125,-0.0,-0.0,-0.0
3.912439,Tajik,poorer,-50209,884,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,7.824878,-0.0,-0.0,-0.0,-0.0,-0.00039148848679450125,-0.0,-0.0,-0.0
3.912439,Tajik,poorest,-80838,884,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.912439,-0.0,-0.0,-0.0,-0.0,-0.0007993776449510535,-0.0,-0.0,-0.0
3.912439,Tajik,poorer,-67506,884,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,7.824878,-0.0,-0.0,-0.0,-0.0,-0.00039148848679450125,-0.0,-0.0,-0.0
3.912439,Tajik,poorer,-61099,884,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,7.824878,-0.0,-0.0,-0.0,-0.0,-0.00039148848679450125,-0.0,-0.0,-0.0
3.912439,Tajik,middle,-12427,884,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,11.737317000000001,0.0,0.0,0.0,0.0,1.6400671362051038e-05,0.0,0.0,-0.0
3.912439,Tajik,poorer,-54807,884,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,7.824878,-0.0,-0.0,-0.0,-0.0,-0.00039148848679450125,-0.0,-0.0,-0.0
3.912439,Tajik,poorer,-33561,884,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,7.824878,-0.0,-0.0,-0.0,-0.0,-0.00039148848679450125,-0.0,-0.0,-0.0
3.912439,Tajik,middle,-13171,884,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,11.737317000000001,0.0,0.0,0.0,0.0,1.6400671362051038e-05,0.0,0.0,-0.0
3.912439,Tajik,poorest,-106744,884,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.912439,-0.0,-0.0,-0.0,-0.0,-0.0007993776449510535,-0.0,-0.0,-0.0
3.912439,Tajik,poorer,-49441,884,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,7.824878,-0.0,-0.0,-0.0,-0.0,-0.00039148848679450125,-0.0,-0.0,-0.0
3.912439,Tajik,middle,-20567,884,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,11.737317000000001,0.0,0.0,0.0,0.0,1.6400671362051038e-05,0.0,0.0,-0.0
3.912439,Tajik,middle,-20567,884,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,11.737317000000001,0.0,0.0,0.0,0.0,1.6400671362051038e-05,0.0,0.0,-0.0
3.912439,Tajik,poorest,-117411,884,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.912439,-0.0,-0.0,-0.0,-0.0,-0.0007993776449510535,-0.0,-0.0,-0.0
3.912439,Tajik,poorer,-45432,884,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,7.824878,-0.0,-0.0,-0.0,-0.0,-0.00039148848679450125,-0.0,-0.0,-0.0
3.912439,Tajik,middle,-15580,884,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,11.737317000000001,0.0,0.0,0.0,0.0,1.6400671362051038e-05,0.0,0.0,-0.0
3.912439,Tajik,middle,-15580,884,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,11.737317000000001,0.0,0.0,0.0,0.0,1.6400671362051038e-05,0.0,0.0,-0.0
3.912439,Tajik,poorest,-95401,884,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.912439,-0.0,-0.0,-0.0,-0.0,-0.0007993776449510535,-0.0,-0.0,-0.0
3.912439,Tajik,poorer,-59226,884,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,7.824878,-0.0,-0.0,-0.0,-0.0,-0.00039148848679450125,-0.0,-0.0,-0.0
3.912439,Tajik,poorest,-73056,884,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.912439,-0.0,-0.0,-0.0,-0.0,-0.0007993776449510535,-0.0,-0.0,-0.0
3.912439,Tajik,poorest,-74024,884,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.912439,-0.0,-0.0,-0.0,-0.0,-0.0007993776449510535,-0.0,-0.0,-0.0
3.912439,Tajik,poorest,-82269,884,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.912439,-0.0,-0.0,-0.0,-0.0,-0.0007993776449510535,-0.0,-0.0,-0.0
3.912439,Tajik,poorer,-44754,884,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,7.824878,-0.0,-0.0,-0.0,-0.0,-0.00039148848679450125,-0.0,-0.0,-0.0
3.912439,Tajik,poorer,-44754,884,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,7.824878,-0.0,-0.0,-0.0,-0.0,-0.00039148848679450125,-0.0,-0.0,-0.0
2.477517,Pashtun,middle,-17012,885,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7.432551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5524350312666815e-05
2.477517,Tajik,middle,-13243,885,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,7.432551,0.0,0.0,0.0,0.0,1.0385578436084143e-05,0.0,0.0,-0.0
2.477517,Tajik,poorest,-77837,885,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,2.477517,-0.0,-0.0,-0.0,-0.0,-0.0005061987432356643,-0.0,-0.0,-0.0
2.477517,Tajik,poorest,-77837,885,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,2.477517,-0.0,-0.0,-0.0,-0.0,-0.0005061987432356643,-0.0,-0.0,-0.0
2.477517,Pashtun,poorer,-42741,885,herat rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,4.955034,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024877651756980194
2.477517,Tajik,poorest,-108115,885,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,2.477517,-0.0,-0.0,-0.0,-0.0,-0.0005061987432356643,-0.0,-0.0,-0.0
2.477517,Tajik,poorer,-60949,885,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,4.955034,-0.0,-0.0,-0.0,-0.0,-0.0002479065823997901,-0.0,-0.0,-0.0
2.477517,Pashtun,middle,5843,885,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7.432551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5524350312666815e-05
2.477517,Tajik,poorest,-122960,885,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,2.477517,-0.0,-0.0,-0.0,-0.0,-0.0005061987432356643,-0.0,-0.0,-0.0
2.477517,Tajik,poorest,-71115,885,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,2.477517,-0.0,-0.0,-0.0,-0.0,-0.0005061987432356643,-0.0,-0.0,-0.0
2.477517,Pashtun,poorer,-32721,885,herat rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,4.955034,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00024877651756980194
2.477517,Tajik,poorest,-149166,885,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,2.477517,-0.0,-0.0,-0.0,-0.0,-0.0005061987432356643,-0.0,-0.0,-0.0
2.477517,Tajik,poorer,-44003,885,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,4.955034,-0.0,-0.0,-0.0,-0.0,-0.0002479065823997901,-0.0,-0.0,-0.0
2.477517,Tajik,poorer,-44003,885,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,4.955034,-0.0,-0.0,-0.0,-0.0,-0.0002479065823997901,-0.0,-0.0,-0.0
2.477517,Pashtun,middle,-2104,885,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7.432551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5524350312666815e-05
2.477517,Tajik,poorest,-101193,885,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,2.477517,-0.0,-0.0,-0.0,-0.0,-0.0005061987432356643,-0.0,-0.0,-0.0
2.477517,Tajik,poorest,-68413,885,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,2.477517,-0.0,-0.0,-0.0,-0.0,-0.0005061987432356643,-0.0,-0.0,-0.0
2.477517,Pashtun,middle,-20030,885,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7.432551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5524350312666815e-05
2.477517,Pashtun,poorest,-101812,885,herat rural,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,2.477517,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.000462028684826937
2.477517,Tajik,poorest,-99221,885,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,2.477517,-0.0,-0.0,-0.0,-0.0,-0.0005061987432356643,-0.0,-0.0,-0.0
2.477517,Tajik,poorer,-30332,885,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,4.955034,-0.0,-0.0,-0.0,-0.0,-0.0002479065823997901,-0.0,-0.0,-0.0
2.477517,Tajik,poorest,-110610,885,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,2.477517,-0.0,-0.0,-0.0,-0.0,-0.0005061987432356643,-0.0,-0.0,-0.0
2.477517,Tajik,poorest,-110610,885,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,2.477517,-0.0,-0.0,-0.0,-0.0,-0.0005061987432356643,-0.0,-0.0,-0.0
2.477517,Tajik,poorest,-98314,885,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,2.477517,-0.0,-0.0,-0.0,-0.0,-0.0005061987432356643,-0.0,-0.0,-0.0
2.477517,Tajik,poorer,-34530,885,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,4.955034,-0.0,-0.0,-0.0,-0.0,-0.0002479065823997901,-0.0,-0.0,-0.0
2.477517,Tajik,poorest,-85023,885,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,2.477517,-0.0,-0.0,-0.0,-0.0,-0.0005061987432356643,-0.0,-0.0,-0.0
2.477517,Tajik,poorer,-57846,885,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,4.955034,-0.0,-0.0,-0.0,-0.0,-0.0002479065823997901,-0.0,-0.0,-0.0
2.477517,Pashtun,middle,-10436,885,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,7.432551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5524350312666815e-05
2.477517,Tajik,poorest,-114210,885,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,2.477517,-0.0,-0.0,-0.0,-0.0,-0.0005061987432356643,-0.0,-0.0,-0.0
2.477517,Tajik,poorest,-72278,885,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,2.477517,-0.0,-0.0,-0.0,-0.0,-0.0005061987432356643,-0.0,-0.0,-0.0
3.486973,Pashtun,poorest,-72656,886,herat rural,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,3.486973,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006502807242965593
3.486973,Tajik,poorest,-95868,886,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.486973,-0.0,-0.0,-0.0,-0.0,-0.0007124477249991399,-0.0,-0.0,-0.0
3.486973,Tajik,poorer,-45236,886,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,6.973946,-0.0,-0.0,-0.0,-0.0,-0.00034891528871460543,-0.0,-0.0,-0.0
3.486973,Tajik,poorer,-45236,886,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,6.973946,-0.0,-0.0,-0.0,-0.0,-0.00034891528871460543,-0.0,-0.0,-0.0
3.486973,Pashtun,poorer,-55591,886,herat rural,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,6.973946,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0003501396760546647
3.486973,Tajik,poorest,-87295,886,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.486973,-0.0,-0.0,-0.0,-0.0,-0.0007124477249991399,-0.0,-0.0,-0.0
3.486973,Tajik,middle,-1388,886,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,10.460919,0.0,0.0,0.0,0.0,1.4617147569928935e-05,0.0,0.0,-0.0
3.486973,Tajik,poorest,-87756,886,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.486973,-0.0,-0.0,-0.0,-0.0,-0.0007124477249991399,-0.0,-0.0,-0.0
3.486973,Tajik,poorest,-97956,886,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.486973,-0.0,-0.0,-0.0,-0.0,-0.0007124477249991399,-0.0,-0.0,-0.0
3.486973,Tajik,middle,-13950,886,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,10.460919,0.0,0.0,0.0,0.0,1.4617147569928935e-05,0.0,0.0,-0.0
3.486973,Pashtun,richer,23041,886,herat rural,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,13.947892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025014242042912453
3.486973,Pashtun,richer,23041,886,herat rural,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,13.947892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025014242042912453
3.486973,Pashtun,middle,-16434,886,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,10.460919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.99986278127701e-05
3.486973,Tajik,middle,-12516,886,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,10.460919,0.0,0.0,0.0,0.0,1.4617147569928935e-05,0.0,0.0,-0.0
3.486973,Tajik,poorest,-86351,886,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.486973,-0.0,-0.0,-0.0,-0.0,-0.0007124477249991399,-0.0,-0.0,-0.0
3.486973,Tajik,middle,-10775,886,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,10.460919,0.0,0.0,0.0,0.0,1.4617147569928935e-05,0.0,0.0,-0.0
3.486973,Tajik,middle,-10775,886,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,10.460919,0.0,0.0,0.0,0.0,1.4617147569928935e-05,0.0,0.0,-0.0
3.486973,Tajik,richer,12492,886,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,13.947892,0.0,0.0,0.0,0.0,0.00037814958385446335,0.0,0.0,0.0
3.486973,Tajik,poorest,-69776,886,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.486973,-0.0,-0.0,-0.0,-0.0,-0.0007124477249991399,-0.0,-0.0,-0.0
3.486973,Pashtun,poorest,-69776,886,herat rural,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,3.486973,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006502807242965593
3.486973,Tajik,poorer,-43523,886,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,6.973946,-0.0,-0.0,-0.0,-0.0,-0.00034891528871460543,-0.0,-0.0,-0.0
3.486973,Tajik,poorer,-47145,886,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,6.973946,-0.0,-0.0,-0.0,-0.0,-0.00034891528871460543,-0.0,-0.0,-0.0
3.486973,Tajik,poorer,-47145,886,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,6.973946,-0.0,-0.0,-0.0,-0.0,-0.00034891528871460543,-0.0,-0.0,-0.0
3.486973,Pashtun,poorest,-86001,886,herat rural,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,3.486973,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006502807242965593
3.486973,Pashtun,poorest,-86619,886,herat rural,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,3.486973,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006502807242965593
3.486973,Tajik,poorer,-60165,886,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,6.973946,-0.0,-0.0,-0.0,-0.0,-0.00034891528871460543,-0.0,-0.0,-0.0
3.486973,Tajik,poorest,-91168,886,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.486973,-0.0,-0.0,-0.0,-0.0,-0.0007124477249991399,-0.0,-0.0,-0.0
3.486973,Tajik,poorest,-83003,886,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.486973,-0.0,-0.0,-0.0,-0.0,-0.0007124477249991399,-0.0,-0.0,-0.0
3.486973,Tajik,poorest,-83003,886,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,3.486973,-0.0,-0.0,-0.0,-0.0,-0.0007124477249991399,-0.0,-0.0,-0.0
3.486973,Tajik,middle,-16399,886,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,10.460919,0.0,0.0,0.0,0.0,1.4617147569928935e-05,0.0,0.0,-0.0
3.486973,Pashtun,poorest,-85550,886,herat rural,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,3.486973,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006502807242965593
3.486973,Pashtun,poorest,-93337,886,herat rural,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,3.486973,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006502807242965593
3.486973,Pashtun,poorest,-93337,886,herat rural,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,3.486973,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006502807242965593
3.486973,Tajik,poorer,-29658,886,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,6.973946,-0.0,-0.0,-0.0,-0.0,-0.00034891528871460543,-0.0,-0.0,-0.0
2.992396,Tajik,middle,-24350,887,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,8.977188,0.0,0.0,0.0,0.0,1.2543915286887816e-05,0.0,0.0,-0.0
2.992396,Tajik,richer,17853,887,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,11.969584,0.0,0.0,0.0,0.0,0.0003245145007224778,0.0,0.0,0.0
2.992396,Tajik,richer,16765,887,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,11.969584,0.0,0.0,0.0,0.0,0.0003245145007224778,0.0,0.0,0.0
2.992396,Tajik,richer,28351,887,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,11.969584,0.0,0.0,0.0,0.0,0.0003245145007224778,0.0,0.0,0.0
2.992396,Tajik,poorer,-42188,887,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,5.984792,-0.0,-0.0,-0.0,-0.0,-0.0002994266701487022,-0.0,-0.0,-0.0
2.992396,Tajik,poorest,-75794,887,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,2.992396,-0.0,-0.0,-0.0,-0.0,-0.0006113972555842922,-0.0,-0.0,-0.0
2.992396,Tajik,richer,12301,887,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,11.969584,0.0,0.0,0.0,0.0,0.0003245145007224778,0.0,0.0,0.0
2.992396,Tajik,middle,7715,887,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,8.977188,0.0,0.0,0.0,0.0,1.2543915286887816e-05,0.0,0.0,-0.0
2.992396,Tajik,middle,-17816,887,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,8.977188,0.0,0.0,0.0,0.0,1.2543915286887816e-05,0.0,0.0,-0.0
2.992396,Tajik,poorer,-59461,887,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,5.984792,-0.0,-0.0,-0.0,-0.0,-0.0002994266701487022,-0.0,-0.0,-0.0
2.992396,Tajik,poorer,-32796,887,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,5.984792,-0.0,-0.0,-0.0,-0.0,-0.0002994266701487022,-0.0,-0.0,-0.0
2.992396,Tajik,poorer,-39039,887,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,5.984792,-0.0,-0.0,-0.0,-0.0,-0.0002994266701487022,-0.0,-0.0,-0.0
2.992396,Tajik,poorer,-34957,887,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,5.984792,-0.0,-0.0,-0.0,-0.0,-0.0002994266701487022,-0.0,-0.0,-0.0
2.992396,Tajik,richer,25019,887,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,11.969584,0.0,0.0,0.0,0.0,0.0003245145007224778,0.0,0.0,0.0
2.992396,Tajik,poorer,-59713,887,herat rural,0,0,0,0,0,1,0,0,0,1,0,0,0,2.0,5.984792,-0.0,-0.0,-0.0,-0.0,-0.0002994266701487022,-0.0,-0.0,-0.0
2.992396,Tajik,poorest,-76972,887,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,2.992396,-0.0,-0.0,-0.0,-0.0,-0.0006113972555842922,-0.0,-0.0,-0.0
2.992396,Tajik,middle,9222,887,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,8.977188,0.0,0.0,0.0,0.0,1.2543915286887816e-05,0.0,0.0,-0.0
2.992396,Tajik,poorest,-79274,887,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,2.992396,-0.0,-0.0,-0.0,-0.0,-0.0006113972555842922,-0.0,-0.0,-0.0
2.992396,Tajik,poorest,-68298,887,herat rural,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,2.992396,-0.0,-0.0,-0.0,-0.0,-0.0006113972555842922,-0.0,-0.0,-0.0
2.992396,Tajik,richer,9373,887,herat rural,0,0,0,0,0,1,0,0,0,0,0,1,0,4.0,11.969584,0.0,0.0,0.0,0.0,0.0003245145007224778,0.0,0.0,0.0
2.992396,Pashtun,richer,17518,887,herat rural,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,11.969584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021466331351645984
2.992396,Tajik,middle,-324,887,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,8.977188,0.0,0.0,0.0,0.0,1.2543915286887816e-05,0.0,0.0,-0.0
2.992396,Tajik,middle,-682,887,herat rural,0,0,0,0,0,1,0,0,0,0,1,0,0,3.0,8.977188,0.0,0.0,0.0,0.0,1.2543915286887816e-05,0.0,0.0,-0.0
1.460699,Pashtun,richer,18637,888,herat rural,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,5.842796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010478509107423597
1.460699,Pashtun,poorest,-102744,888,herat rural,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,1.460699,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00027240371626028074
1.460699,Pashtun,middle,-9094,888,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,4.382097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0944511370602945e-05
1.460699,Pashtun,middle,-1608,888,herat rural,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,4.382097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0944511370602945e-05
