sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Adja-Ewe/Mina,ethnicity_Akposso/Akebou,ethnicity_Ana-Ife,ethnicity_Kabye/Tem,ethnicity_Para-Gourma/Akan,ethnicity_Stranger,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5
2.016615,Adja-Ewe/Mina,richer,62045,6,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,8.06646,0.0,0.0,0.0,0.0,0.0004198119580628677,-0.0
2.016615,Adja-Ewe/Mina,richer,62045,6,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,8.06646,0.0,0.0,0.0,0.0,0.0004198119580628677,-0.0
2.016615,Kabye/Tem,richer,15457,6,agglomération de lomé,0,0,0,1,0,0,0,0,0,1,0,4.0,8.06646,0.0,0.0,0.0013942530552387864,0.0,0.0,-0.0
2.016615,Adja-Ewe/Mina,richest,148717,6,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,10.083075,0.0,0.0,0.0,0.0,0.0014691291348187955,0.0
1.723049,Adja-Ewe/Mina,richer,92164,7,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,6.892196,0.0,0.0,0.0,0.0,0.00035869840030361086,-0.0
1.723049,Stranger,middle,3684,7,agglomération de lomé,0,0,0,0,0,1,0,0,1,0,0,3.0,5.169147000000001,0.0,-0.0,-0.0,-0.0,-0.0,-0.008897697491018978
1.723049,Adja-Ewe/Mina,richest,111157,7,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.615245,0.0,0.0,0.0,0.0,0.001255262648854834,0.0
1.723049,Adja-Ewe/Mina,richer,84456,7,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,6.892196,0.0,0.0,0.0,0.0,0.00035869840030361086,-0.0
1.723049,Adja-Ewe/Mina,richest,297580,7,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.615245,0.0,0.0,0.0,0.0,0.001255262648854834,0.0
1.723049,Adja-Ewe/Mina,richest,297580,7,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.615245,0.0,0.0,0.0,0.0,0.001255262648854834,0.0
1.723049,Adja-Ewe/Mina,richest,216968,7,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.615245,0.0,0.0,0.0,0.0,0.001255262648854834,0.0
1.723049,Kabye/Tem,richest,161083,7,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,8.615245,0.0,0.0,0.002456468210518184,0.0,0.0,0.0
1.723049,Adja-Ewe/Mina,richest,151723,7,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.615245,0.0,0.0,0.0,0.0,0.001255262648854834,0.0
1.723049,Adja-Ewe/Mina,richest,129013,7,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.615245,0.0,0.0,0.0,0.0,0.001255262648854834,0.0
1.723049,Kabye/Tem,richest,106971,7,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,8.615245,0.0,0.0,0.002456468210518184,0.0,0.0,0.0
1.723049,Adja-Ewe/Mina,richest,119682,7,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.615245,0.0,0.0,0.0,0.0,0.001255262648854834,0.0
1.723049,Adja-Ewe/Mina,richest,140448,7,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.615245,0.0,0.0,0.0,0.0,0.001255262648854834,0.0
1.723049,Adja-Ewe/Mina,richest,144116,7,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.615245,0.0,0.0,0.0,0.0,0.001255262648854834,0.0
1.723049,Adja-Ewe/Mina,richest,144116,7,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.615245,0.0,0.0,0.0,0.0,0.001255262648854834,0.0
1.723049,Adja-Ewe/Mina,richest,160504,7,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.615245,0.0,0.0,0.0,0.0,0.001255262648854834,0.0
1.723049,Adja-Ewe/Mina,richer,27410,7,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,6.892196,0.0,0.0,0.0,0.0,0.00035869840030361086,-0.0
1.723049,Adja-Ewe/Mina,richer,75760,7,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,6.892196,0.0,0.0,0.0,0.0,0.00035869840030361086,-0.0
1.723049,Adja-Ewe/Mina,richest,230398,7,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.615245,0.0,0.0,0.0,0.0,0.001255262648854834,0.0
1.723049,Adja-Ewe/Mina,richest,230398,7,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.615245,0.0,0.0,0.0,0.0,0.001255262648854834,0.0
1.723049,Adja-Ewe/Mina,richest,242066,7,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.615245,0.0,0.0,0.0,0.0,0.001255262648854834,0.0
1.723049,Adja-Ewe/Mina,richest,233589,7,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.615245,0.0,0.0,0.0,0.0,0.001255262648854834,0.0
2.48891,Kabye/Tem,richer,31838,8,agglomération de lomé,0,0,0,1,0,0,0,0,0,1,0,4.0,9.95564,0.0,0.0,0.0017207897252149607,0.0,0.0,-0.0
2.48891,Adja-Ewe/Mina,richest,120734,8,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,12.444550000000001,0.0,0.0,0.0,0.0,0.0018132019224997578,0.0
2.48891,Kabye/Tem,richer,87305,8,agglomération de lomé,0,0,0,1,0,0,0,0,0,1,0,4.0,9.95564,0.0,0.0,0.0017207897252149607,0.0,0.0,-0.0
2.48891,Adja-Ewe/Mina,richest,294958,8,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,12.444550000000001,0.0,0.0,0.0,0.0,0.0018132019224997578,0.0
2.48891,Akposso/Akebou,richest,294958,8,agglomération de lomé,0,1,0,0,0,0,0,0,0,0,1,5.0,12.444550000000001,0.0,0.0,0.0,0.02502850385367771,0.0,0.0
2.48891,Adja-Ewe/Mina,richer,80052,8,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,9.95564,0.0,0.0,0.0,0.0,0.0005181327028422639,-0.0
2.48891,Para-Gourma/Akan,richer,91500,8,agglomération de lomé,0,0,0,0,1,0,0,0,0,1,0,4.0,9.95564,0.00580509796242751,0.0,0.0,0.0,0.0,-0.0
2.48891,Kabye/Tem,richest,233284,8,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,12.444550000000001,0.0,0.0,0.0035483194580309746,0.0,0.0,0.0
2.48891,Adja-Ewe/Mina,middle,-3392,8,agglomération de lomé,1,0,0,0,0,0,0,0,1,0,0,3.0,7.46673,0.0,-0.0,-0.0,-0.0,-0.0007769365168152298,-0.0
2.48891,Kabye/Tem,richest,147955,8,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,12.444550000000001,0.0,0.0,0.0035483194580309746,0.0,0.0,0.0
2.48891,Adja-Ewe/Mina,richer,89093,8,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,9.95564,0.0,0.0,0.0,0.0,0.0005181327028422639,-0.0
2.48891,Adja-Ewe/Mina,richer,24747,8,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,9.95564,0.0,0.0,0.0,0.0,0.0005181327028422639,-0.0
2.48891,Kabye/Tem,richest,139968,8,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,12.444550000000001,0.0,0.0,0.0035483194580309746,0.0,0.0,0.0
2.48891,Adja-Ewe/Mina,richer,84502,8,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,9.95564,0.0,0.0,0.0,0.0,0.0005181327028422639,-0.0
2.48891,Kabye/Tem,richest,127944,8,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,12.444550000000001,0.0,0.0,0.0035483194580309746,0.0,0.0,0.0
2.48891,Kabye/Tem,richer,94559,8,agglomération de lomé,0,0,0,1,0,0,0,0,0,1,0,4.0,9.95564,0.0,0.0,0.0017207897252149607,0.0,0.0,-0.0
2.48891,Adja-Ewe/Mina,richer,13781,8,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,9.95564,0.0,0.0,0.0,0.0,0.0005181327028422639,-0.0
2.48891,Kabye/Tem,richest,105741,8,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,12.444550000000001,0.0,0.0,0.0035483194580309746,0.0,0.0,0.0
2.48891,Adja-Ewe/Mina,richer,45517,8,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,9.95564,0.0,0.0,0.0,0.0,0.0005181327028422639,-0.0
2.48891,Adja-Ewe/Mina,richer,68475,8,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,9.95564,0.0,0.0,0.0,0.0,0.0005181327028422639,-0.0
2.48891,Adja-Ewe/Mina,richer,45415,8,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,9.95564,0.0,0.0,0.0,0.0,0.0005181327028422639,-0.0
2.48891,Para-Gourma/Akan,richest,110831,8,agglomération de lomé,0,0,0,0,1,0,0,0,0,0,1,5.0,12.444550000000001,0.009364691769169348,0.0,0.0,0.0,0.0,0.0
2.48891,Kabye/Tem,richest,143101,8,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,12.444550000000001,0.0,0.0,0.0035483194580309746,0.0,0.0,0.0
2.48891,Kabye/Tem,richest,194766,8,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,12.444550000000001,0.0,0.0,0.0035483194580309746,0.0,0.0,0.0
2.48891,Kabye/Tem,richest,194766,8,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,12.444550000000001,0.0,0.0,0.0035483194580309746,0.0,0.0,0.0
2.48891,Kabye/Tem,richest,108913,8,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,12.444550000000001,0.0,0.0,0.0035483194580309746,0.0,0.0,0.0
2.48891,Kabye/Tem,richer,86960,8,agglomération de lomé,0,0,0,1,0,0,0,0,0,1,0,4.0,9.95564,0.0,0.0,0.0017207897252149607,0.0,0.0,-0.0
2.48891,Kabye/Tem,richer,86960,8,agglomération de lomé,0,0,0,1,0,0,0,0,0,1,0,4.0,9.95564,0.0,0.0,0.0017207897252149607,0.0,0.0,-0.0
2.48891,Kabye/Tem,richest,153941,8,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,12.444550000000001,0.0,0.0,0.0035483194580309746,0.0,0.0,0.0
2.48891,Akposso/Akebou,richer,18428,8,agglomération de lomé,0,1,0,0,0,0,0,0,0,1,0,4.0,9.95564,0.0,0.0,0.0,0.011275602834282895,0.0,-0.0
1.170474,Para-Gourma/Akan,richest,261188,9,agglomération de lomé,0,0,0,0,1,0,0,0,0,0,1,5.0,5.8523700000000005,0.004403987381555268,0.0,0.0,0.0,0.0,0.0
1.170474,Para-Gourma/Akan,richest,304531,9,agglomération de lomé,0,0,0,0,1,0,0,0,0,0,1,5.0,5.8523700000000005,0.004403987381555268,0.0,0.0,0.0,0.0,0.0
1.170474,Kabye/Tem,richest,133686,9,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,5.8523700000000005,0.0,0.0,0.0016686885702252578,0.0,0.0,0.0
1.170474,Kabye/Tem,richest,104989,9,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,5.8523700000000005,0.0,0.0,0.0016686885702252578,0.0,0.0,0.0
1.170474,Stranger,richer,51500,9,agglomération de lomé,0,0,0,0,0,1,0,0,0,1,0,4.0,4.681896,0.0,0.0,0.0,0.0,0.0,-0.00019716638046297019
1.170474,Adja-Ewe/Mina,richer,74783,9,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,4.681896,0.0,0.0,0.0,0.0,0.00024366524190372332,-0.0
1.170474,Adja-Ewe/Mina,richer,74783,9,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,4.681896,0.0,0.0,0.0,0.0,0.00024366524190372332,-0.0
1.170474,Kabye/Tem,richest,264938,9,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,5.8523700000000005,0.0,0.0,0.0016686885702252578,0.0,0.0,0.0
1.170474,Para-Gourma/Akan,richer,74951,9,agglomération de lomé,0,0,0,0,1,0,0,0,0,1,0,4.0,4.681896,0.002729996758610949,0.0,0.0,0.0,0.0,-0.0
1.170474,Para-Gourma/Akan,richer,74951,9,agglomération de lomé,0,0,0,0,1,0,0,0,0,1,0,4.0,4.681896,0.002729996758610949,0.0,0.0,0.0,0.0,-0.0
1.170474,Para-Gourma/Akan,richer,93930,9,agglomération de lomé,0,0,0,0,1,0,0,0,0,1,0,4.0,4.681896,0.002729996758610949,0.0,0.0,0.0,0.0,-0.0
1.170474,Para-Gourma/Akan,richer,93930,9,agglomération de lomé,0,0,0,0,1,0,0,0,0,1,0,4.0,4.681896,0.002729996758610949,0.0,0.0,0.0,0.0,-0.0
1.170474,Kabye/Tem,richer,93930,9,agglomération de lomé,0,0,0,1,0,0,0,0,0,1,0,4.0,4.681896,0.0,0.0,0.0008092456669109192,0.0,0.0,-0.0
1.170474,Kabye/Tem,richest,127545,9,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,5.8523700000000005,0.0,0.0,0.0016686885702252578,0.0,0.0,0.0
1.170474,Para-Gourma/Akan,richest,143306,9,agglomération de lomé,0,0,0,0,1,0,0,0,0,0,1,5.0,5.8523700000000005,0.004403987381555268,0.0,0.0,0.0,0.0,0.0
1.170474,Para-Gourma/Akan,richest,143306,9,agglomération de lomé,0,0,0,0,1,0,0,0,0,0,1,5.0,5.8523700000000005,0.004403987381555268,0.0,0.0,0.0,0.0,0.0
1.170474,Kabye/Tem,richest,164606,9,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,5.8523700000000005,0.0,0.0,0.0016686885702252578,0.0,0.0,0.0
1.170474,Kabye/Tem,richest,145543,9,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,5.8523700000000005,0.0,0.0,0.0016686885702252578,0.0,0.0,0.0
1.170474,Kabye/Tem,richer,89523,9,agglomération de lomé,0,0,0,1,0,0,0,0,0,1,0,4.0,4.681896,0.0,0.0,0.0008092456669109192,0.0,0.0,-0.0
1.170474,Kabye/Tem,richest,105948,9,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,5.8523700000000005,0.0,0.0,0.0016686885702252578,0.0,0.0,0.0
1.170474,Para-Gourma/Akan,richer,80758,9,agglomération de lomé,0,0,0,0,1,0,0,0,0,1,0,4.0,4.681896,0.002729996758610949,0.0,0.0,0.0,0.0,-0.0
1.170474,Para-Gourma/Akan,richer,49886,9,agglomération de lomé,0,0,0,0,1,0,0,0,0,1,0,4.0,4.681896,0.002729996758610949,0.0,0.0,0.0,0.0,-0.0
1.170474,Para-Gourma/Akan,richer,50894,9,agglomération de lomé,0,0,0,0,1,0,0,0,0,1,0,4.0,4.681896,0.002729996758610949,0.0,0.0,0.0,0.0,-0.0
1.170474,Kabye/Tem,richer,50894,9,agglomération de lomé,0,0,0,1,0,0,0,0,0,1,0,4.0,4.681896,0.0,0.0,0.0008092456669109192,0.0,0.0,-0.0
1.170474,Adja-Ewe/Mina,richer,46989,9,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,4.681896,0.0,0.0,0.0,0.0,0.00024366524190372332,-0.0
1.162801,Adja-Ewe/Mina,richest,102935,10,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,5.814005,0.0,0.0,0.0,0.0,0.0008471150056388703,0.0
1.162801,Adja-Ewe/Mina,richer,9885,10,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,4.651204,0.0,0.0,0.0,0.0,0.00024206790321774888,-0.0
1.162801,Adja-Ewe/Mina,richest,209238,10,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,5.814005,0.0,0.0,0.0,0.0,0.0008471150056388703,0.0
1.162801,Kabye/Tem,richest,119017,10,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,5.814005,0.0,0.0,0.0016577495426182043,0.0,0.0,0.0
1.162801,Adja-Ewe/Mina,richest,168007,10,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,5.814005,0.0,0.0,0.0,0.0,0.0008471150056388703,0.0
1.162801,Adja-Ewe/Mina,richer,54428,10,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,4.651204,0.0,0.0,0.0,0.0,0.00024206790321774888,-0.0
1.162801,Adja-Ewe/Mina,richer,54428,10,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,4.651204,0.0,0.0,0.0,0.0,0.00024206790321774888,-0.0
1.162801,Adja-Ewe/Mina,richest,366921,10,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,5.814005,0.0,0.0,0.0,0.0,0.0008471150056388703,0.0
1.162801,Akposso/Akebou,richest,129159,10,agglomération de lomé,0,1,0,0,0,0,0,0,0,0,1,5.0,5.814005,0.0,0.0,0.0,0.011693138486148672,0.0,0.0
1.162801,Stranger,richest,366892,10,agglomération de lomé,0,0,0,0,0,1,0,0,0,0,1,5.0,5.814005,0.0,0.0,0.0,0.0,0.0,0.00561287056340231
1.162801,Kabye/Tem,richest,122551,10,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,5.814005,0.0,0.0,0.0016577495426182043,0.0,0.0,0.0
1.162801,Adja-Ewe/Mina,richest,166683,10,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,5.814005,0.0,0.0,0.0,0.0,0.0008471150056388703,0.0
1.162801,Kabye/Tem,richest,144810,10,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,5.814005,0.0,0.0,0.0016577495426182043,0.0,0.0,0.0
1.162801,Kabye/Tem,richest,391237,10,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,5.814005,0.0,0.0,0.0016577495426182043,0.0,0.0,0.0
1.162801,Adja-Ewe/Mina,richest,391237,10,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,5.814005,0.0,0.0,0.0,0.0,0.0008471150056388703,0.0
1.162801,Adja-Ewe/Mina,richest,262029,10,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,5.814005,0.0,0.0,0.0,0.0,0.0008471150056388703,0.0
1.162801,Para-Gourma/Akan,richest,126932,10,agglomération de lomé,0,0,0,0,1,0,0,0,0,0,1,5.0,5.814005,0.004375117201458423,0.0,0.0,0.0,0.0,0.0
1.162801,Adja-Ewe/Mina,richest,150226,10,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,5.814005,0.0,0.0,0.0,0.0,0.0008471150056388703,0.0
1.162801,Adja-Ewe/Mina,richest,150226,10,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,5.814005,0.0,0.0,0.0,0.0,0.0008471150056388703,0.0
1.162801,Adja-Ewe/Mina,richest,276333,10,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,5.814005,0.0,0.0,0.0,0.0,0.0008471150056388703,0.0
1.162801,Adja-Ewe/Mina,richest,276333,10,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,5.814005,0.0,0.0,0.0,0.0,0.0008471150056388703,0.0
1.162801,Adja-Ewe/Mina,richest,276333,10,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,5.814005,0.0,0.0,0.0,0.0,0.0008471150056388703,0.0
1.162801,Adja-Ewe/Mina,richer,90795,10,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,4.651204,0.0,0.0,0.0,0.0,0.00024206790321774888,-0.0
1.162801,Adja-Ewe/Mina,richer,90795,10,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,4.651204,0.0,0.0,0.0,0.0,0.00024206790321774888,-0.0
1.162801,Adja-Ewe/Mina,richest,184159,10,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,5.814005,0.0,0.0,0.0,0.0,0.0008471150056388703,0.0
1.162801,Adja-Ewe/Mina,richest,184159,10,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,5.814005,0.0,0.0,0.0,0.0,0.0008471150056388703,0.0
1.773208,Para-Gourma/Akan,richer,97860,11,agglomération de lomé,0,0,0,0,1,0,0,0,0,1,0,4.0,7.092832,0.0041358048895943035,0.0,0.0,0.0,0.0,-0.0
1.773208,Kabye/Tem,richest,178777,11,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,8.86604,0.0,0.0,0.0025279774879510258,0.0,0.0,0.0
1.773208,Akposso/Akebou,richest,142404,11,agglomération de lomé,0,1,0,0,0,0,0,0,0,0,1,5.0,8.86604,0.0,0.0,0.0,0.017831397383341357,0.0,0.0
1.773208,Kabye/Tem,richest,142404,11,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,8.86604,0.0,0.0,0.0025279774879510258,0.0,0.0,0.0
1.773208,Kabye/Tem,richest,153835,11,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,8.86604,0.0,0.0,0.0025279774879510258,0.0,0.0,0.0
1.773208,Adja-Ewe/Mina,richest,194740,11,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.86604,0.0,0.0,0.0,0.0,0.0012918041048458763,0.0
1.773208,Kabye/Tem,richest,219895,11,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,8.86604,0.0,0.0,0.0025279774879510258,0.0,0.0,0.0
1.773208,Adja-Ewe/Mina,richer,21444,11,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,7.092832,0.0,0.0,0.0,0.0,0.00036914032799158073,-0.0
1.773208,Adja-Ewe/Mina,richer,21444,11,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,7.092832,0.0,0.0,0.0,0.0,0.00036914032799158073,-0.0
1.773208,Kabye/Tem,richest,355307,11,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,8.86604,0.0,0.0,0.0025279774879510258,0.0,0.0,0.0
1.773208,Adja-Ewe/Mina,richest,205576,11,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.86604,0.0,0.0,0.0,0.0,0.0012918041048458763,0.0
1.773208,Kabye/Tem,richest,232123,11,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,8.86604,0.0,0.0,0.0025279774879510258,0.0,0.0,0.0
1.773208,Akposso/Akebou,richer,23844,11,agglomération de lomé,0,1,0,0,0,0,0,0,0,1,0,4.0,7.092832,0.0,0.0,0.0,0.008033231073270267,0.0,-0.0
1.773208,Adja-Ewe/Mina,richer,55031,11,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,7.092832,0.0,0.0,0.0,0.0,0.00036914032799158073,-0.0
1.773208,Adja-Ewe/Mina,richest,102094,11,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.86604,0.0,0.0,0.0,0.0,0.0012918041048458763,0.0
1.773208,Stranger,richest,102094,11,agglomération de lomé,0,0,0,0,0,1,0,0,0,0,1,5.0,8.86604,0.0,0.0,0.0,0.0,0.0,0.00855932097236714
1.773208,Adja-Ewe/Mina,middle,-7780,11,agglomération de lomé,1,0,0,0,0,0,0,0,1,0,0,3.0,5.319623999999999,0.0,-0.0,-0.0,-0.0,-0.000553523448862715,-0.0
1.773208,Kabye/Tem,richest,114329,11,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,8.86604,0.0,0.0,0.0025279774879510258,0.0,0.0,0.0
1.773208,Kabye/Tem,richest,105099,11,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,8.86604,0.0,0.0,0.0025279774879510258,0.0,0.0,0.0
1.773208,Kabye/Tem,richest,105099,11,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,8.86604,0.0,0.0,0.0025279774879510258,0.0,0.0,0.0
1.773208,Adja-Ewe/Mina,richest,326108,11,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.86604,0.0,0.0,0.0,0.0,0.0012918041048458763,0.0
1.773208,Ana-Ife,richest,326108,11,agglomération de lomé,0,0,1,0,0,0,0,0,0,0,1,5.0,8.86604,0.0,0.021219202379587503,0.0,0.0,0.0,0.0
1.773208,Kabye/Tem,richest,109066,11,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,8.86604,0.0,0.0,0.0025279774879510258,0.0,0.0,0.0
1.773208,Kabye/Tem,richer,80882,11,agglomération de lomé,0,0,0,1,0,0,0,0,0,1,0,4.0,7.092832,0.0,0.0,0.001225965626346059,0.0,0.0,-0.0
1.773208,Kabye/Tem,richer,22121,11,agglomération de lomé,0,0,0,1,0,0,0,0,0,1,0,4.0,7.092832,0.0,0.0,0.001225965626346059,0.0,0.0,-0.0
1.773208,Kabye/Tem,richer,22121,11,agglomération de lomé,0,0,0,1,0,0,0,0,0,1,0,4.0,7.092832,0.0,0.0,0.001225965626346059,0.0,0.0,-0.0
1.773208,Adja-Ewe/Mina,richest,109607,11,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.86604,0.0,0.0,0.0,0.0,0.0012918041048458763,0.0
1.773208,Adja-Ewe/Mina,richest,109607,11,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.86604,0.0,0.0,0.0,0.0,0.0012918041048458763,0.0
1.773208,Kabye/Tem,richest,127396,11,agglomération de lomé,0,0,0,1,0,0,0,0,0,0,1,5.0,8.86604,0.0,0.0,0.0025279774879510258,0.0,0.0,0.0
1.773208,Para-Gourma/Akan,richest,122473,11,agglomération de lomé,0,0,0,0,1,0,0,0,0,0,1,5.0,8.86604,0.0066718147151263955,0.0,0.0,0.0,0.0,0.0
1.773208,Adja-Ewe/Mina,richest,169335,11,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,8.86604,0.0,0.0,0.0,0.0,0.0012918041048458763,0.0
1.457022,Stranger,richest,126569,12,agglomération de lomé,0,0,0,0,0,1,0,0,0,0,1,5.0,7.28511,0.0,0.0,0.0,0.0,0.0,0.007033082955750435
1.457022,Stranger,richest,126569,12,agglomération de lomé,0,0,0,0,0,1,0,0,0,0,1,5.0,7.28511,0.0,0.0,0.0,0.0,0.0,0.007033082955750435
1.457022,Adja-Ewe/Mina,richest,134898,12,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,7.28511,0.0,0.0,0.0,0.0,0.001061458667257732,0.0
1.457022,Adja-Ewe/Mina,richest,378472,12,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,7.28511,0.0,0.0,0.0,0.0,0.001061458667257732,0.0
1.457022,Adja-Ewe/Mina,richest,378472,12,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,7.28511,0.0,0.0,0.0,0.0,0.001061458667257732,0.0
1.457022,Adja-Ewe/Mina,richest,378472,12,agglomération de lomé,1,0,0,0,0,0,0,0,0,0,1,5.0,7.28511,0.0,0.0,0.0,0.0,0.001061458667257732,0.0
1.457022,Adja-Ewe/Mina,richer,95275,12,agglomération de lomé,1,0,0,0,0,0,0,0,0,1,0,4.0,5.828088,0.0,0.0,0.0,0.0,0.00030331781661877737,-0.0
