sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Etrangers(Non Congolais),ethnicity_Kongo,ethnicity_Mbetis,ethnicity_Mbosi,ethnicity_Sangha-Likouala,ethnicity_Tekes,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3,IF_4,IF_5
0.9801658342458079,Kongo,poorest,-0.9203932756053486,182.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9801658342458079,-0.0,-0.0,-0.0,-0.000354320718046149,-0.0,-0.0
0.9801658342458079,Kongo,poorest,-0.7368274550380967,182.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9801658342458079,-0.0,-0.0,-0.0,-0.000354320718046149,-0.0,-0.0
0.9801658342458079,Kongo,poorest,-0.7898090028308404,182.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9801658342458079,-0.0,-0.0,-0.0,-0.000354320718046149,-0.0,-0.0
0.9801658342458079,Kongo,poorer,0.2473132172352932,182.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,1.9603316684916159,-0.0,-0.0,-0.0,-0.00019540673846306738,-0.0,-0.0
0.9801658342458079,Kongo,poorer,0.12047836046485705,182.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,1.9603316684916159,-0.0,-0.0,-0.0,-0.00019540673846306738,-0.0,-0.0
0.9801658342458079,Tekes,middle,0.4854840059626182,182.0,2.0,0,0,0,0,0,1,0,0,1,0,0,3.0,2.940497502737424,0.0,0.0,-7.599014777109709e-06,-0.0,-0.0,-0.0
0.9801658342458079,Kongo,poorest,-0.7536276051111696,182.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9801658342458079,-0.0,-0.0,-0.0,-0.000354320718046149,-0.0,-0.0
0.9801658342458079,Kongo,poorer,-0.3957170044756081,182.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,1.9603316684916159,-0.0,-0.0,-0.0,-0.00019540673846306738,-0.0,-0.0
0.9801658342458079,Kongo,poorest,-0.8275040402126972,182.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9801658342458079,-0.0,-0.0,-0.0,-0.000354320718046149,-0.0,-0.0
0.9801658342458079,Kongo,poorer,-0.36363781527909905,182.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,1.9603316684916159,-0.0,-0.0,-0.0,-0.00019540673846306738,-0.0,-0.0
0.9801658342458079,Kongo,poorer,0.03787050215847565,182.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,1.9603316684916159,-0.0,-0.0,-0.0,-0.00019540673846306738,-0.0,-0.0
0.9801658342458079,Kongo,poorer,-0.22728175089735497,182.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,1.9603316684916159,-0.0,-0.0,-0.0,-0.00019540673846306738,-0.0,-0.0
0.9801658342458079,Kongo,poorest,-0.7738068222334893,182.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9801658342458079,-0.0,-0.0,-0.0,-0.000354320718046149,-0.0,-0.0
0.5402133499097416,Kongo,poorest,-0.6080809171758877,183.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.5402133499097416,-0.0,-0.0,-0.0,-0.00019528203835569857,-0.0,-0.0
0.5402133499097416,Kongo,poorest,-0.9797798804783018,183.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.5402133499097416,-0.0,-0.0,-0.0,-0.00019528203835569857,-0.0,-0.0
0.5402133499097416,Kongo,poorer,-0.22160066238668596,183.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,1.0804266998194831,-0.0,-0.0,-0.0,-0.00010769741720419679,-0.0,-0.0
0.5402133499097416,Kongo,poorest,-0.5699851546443515,183.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.5402133499097416,-0.0,-0.0,-0.0,-0.00019528203835569857,-0.0,-0.0
0.5402133499097416,Kongo,poorest,-1.095247971002834,183.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.5402133499097416,-0.0,-0.0,-0.0,-0.00019528203835569857,-0.0,-0.0
0.5402133499097416,Kongo,poorest,-0.9471213750458882,183.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.5402133499097416,-0.0,-0.0,-0.0,-0.00019528203835569857,-0.0,-0.0
0.5402133499097416,Kongo,poorest,-0.9818301660054907,183.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.5402133499097416,-0.0,-0.0,-0.0,-0.00019528203835569857,-0.0,-0.0
0.5402133499097416,Kongo,poorest,-1.0222929994353374,183.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.5402133499097416,-0.0,-0.0,-0.0,-0.00019528203835569857,-0.0,-0.0
0.5402133499097416,Kongo,poorest,-1.103374353988633,183.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.5402133499097416,-0.0,-0.0,-0.0,-0.00019528203835569857,-0.0,-0.0
0.5402133499097416,Kongo,poorest,-1.0225460585558455,183.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.5402133499097416,-0.0,-0.0,-0.0,-0.00019528203835569857,-0.0,-0.0
0.5402133499097416,Kongo,poorest,-0.8631899490024815,183.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.5402133499097416,-0.0,-0.0,-0.0,-0.00019528203835569857,-0.0,-0.0
0.5402133499097416,Kongo,poorest,-0.5981145336135759,183.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.5402133499097416,-0.0,-0.0,-0.0,-0.00019528203835569857,-0.0,-0.0
0.5402133499097416,Kongo,poorest,-0.5981145336135759,183.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.5402133499097416,-0.0,-0.0,-0.0,-0.00019528203835569857,-0.0,-0.0
0.5402133499097416,Kongo,poorest,-1.1262177769617325,183.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.5402133499097416,-0.0,-0.0,-0.0,-0.00019528203835569857,-0.0,-0.0
0.5402133499097416,Kongo,poorest,-1.0255445784914328,183.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.5402133499097416,-0.0,-0.0,-0.0,-0.00019528203835569857,-0.0,-0.0
0.5402133499097416,Kongo,poorest,-0.998343134228102,183.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.5402133499097416,-0.0,-0.0,-0.0,-0.00019528203835569857,-0.0,-0.0
0.5402133499097416,Kongo,poorest,-0.998343134228102,183.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.5402133499097416,-0.0,-0.0,-0.0,-0.00019528203835569857,-0.0,-0.0
0.5402133499097416,Kongo,poorer,-0.092773183042895,183.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,1.0804266998194831,-0.0,-0.0,-0.0,-0.00010769741720419679,-0.0,-0.0
0.5402133499097416,Kongo,poorest,-0.8874859869390277,183.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.5402133499097416,-0.0,-0.0,-0.0,-0.00019528203835569857,-0.0,-0.0
0.5402133499097416,Kongo,poorest,-0.8874859869390277,183.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.5402133499097416,-0.0,-0.0,-0.0,-0.00019528203835569857,-0.0,-0.0
0.5402133499097416,Kongo,poorest,-0.5423716140478742,183.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.5402133499097416,-0.0,-0.0,-0.0,-0.00019528203835569857,-0.0,-0.0
0.8660923762944042,Mbosi,poorest,-0.7652721442562608,184.0,2.0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.8660923762944042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0015621593352780601
0.8660923762944042,Tekes,poorer,-0.46015244078369477,184.0,2.0,0,0,0,0,0,1,0,1,0,0,0,2.0,1.7321847525888083,-0.0,-0.0,-0.0005830143791449771,-0.0,-0.0,-0.0
0.8660923762944042,Tekes,poorest,-0.9089278042419318,184.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.8660923762944042,-0.0,-0.0,-0.0011593141304832553,-0.0,-0.0,-0.0
0.8660923762944042,Tekes,poorest,-0.8811937584576188,184.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.8660923762944042,-0.0,-0.0,-0.0011593141304832553,-0.0,-0.0,-0.0
0.8660923762944042,Tekes,poorer,-0.46278065276007924,184.0,2.0,0,0,0,0,0,1,0,1,0,0,0,2.0,1.7321847525888083,-0.0,-0.0,-0.0005830143791449771,-0.0,-0.0,-0.0
0.8660923762944042,Tekes,poorest,-0.9432770328913687,184.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.8660923762944042,-0.0,-0.0,-0.0011593141304832553,-0.0,-0.0,-0.0
0.8660923762944042,Tekes,poorest,-1.0021898852918434,184.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.8660923762944042,-0.0,-0.0,-0.0011593141304832553,-0.0,-0.0,-0.0
0.5649252874591858,Tekes,poorest,-0.9020180636578035,185.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.5649252874591858,-0.0,-0.0,-0.0007561847746782671,-0.0,-0.0,-0.0
0.5649252874591858,Tekes,poorest,-0.7543142118949021,185.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.5649252874591858,-0.0,-0.0,-0.0007561847746782671,-0.0,-0.0,-0.0
0.5649252874591858,Tekes,poorest,-0.8223888588926792,185.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.5649252874591858,-0.0,-0.0,-0.0007561847746782671,-0.0,-0.0,-0.0
0.5649252874591858,Tekes,poorest,-0.9156358916543774,185.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.5649252874591858,-0.0,-0.0,-0.0007561847746782671,-0.0,-0.0,-0.0
0.5649252874591858,Tekes,poorest,-0.9628926398760842,185.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.5649252874591858,-0.0,-0.0,-0.0007561847746782671,-0.0,-0.0,-0.0
0.5649252874591858,Tekes,poorest,-0.6107964588793453,185.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.5649252874591858,-0.0,-0.0,-0.0007561847746782671,-0.0,-0.0,-0.0
0.5649252874591858,Tekes,poorest,-0.6107964588793453,185.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.5649252874591858,-0.0,-0.0,-0.0007561847746782671,-0.0,-0.0,-0.0
0.9765798616814939,Tekes,poorest,-0.6480072513673888,186.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.9765798616814939,-0.0,-0.0,-0.001307207942456119,-0.0,-0.0,-0.0
0.9765798616814939,Tekes,poorest,-0.8398736872258226,186.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.9765798616814939,-0.0,-0.0,-0.001307207942456119,-0.0,-0.0,-0.0
0.9765798616814939,Tekes,poorest,-0.7071643512902192,186.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.9765798616814939,-0.0,-0.0,-0.001307207942456119,-0.0,-0.0,-0.0
0.9765798616814939,Tekes,poorer,-0.39904121932562503,186.0,2.0,0,0,0,0,0,1,0,1,0,0,0,2.0,1.9531597233629878,-0.0,-0.0,-0.000657389577979827,-0.0,-0.0,-0.0
0.9765798616814939,Tekes,poorest,-0.718151557395028,186.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.9765798616814939,-0.0,-0.0,-0.001307207942456119,-0.0,-0.0,-0.0
0.9765798616814939,Tekes,poorest,-0.6456030181962267,186.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.9765798616814939,-0.0,-0.0,-0.001307207942456119,-0.0,-0.0,-0.0
0.9765798616814939,Tekes,poorest,-0.6456030181962267,186.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.9765798616814939,-0.0,-0.0,-0.001307207942456119,-0.0,-0.0,-0.0
0.9765798616814939,Tekes,poorest,-0.718267263631093,186.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.9765798616814939,-0.0,-0.0,-0.001307207942456119,-0.0,-0.0,-0.0
0.9765798616814939,Tekes,poorest,-0.6355491047987845,186.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.9765798616814939,-0.0,-0.0,-0.001307207942456119,-0.0,-0.0,-0.0
0.9765798616814939,Tekes,poorest,-0.6420092939954676,186.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.9765798616814939,-0.0,-0.0,-0.001307207942456119,-0.0,-0.0,-0.0
0.9765798616814939,Tekes,poorer,-0.40211753826339125,186.0,2.0,0,0,0,0,0,1,0,1,0,0,0,2.0,1.9531597233629878,-0.0,-0.0,-0.000657389577979827,-0.0,-0.0,-0.0
0.9765798616814939,Tekes,poorest,-0.6516284562900112,186.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.9765798616814939,-0.0,-0.0,-0.001307207942456119,-0.0,-0.0,-0.0
0.9765798616814939,Tekes,poorest,-0.6516284562900112,186.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.9765798616814939,-0.0,-0.0,-0.001307207942456119,-0.0,-0.0,-0.0
0.9765798616814939,Tekes,poorest,-0.5585925023148567,186.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.9765798616814939,-0.0,-0.0,-0.001307207942456119,-0.0,-0.0,-0.0
0.9765798616814939,Tekes,poorer,-0.015764440456030204,186.0,2.0,0,0,0,0,0,1,0,1,0,0,0,2.0,1.9531597233629878,-0.0,-0.0,-0.000657389577979827,-0.0,-0.0,-0.0
0.9765798616814939,Kongo,poorest,-0.5687758110875043,186.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9765798616814939,-0.0,-0.0,-0.0,-0.000353024422736224,-0.0,-0.0
1.6336097237430134,Tekes,poorest,-0.8360637041336223,187.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.6336097237430134,-0.0,-0.0,-0.0021866799527009745,-0.0,-0.0,-0.0
1.6336097237430134,Tekes,poorer,-0.4781586677858942,187.0,2.0,0,0,0,0,0,1,0,1,0,0,0,2.0,3.2672194474860268,-0.0,-0.0,-0.0010996724886647455,-0.0,-0.0,-0.0
1.6336097237430134,Tekes,poorer,-0.5016464503408017,187.0,2.0,0,0,0,0,0,1,0,1,0,0,0,2.0,3.2672194474860268,-0.0,-0.0,-0.0010996724886647455,-0.0,-0.0,-0.0
1.6336097237430134,Kongo,poorest,-0.5414184952916349,187.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.6336097237430134,-0.0,-0.0,-0.0,-0.0005905345300769151,-0.0,-0.0
1.6336097237430134,Tekes,poorest,-1.0438971450453876,187.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.6336097237430134,-0.0,-0.0,-0.0021866799527009745,-0.0,-0.0,-0.0
1.6336097237430134,Tekes,poorer,-0.05307382808846167,187.0,2.0,0,0,0,0,0,1,0,1,0,0,0,2.0,3.2672194474860268,-0.0,-0.0,-0.0010996724886647455,-0.0,-0.0,-0.0
1.6336097237430134,Tekes,poorest,-0.8938101908661612,187.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.6336097237430134,-0.0,-0.0,-0.0021866799527009745,-0.0,-0.0,-0.0
1.6336097237430134,Tekes,poorer,-0.05867094469701606,187.0,2.0,0,0,0,0,0,1,0,1,0,0,0,2.0,3.2672194474860268,-0.0,-0.0,-0.0010996724886647455,-0.0,-0.0,-0.0
1.6336097237430134,Tekes,poorer,-0.48071961586528195,187.0,2.0,0,0,0,0,0,1,0,1,0,0,0,2.0,3.2672194474860268,-0.0,-0.0,-0.0010996724886647455,-0.0,-0.0,-0.0
1.6336097237430134,Tekes,poorest,-0.7543653367014919,187.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.6336097237430134,-0.0,-0.0,-0.0021866799527009745,-0.0,-0.0,-0.0
1.6336097237430134,Kongo,poorest,-0.8092749681493892,187.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,1.6336097237430134,-0.0,-0.0,-0.0,-0.0005905345300769151,-0.0,-0.0
1.6336097237430134,Tekes,poorest,-0.7096682952983127,187.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.6336097237430134,-0.0,-0.0,-0.0021866799527009745,-0.0,-0.0,-0.0
1.2452120579930868,Tekes,poorer,-0.06146384875876776,188.0,2.0,0,0,0,0,0,1,0,1,0,0,0,2.0,2.4904241159861735,-0.0,-0.0,-0.0008382206734122125,-0.0,-0.0,-0.0
1.2452120579930868,Mbosi,poorer,0.21460138455545552,188.0,2.0,0,0,0,1,0,0,0,1,0,0,0,2.0,2.4904241159861735,-0.0,-0.0,-0.0,-0.0,-0.0,-0.001307402184373308
1.2452120579930868,Tekes,poorer,-0.18263982301133208,188.0,2.0,0,0,0,0,0,1,0,1,0,0,0,2.0,2.4904241159861735,-0.0,-0.0,-0.0008382206734122125,-0.0,-0.0,-0.0
1.2452120579930868,Tekes,poorer,0.1588451111686312,188.0,2.0,0,0,0,0,0,1,0,1,0,0,0,2.0,2.4904241159861735,-0.0,-0.0,-0.0008382206734122125,-0.0,-0.0,-0.0
1.2452120579930868,Tekes,poorest,-0.6758213522980686,188.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.2452120579930868,-0.0,-0.0,-0.0016667874857136614,-0.0,-0.0,-0.0
1.2452120579930868,Tekes,poorest,-0.5395123467542596,188.0,2.0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.2452120579930868,-0.0,-0.0,-0.0016667874857136614,-0.0,-0.0,-0.0
0.9450772854982205,Kongo,poorest,-0.8368479431313622,189.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9450772854982205,-0.0,-0.0,-0.0,-0.0003416365381318299,-0.0,-0.0
0.9450772854982205,Kongo,poorer,-0.025927809827591797,189.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,1.890154570996441,-0.0,-0.0,-0.0,-0.00018841145396261932,-0.0,-0.0
0.9450772854982205,Kongo,poorest,-0.7776076446581393,189.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9450772854982205,-0.0,-0.0,-0.0,-0.0003416365381318299,-0.0,-0.0
0.9450772854982205,Kongo,poorest,-0.8516471037706976,189.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9450772854982205,-0.0,-0.0,-0.0,-0.0003416365381318299,-0.0,-0.0
0.9450772854982205,Kongo,poorest,-0.8784546680918731,189.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9450772854982205,-0.0,-0.0,-0.0,-0.0003416365381318299,-0.0,-0.0
0.9450772854982205,Kongo,poorest,-0.7817977592666363,189.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9450772854982205,-0.0,-0.0,-0.0,-0.0003416365381318299,-0.0,-0.0
0.9450772854982205,Kongo,poorest,-0.6885689128029248,189.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9450772854982205,-0.0,-0.0,-0.0,-0.0003416365381318299,-0.0,-0.0
0.9450772854982205,Kongo,poorest,-0.8435167924960549,189.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9450772854982205,-0.0,-0.0,-0.0,-0.0003416365381318299,-0.0,-0.0
0.9450772854982205,Kongo,poorer,-0.3485930076118662,189.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,1.890154570996441,-0.0,-0.0,-0.0,-0.00018841145396261932,-0.0,-0.0
0.9450772854982205,Kongo,poorest,-0.8042357993826807,189.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9450772854982205,-0.0,-0.0,-0.0,-0.0003416365381318299,-0.0,-0.0
0.9450772854982205,Kongo,poorest,-0.6152685699080068,189.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9450772854982205,-0.0,-0.0,-0.0,-0.0003416365381318299,-0.0,-0.0
0.9450772854982205,Kongo,poorest,-0.8163050845670892,189.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9450772854982205,-0.0,-0.0,-0.0,-0.0003416365381318299,-0.0,-0.0
0.9309164256372048,Kongo,poorest,-0.888874983894284,190.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9309164256372048,-0.0,-0.0,-0.0,-0.0003365175206566221,-0.0,-0.0
0.9309164256372048,Kongo,poorest,-1.0051011458548995,190.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9309164256372048,-0.0,-0.0,-0.0,-0.0003365175206566221,-0.0,-0.0
0.9309164256372048,Kongo,poorest,-0.6211724017889609,190.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9309164256372048,-0.0,-0.0,-0.0,-0.0003365175206566221,-0.0,-0.0
0.9309164256372048,Kongo,poorest,-0.7176803194810704,190.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9309164256372048,-0.0,-0.0,-0.0,-0.0003365175206566221,-0.0,-0.0
0.9309164256372048,Kongo,poorer,0.07821080985733464,190.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,1.8618328512744096,-0.0,-0.0,-0.0,-0.00018558833225954262,-0.0,-0.0
0.9309164256372048,Kongo,poorest,-1.0018154592790518,190.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9309164256372048,-0.0,-0.0,-0.0,-0.0003365175206566221,-0.0,-0.0
0.9309164256372048,Kongo,poorest,-0.811530894217376,190.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9309164256372048,-0.0,-0.0,-0.0,-0.0003365175206566221,-0.0,-0.0
0.9309164256372048,Kongo,poorest,-0.9793405769427634,190.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9309164256372048,-0.0,-0.0,-0.0,-0.0003365175206566221,-0.0,-0.0
0.9309164256372048,Kongo,poorest,-1.1562737055812926,190.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9309164256372048,-0.0,-0.0,-0.0,-0.0003365175206566221,-0.0,-0.0
0.9309164256372048,Kongo,poorest,-0.9369014636237836,190.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9309164256372048,-0.0,-0.0,-0.0,-0.0003365175206566221,-0.0,-0.0
0.9309164256372048,Kongo,poorest,-0.7268552840921986,190.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.9309164256372048,-0.0,-0.0,-0.0,-0.0003365175206566221,-0.0,-0.0
0.4385733488364082,Kongo,poorer,-0.1831937363921553,191.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,0.8771466976728164,-0.0,-0.0,-0.0,-8.743437557062979e-05,-0.0,-0.0
0.4385733488364082,Kongo,poorer,0.1119734842918838,191.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,0.8771466976728164,-0.0,-0.0,-0.0,-8.743437557062979e-05,-0.0,-0.0
0.4385733488364082,Kongo,poorest,-0.5979159933770726,191.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.4385733488364082,-0.0,-0.0,-0.0,-0.00015854013519578557,-0.0,-0.0
0.4385733488364082,Kongo,poorer,0.06565511891034659,191.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,0.8771466976728164,-0.0,-0.0,-0.0,-8.743437557062979e-05,-0.0,-0.0
0.4385733488364082,Kongo,poorer,0.06565511891034659,191.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,0.8771466976728164,-0.0,-0.0,-0.0,-8.743437557062979e-05,-0.0,-0.0
0.4385733488364082,Kongo,poorest,-0.7927189357266267,191.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.4385733488364082,-0.0,-0.0,-0.0,-0.00015854013519578557,-0.0,-0.0
0.4385733488364082,Kongo,poorer,0.08991343701401722,191.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,0.8771466976728164,-0.0,-0.0,-0.0,-8.743437557062979e-05,-0.0,-0.0
0.4385733488364082,Kongo,poorer,0.08991343701401722,191.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,0.8771466976728164,-0.0,-0.0,-0.0,-8.743437557062979e-05,-0.0,-0.0
0.4385733488364082,Kongo,poorer,-0.16197309758334277,191.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,0.8771466976728164,-0.0,-0.0,-0.0,-8.743437557062979e-05,-0.0,-0.0
0.4385733488364082,Kongo,poorer,0.426620798030921,191.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,0.8771466976728164,-0.0,-0.0,-0.0,-8.743437557062979e-05,-0.0,-0.0
0.4385733488364082,Kongo,poorest,-1.0164022486208206,191.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.4385733488364082,-0.0,-0.0,-0.0,-0.00015854013519578557,-0.0,-0.0
0.4385733488364082,Kongo,poorest,-0.6672571044365585,191.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.4385733488364082,-0.0,-0.0,-0.0,-0.00015854013519578557,-0.0,-0.0
0.4385733488364082,Kongo,poorest,-0.634241228667951,191.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.4385733488364082,-0.0,-0.0,-0.0,-0.00015854013519578557,-0.0,-0.0
0.4385733488364082,Kongo,poorer,-0.46974308745571897,191.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,0.8771466976728164,-0.0,-0.0,-0.0,-8.743437557062979e-05,-0.0,-0.0
0.4385733488364082,Kongo,poorer,-0.4147373822392454,191.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,0.8771466976728164,-0.0,-0.0,-0.0,-8.743437557062979e-05,-0.0,-0.0
0.4385733488364082,Kongo,poorer,-0.4147373822392454,191.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,0.8771466976728164,-0.0,-0.0,-0.0,-8.743437557062979e-05,-0.0,-0.0
0.4385733488364082,Kongo,poorest,-0.7917427507059943,191.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.4385733488364082,-0.0,-0.0,-0.0,-0.00015854013519578557,-0.0,-0.0
0.4385733488364082,Kongo,poorest,-0.7917427507059943,191.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.4385733488364082,-0.0,-0.0,-0.0,-0.00015854013519578557,-0.0,-0.0
0.4385733488364082,Kongo,poorest,-0.6541169754750287,191.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.4385733488364082,-0.0,-0.0,-0.0,-0.00015854013519578557,-0.0,-0.0
0.8242352554732382,Kongo,poorer,-0.48443427321006416,192.0,2.0,0,1,0,0,0,0,0,1,0,0,0,2.0,1.6484705109464763,-0.0,-0.0,-0.0,-0.0001643202786416521,-0.0,-0.0
0.8242352554732382,Kongo,poorest,-1.0878329739890038,192.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.8242352554732382,-0.0,-0.0,-0.0,-0.00029795328234731095,-0.0,-0.0
0.8242352554732382,Kongo,poorest,-1.010055864624976,192.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.8242352554732382,-0.0,-0.0,-0.0,-0.00029795328234731095,-0.0,-0.0
0.8242352554732382,Kongo,poorest,-1.0120306214297263,192.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.8242352554732382,-0.0,-0.0,-0.0,-0.00029795328234731095,-0.0,-0.0
0.8242352554732382,Kongo,poorest,-0.9737177173234848,192.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.8242352554732382,-0.0,-0.0,-0.0,-0.00029795328234731095,-0.0,-0.0
