sampling_weight_women,ethnicity,wealth_index,wealth_score,PSU,stratum,ethnicity_Amerindian,ethnicity_Black,ethnicity_East Indian,ethnicity_Mixed Race,wealth_poorest,wealth_poorer,wealth_middle,wealth_richer,wealth_richest,q_rank,wy,IF_0,IF_1,IF_2,IF_3
0.14534,Mixed Race,poorest,-1.4206300373018892,9.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.14534,-0.0,-0.00027603093627939795,-0.0,-0.0
0.14534,Mixed Race,poorest,-1.4206300373018892,9.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.14534,-0.0,-0.00027603093627939795,-0.0,-0.0
0.086411,Amerindian,poorest,-2.3573820998745187,10.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.086411,-6.601006022840226e-05,-0.0,-0.0,-0.0
0.086411,Amerindian,poorest,-2.3573820998745187,10.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.086411,-6.601006022840226e-05,-0.0,-0.0,-0.0
0.086411,Amerindian,poorest,-2.3573820998745187,10.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.086411,-6.601006022840226e-05,-0.0,-0.0,-0.0
0.086411,Amerindian,poorest,-2.3573820998745187,10.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.086411,-6.601006022840226e-05,-0.0,-0.0,-0.0
0.086411,Mixed Race,poorest,-2.420472595543629,10.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.086411,-0.0,-0.00016411248957505888,-0.0,-0.0
0.086411,Amerindian,poorest,-1.6462931617538323,10.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.086411,-6.601006022840226e-05,-0.0,-0.0,-0.0
0.086411,Amerindian,poorest,-1.6462931617538323,10.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.086411,-6.601006022840226e-05,-0.0,-0.0,-0.0
0.086411,Amerindian,poorest,-1.6462931617538323,10.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.086411,-6.601006022840226e-05,-0.0,-0.0,-0.0
0.086411,Amerindian,poorest,-1.353447765183716,10.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.086411,-6.601006022840226e-05,-0.0,-0.0,-0.0
0.09828,Mixed Race,poorest,-0.8305272643841021,10.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.09828,-0.0,-0.00018665419304760722,-0.0,-0.0
0.09828,Mixed Race,poorest,-0.8909369423806492,10.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.09828,-0.0,-0.00018665419304760722,-0.0,-0.0
0.09828,Amerindian,poorest,-1.3921824661000088,10.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.09828,-7.507688511008291e-05,-0.0,-0.0,-0.0
0.09828,Amerindian,poorest,-1.9061792001629567,10.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.09828,-7.507688511008291e-05,-0.0,-0.0,-0.0
0.09828,Mixed Race,poorest,-1.7436990019909866,10.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.09828,-0.0,-0.00018665419304760722,-0.0,-0.0
0.09828,Mixed Race,poorest,-0.5777860811557127,10.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.09828,-0.0,-0.00018665419304760722,-0.0,-0.0
0.09828,Mixed Race,poorest,-0.8027976336221889,10.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.09828,-0.0,-0.00018665419304760722,-0.0,-0.0
0.09828,Amerindian,poorest,-1.9495693130174567,10.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.09828,-7.507688511008291e-05,-0.0,-0.0,-0.0
0.09828,Amerindian,poorest,-1.9495693130174567,10.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.09828,-7.507688511008291e-05,-0.0,-0.0,-0.0
0.09828,Amerindian,poorest,-1.2135389274367516,10.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.09828,-7.507688511008291e-05,-0.0,-0.0,-0.0
0.342231,Amerindian,poorest,-2.3660431892597,11.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.342231,-0.00026143302267102954,-0.0,-0.0,-0.0
0.342231,Mixed Race,poorest,-1.5164529538360911,11.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.342231,-0.0,-0.0006499679603263702,-0.0,-0.0
0.342231,Amerindian,poorest,-1.348960515479517,11.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.342231,-0.00026143302267102954,-0.0,-0.0,-0.0
0.342231,Amerindian,poorest,-1.348960515479517,11.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.342231,-0.00026143302267102954,-0.0,-0.0,-0.0
0.342231,Amerindian,poorest,-1.348960515479517,11.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.342231,-0.00026143302267102954,-0.0,-0.0,-0.0
0.342231,Amerindian,poorest,-1.348960515479517,11.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.342231,-0.00026143302267102954,-0.0,-0.0,-0.0
0.342231,Amerindian,poorest,-2.244384425728704,11.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.342231,-0.00026143302267102954,-0.0,-0.0,-0.0
0.342231,Amerindian,poorest,-1.29841522194472,11.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.342231,-0.00026143302267102954,-0.0,-0.0,-0.0
0.342231,Amerindian,poorest,-2.3232272114117807,11.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.342231,-0.00026143302267102954,-0.0,-0.0,-0.0
0.342231,Amerindian,poorest,-2.3232272114117807,11.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.342231,-0.00026143302267102954,-0.0,-0.0,-0.0
0.342231,Amerindian,poorest,-2.3232272114117807,11.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.342231,-0.00026143302267102954,-0.0,-0.0,-0.0
0.342231,Amerindian,poorest,-2.3407206000383116,11.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.342231,-0.00026143302267102954,-0.0,-0.0,-0.0
0.342231,Amerindian,poorest,-2.3407206000383116,11.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.342231,-0.00026143302267102954,-0.0,-0.0,-0.0
0.342231,Mixed Race,poorest,-2.1741171973601734,11.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.342231,-0.0,-0.0006499679603263702,-0.0,-0.0
0.128511,Amerindian,poorest,-2.1847859336761672,11.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.128511,-9.817058997132543e-05,-0.0,-0.0,-0.0
0.128511,Amerindian,poorest,-2.1581277931695713,11.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.128511,-9.817058997132543e-05,-0.0,-0.0,-0.0
0.128511,Amerindian,poorest,-2.1581277931695713,11.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.128511,-9.817058997132543e-05,-0.0,-0.0,-0.0
0.128511,Mixed Race,poorest,-2.1461753177110876,11.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.128511,-0.0,-0.00024406915957204972,-0.0,-0.0
0.128511,Mixed Race,poorest,-0.8942812598873998,11.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.128511,-0.0,-0.00024406915957204972,-0.0,-0.0
0.128511,Mixed Race,poorest,-0.8942812598873998,11.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.128511,-0.0,-0.00024406915957204972,-0.0,-0.0
0.128511,Mixed Race,poorest,-0.8942812598873998,11.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.128511,-0.0,-0.00024406915957204972,-0.0,-0.0
0.128511,Amerindian,poorest,-2.264952304928125,11.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.128511,-9.817058997132543e-05,-0.0,-0.0,-0.0
0.287119,Mixed Race,poorest,-1.2789038764275356,12.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.287119,-0.0,-0.0005452987917545374,-0.0,-0.0
0.287119,Mixed Race,poorest,-1.7352245665532382,12.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.287119,-0.0,-0.0005452987917545374,-0.0,-0.0
0.287119,Mixed Race,poorest,-1.7352245665532382,12.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.287119,-0.0,-0.0005452987917545374,-0.0,-0.0
0.287119,Amerindian,poorest,-2.4668613806370123,12.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.287119,-0.00021933252112252638,-0.0,-0.0,-0.0
0.287119,Mixed Race,poorest,-1.4624408270298535,12.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.287119,-0.0,-0.0005452987917545374,-0.0,-0.0
0.287119,Mixed Race,poorest,-1.999854653065504,12.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.287119,-0.0,-0.0005452987917545374,-0.0,-0.0
0.287119,Mixed Race,poorest,-1.999854653065504,12.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.287119,-0.0,-0.0005452987917545374,-0.0,-0.0
0.133184,East Indian,poorest,-2.049865106871348,12.0,1.0,0,0,1,0,1,0,0,0,0,1.0,0.133184,-0.0,-0.0,-0.0001149591111529066,-0.0
0.133184,East Indian,poorest,-2.049865106871348,12.0,1.0,0,0,1,0,1,0,0,0,0,1.0,0.133184,-0.0,-0.0,-0.0001149591111529066,-0.0
0.133184,Mixed Race,poorest,-0.9724012087902058,12.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.133184,-0.0,-0.0002529441600208844,-0.0,-0.0
0.133184,Amerindian,poorest,-1.8490101528437553,12.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.133184,-0.00010174033238198292,-0.0,-0.0,-0.0
0.133184,Amerindian,poorest,-2.5241579693297536,12.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.133184,-0.00010174033238198292,-0.0,-0.0,-0.0
0.133184,Amerindian,poorest,-2.5241579693297536,12.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.133184,-0.00010174033238198292,-0.0,-0.0,-0.0
0.133184,Amerindian,poorest,-2.7368619265648646,12.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.133184,-0.00010174033238198292,-0.0,-0.0,-0.0
0.133184,Amerindian,poorest,-2.0791461884746427,12.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.133184,-0.00010174033238198292,-0.0,-0.0,-0.0
0.523078,Mixed Race,poorer,-0.11989235621886252,14.0,1.0,0,0,0,1,0,1,0,0,0,2.0,1.046156,0.0,-0.0005150365997358004,-0.0,-0.0
0.523078,Mixed Race,poorer,-0.11989235621886252,14.0,1.0,0,0,0,1,0,1,0,0,0,2.0,1.046156,0.0,-0.0005150365997358004,-0.0,-0.0
0.523078,Mixed Race,poorest,-0.27877898390935896,14.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.523078,-0.0,-0.0009934340861920664,-0.0,-0.0
0.523078,Black,middle,0.6146605843700503,14.0,1.0,0,1,0,0,0,0,1,0,0,3.0,1.5692340000000002,0.0,-0.0,-0.0,-0.00011608174930204213
0.523078,Mixed Race,poorest,-0.4619616476292343,14.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.523078,-0.0,-0.0009934340861920664,-0.0,-0.0
0.523078,Mixed Race,poorest,-0.4619616476292343,14.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.523078,-0.0,-0.0009934340861920664,-0.0,-0.0
0.523078,Mixed Race,poorest,-0.4619616476292343,14.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.523078,-0.0,-0.0009934340861920664,-0.0,-0.0
0.523078,Black,poorest,-0.8239106263921845,14.0,1.0,0,1,0,0,1,0,0,0,0,1.0,0.523078,-0.0,-0.0,-0.0,-0.0007038667866439605
0.523078,Black,poorest,-0.8239106263921845,14.0,1.0,0,1,0,0,1,0,0,0,0,1.0,0.523078,-0.0,-0.0,-0.0,-0.0007038667866439605
0.523078,Black,poorest,-0.8239106263921845,14.0,1.0,0,1,0,0,1,0,0,0,0,1.0,0.523078,-0.0,-0.0,-0.0,-0.0007038667866439605
0.523078,Mixed Race,poorest,-1.429882638779953,14.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.523078,-0.0,-0.0009934340861920664,-0.0,-0.0
0.523078,Mixed Race,poorest,-1.429882638779953,14.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.523078,-0.0,-0.0009934340861920664,-0.0,-0.0
0.523078,Mixed Race,poorer,0.031929407821649214,14.0,1.0,0,0,0,1,0,1,0,0,0,2.0,1.046156,0.0,-0.0005150365997358004,-0.0,-0.0
0.523078,Mixed Race,poorer,0.031929407821649214,14.0,1.0,0,0,0,1,0,1,0,0,0,2.0,1.046156,0.0,-0.0005150365997358004,-0.0,-0.0
0.523078,Mixed Race,poorer,0.031929407821649214,14.0,1.0,0,0,0,1,0,1,0,0,0,2.0,1.046156,0.0,-0.0005150365997358004,-0.0,-0.0
0.515604,Mixed Race,poorer,-0.11545059645603073,14.0,1.0,0,0,0,1,0,1,0,0,0,2.0,1.031208,0.0,-0.0005076774992834293,-0.0,-0.0
0.515604,Mixed Race,poorer,-0.11545059645603073,14.0,1.0,0,0,0,1,0,1,0,0,0,2.0,1.031208,0.0,-0.0005076774992834293,-0.0,-0.0
0.515604,Mixed Race,poorest,-1.5621234337744763,14.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.515604,-0.0,-0.0009792394032572085,-0.0,-0.0
0.515604,Mixed Race,poorer,0.24912895024178838,14.0,1.0,0,0,0,1,0,1,0,0,0,2.0,1.031208,0.0,-0.0005076774992834293,-0.0,-0.0
0.515604,Black,poorest,-0.2575419469523931,14.0,1.0,0,1,0,0,1,0,0,0,0,1.0,0.515604,-0.0,-0.0,-0.0,-0.0006938095860670351
0.515604,Mixed Race,poorer,-0.14834947202121596,14.0,1.0,0,0,0,1,0,1,0,0,0,2.0,1.031208,0.0,-0.0005076774992834293,-0.0,-0.0
0.515604,Mixed Race,poorer,-0.14834947202121596,14.0,1.0,0,0,0,1,0,1,0,0,0,2.0,1.031208,0.0,-0.0005076774992834293,-0.0,-0.0
0.515604,Mixed Race,poorest,-1.4021621225866865,14.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.515604,-0.0,-0.0009792394032572085,-0.0,-0.0
0.515604,Mixed Race,poorest,-1.4021621225866865,14.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.515604,-0.0,-0.0009792394032572085,-0.0,-0.0
0.515604,Mixed Race,poorest,-1.4021621225866865,14.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.515604,-0.0,-0.0009792394032572085,-0.0,-0.0
0.400264,Mixed Race,poorest,-0.5216538752453225,15.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.400264,-0.0,-0.0007601847163818422,-0.0,-0.0
0.400264,Amerindian,poorest,-1.367081129344686,15.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.400264,-0.00030576489969171976,-0.0,-0.0,-0.0
0.400264,Mixed Race,poorer,-0.11687707522312252,15.0,1.0,0,0,0,1,0,1,0,0,0,2.0,0.800528,0.0,-0.00039411064804226214,-0.0,-0.0
0.400264,Mixed Race,poorest,-1.5303111494295294,15.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.400264,-0.0,-0.0007601847163818422,-0.0,-0.0
0.272956,Mixed Race,poorest,-1.6919762820276376,15.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.272956,-0.0,-0.0005184003044108941,-0.0,-0.0
0.272956,Mixed Race,poorest,-1.1692111092504525,15.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.272956,-0.0,-0.0005184003044108941,-0.0,-0.0
0.272956,Mixed Race,poorest,-0.6478789033722869,15.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.272956,-0.0,-0.0005184003044108941,-0.0,-0.0
0.272956,Black,poorest,-1.583387042661085,15.0,1.0,0,1,0,0,1,0,0,0,0,1.0,0.272956,-0.0,-0.0,-0.0,-0.00036729639291881687
0.272956,Amerindian,poorest,-0.9198883686353161,15.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.272956,-0.00020851329112848784,-0.0,-0.0,-0.0
0.272956,Mixed Race,poorest,-0.369769471677159,15.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.272956,-0.0,-0.0005184003044108941,-0.0,-0.0
0.272956,Mixed Race,poorest,-1.4097221072966444,15.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.272956,-0.0,-0.0005184003044108941,-0.0,-0.0
0.272956,Mixed Race,poorest,-1.4097221072966444,15.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.272956,-0.0,-0.0005184003044108941,-0.0,-0.0
0.272956,Mixed Race,poorest,-0.7872989124598518,15.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.272956,-0.0,-0.0005184003044108941,-0.0,-0.0
0.272956,Mixed Race,poorest,-1.5639331032231785,15.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.272956,-0.0,-0.0005184003044108941,-0.0,-0.0
0.272956,Mixed Race,poorest,-1.5639331032231785,15.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.272956,-0.0,-0.0005184003044108941,-0.0,-0.0
0.082448,Amerindian,poorest,-0.9739574209621509,16.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.082448,-6.298269254737602e-05,-0.0,-0.0,-0.0
0.082448,Amerindian,poorest,-1.252912195583586,16.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.082448,-6.298269254737602e-05,-0.0,-0.0,-0.0
0.082448,Black,middle,0.43317579631396597,16.0,1.0,0,1,0,0,0,0,1,0,0,3.0,0.24734399999999998,0.0,-0.0,-0.0,-1.8296904221654836e-05
0.082448,East Indian,middle,0.5209652257889086,16.0,1.0,0,0,1,0,0,0,1,0,0,3.0,0.24734399999999998,0.0,-0.0,-7.056916475460602e-06,-0.0
0.082448,Amerindian,poorest,-1.280562776978929,16.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.082448,-6.298269254737602e-05,-0.0,-0.0,-0.0
0.082448,Amerindian,poorest,-1.280562776978929,16.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.082448,-6.298269254737602e-05,-0.0,-0.0,-0.0
0.082448,Black,poorer,-0.054264352067048605,16.0,1.0,0,1,0,0,0,1,0,0,0,2.0,0.164896,0.0,-0.0,-0.0,-6.462049339838038e-05
0.187824,Mixed Race,poorer,-0.04260939843200329,16.0,1.0,0,0,0,1,0,1,0,0,0,2.0,0.375648,0.0,-0.00018493653777978993,-0.0,-0.0
0.187824,Black,poorest,-0.5488438814624448,16.0,1.0,0,1,0,0,1,0,0,0,0,1.0,0.187824,-0.0,-0.0,-0.0,-0.00025274065308541983
0.187824,Mixed Race,poorer,0.30671198449243,16.0,1.0,0,0,0,1,0,1,0,0,0,2.0,0.375648,0.0,-0.00018493653777978993,-0.0,-0.0
0.187824,Black,richest,0.9303431149079151,16.0,1.0,0,1,0,0,0,0,0,0,1,5.0,0.93912,0.0,0.0,0.0,0.00016937664817255114
0.082448,Mixed Race,poorest,-0.4933886936517785,17.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.082448,-0.0,-0.0001565859270287863,-0.0,-0.0
0.082448,Mixed Race,poorest,-0.4963978560263913,17.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.082448,-0.0,-0.0001565859270287863,-0.0,-0.0
0.082448,Mixed Race,middle,0.4937218272186308,17.0,1.0,0,0,0,1,0,0,1,0,0,3.0,0.24734399999999998,0.0,-5.775088250071789e-06,-0.0,-0.0
0.082448,Amerindian,poorer,0.11983235097466083,17.0,1.0,1,0,0,0,0,1,0,0,0,2.0,0.164896,0.00012908754619335886,-0.0,-0.0,-0.0
0.082448,Black,poorer,0.2159619260563932,17.0,1.0,0,1,0,0,0,1,0,0,0,2.0,0.164896,0.0,-0.0,-0.0,-6.462049339838038e-05
0.082448,Amerindian,poorer,-0.13166231175822474,17.0,1.0,1,0,0,0,0,1,0,0,0,2.0,0.164896,0.00012908754619335886,-0.0,-0.0,-0.0
0.187824,Amerindian,poorest,-0.829339876384524,17.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.187824,-0.00014348026932149176,-0.0,-0.0,-0.0
0.187824,Mixed Race,poorer,-0.18298094215980665,17.0,1.0,0,0,0,1,0,1,0,0,0,2.0,0.375648,0.0,-0.00018493653777978993,-0.0,-0.0
0.187824,Mixed Race,poorest,-0.4251294830445773,17.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.187824,-0.0,-0.0003567169022687604,-0.0,-0.0
0.187824,Amerindian,poorest,-0.9469316301584217,17.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.187824,-0.00014348026932149176,-0.0,-0.0,-0.0
0.187824,Amerindian,poorest,-0.9469316301584217,17.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.187824,-0.00014348026932149176,-0.0,-0.0,-0.0
0.187824,East Indian,middle,0.48490827947751125,17.0,1.0,0,0,1,0,0,0,1,0,0,3.0,0.563472,0.0,-0.0,-1.6076293907516397e-05,-0.0
0.187824,Mixed Race,poorer,-0.1498236641936418,17.0,1.0,0,0,0,1,0,1,0,0,0,2.0,0.375648,0.0,-0.00018493653777978993,-0.0,-0.0
0.187824,Mixed Race,poorer,-0.1498236641936418,17.0,1.0,0,0,0,1,0,1,0,0,0,2.0,0.375648,0.0,-0.00018493653777978993,-0.0,-0.0
0.187824,Black,poorest,-0.21895821315308694,17.0,1.0,0,1,0,0,1,0,0,0,0,1.0,0.187824,-0.0,-0.0,-0.0,-0.00025274065308541983
0.227675,Amerindian,poorest,-0.917720831577971,18.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.227675,-0.0001739227698152027,-0.0,-0.0,-0.0
0.227675,Mixed Race,poorest,-1.1976321245881678,18.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.227675,-0.0,-0.00043240225276876243,-0.0,-0.0
0.227675,Mixed Race,poorest,-0.26778052071375047,18.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.227675,-0.0,-0.00043240225276876243,-0.0,-0.0
0.227675,Mixed Race,middle,0.49091839383387814,18.0,1.0,0,0,0,1,0,0,1,0,0,3.0,0.683025,0.0,-1.5947545329602833e-05,-0.0,-0.0
0.227675,Mixed Race,poorer,0.13664394752354947,18.0,1.0,0,0,0,1,0,1,0,0,0,2.0,0.45535,0.0,-0.00022417489904918262,-0.0,-0.0
0.227675,East Indian,poorest,-1.1137819200494403,18.0,1.0,0,0,1,0,1,0,0,0,0,1.0,0.227675,-0.0,-0.0,-0.00019651996960399156,-0.0
0.227675,Mixed Race,poorest,-0.33449888930390914,18.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.227675,-0.0,-0.00043240225276876243,-0.0,-0.0
0.227675,Mixed Race,poorest,-0.33449888930390914,18.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.227675,-0.0,-0.00043240225276876243,-0.0,-0.0
0.164576,Mixed Race,poorest,-0.3958286181786099,18.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.164576,-0.0,-0.00031256410739726294,-0.0,-0.0
0.164576,Mixed Race,poorest,-0.5345184970496217,18.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.164576,-0.0,-0.00031256410739726294,-0.0,-0.0
0.164576,Black,poorest,-0.3611964533720733,18.0,1.0,0,1,0,0,1,0,0,0,0,1.0,0.164576,-0.0,-0.0,-0.0,-0.0002214575651790296
0.164576,Mixed Race,poorest,-0.2952070427321293,18.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.164576,-0.0,-0.00031256410739726294,-0.0,-0.0
0.164576,Mixed Race,poorest,-0.2952070427321293,18.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.164576,-0.0,-0.00031256410739726294,-0.0,-0.0
0.164576,Mixed Race,poorest,-0.2952070427321293,18.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.164576,-0.0,-0.00031256410739726294,-0.0,-0.0
0.263766,Amerindian,poorest,-1.9870260402182414,19.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.263766,-0.00020149297596607779,-0.0,-0.0,-0.0
0.263766,Amerindian,poorest,-2.6091743026384377,19.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.263766,-0.00020149297596607779,-0.0,-0.0,-0.0
0.263766,Amerindian,poorest,-2.6091743026384377,19.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.263766,-0.00020149297596607779,-0.0,-0.0,-0.0
0.263766,Amerindian,poorest,-2.6091743026384377,19.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.263766,-0.00020149297596607779,-0.0,-0.0,-0.0
0.263766,Amerindian,poorest,-2.6965309253328416,19.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.263766,-0.00020149297596607779,-0.0,-0.0,-0.0
0.263766,Amerindian,poorest,-2.358946784201226,19.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.263766,-0.00020149297596607779,-0.0,-0.0,-0.0
0.263766,Amerindian,poorest,-2.4705009576113772,19.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.263766,-0.00020149297596607779,-0.0,-0.0,-0.0
0.263766,Amerindian,poorest,-2.1595594535297793,19.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.263766,-0.00020149297596607779,-0.0,-0.0,-0.0
0.173331,Mixed Race,poorest,-0.5965441712710546,19.0,1.0,0,0,0,1,1,0,0,0,0,1.0,0.173331,-0.0,-0.00032919167618167283,-0.0,-0.0
0.173331,Amerindian,poorest,-2.1349834143656032,19.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.173331,-0.00013240894966438523,-0.0,-0.0,-0.0
0.173331,Amerindian,poorest,-2.501687266817365,19.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.173331,-0.00013240894966438523,-0.0,-0.0,-0.0
0.301897,Amerindian,poorest,-1.9120993168362352,21.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.301897,-0.00023062155457955535,-0.0,-0.0,-0.0
0.301897,Amerindian,poorest,-1.3941619529599873,21.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.301897,-0.00023062155457955535,-0.0,-0.0,-0.0
0.301897,Amerindian,poorest,-1.6985148419734588,21.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.301897,-0.00023062155457955535,-0.0,-0.0,-0.0
0.301897,Amerindian,poorest,-1.6985148419734588,21.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.301897,-0.00023062155457955535,-0.0,-0.0,-0.0
0.301897,Amerindian,poorest,-1.6985148419734588,21.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.301897,-0.00023062155457955535,-0.0,-0.0,-0.0
0.301897,Amerindian,poorest,-1.6985148419734588,21.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.301897,-0.00023062155457955535,-0.0,-0.0,-0.0
0.301897,Amerindian,poorest,-1.6985148419734588,21.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.301897,-0.00023062155457955535,-0.0,-0.0,-0.0
0.301897,Amerindian,poorest,-2.2572955876438856,21.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.301897,-0.00023062155457955535,-0.0,-0.0,-0.0
0.301897,Amerindian,poorest,-2.2405846700919634,21.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.301897,-0.00023062155457955535,-0.0,-0.0,-0.0
0.301897,Amerindian,poorest,-2.2405846700919634,21.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.301897,-0.00023062155457955535,-0.0,-0.0,-0.0
0.301897,Amerindian,poorest,-2.324851439422053,21.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.301897,-0.00023062155457955535,-0.0,-0.0,-0.0
0.301897,Amerindian,poorest,-0.9629125187234556,21.0,1.0,1,0,0,0,1,0,0,0,0,1.0,0.301897,-0.00023062155457955535,-0.0,-0.0,-0.0
